C,Coleta,Classe,tipo_sinal,sensor,posicao_local,posicao_percentual,Indice_original,Tempo,valor,salto,salto_abs,limiar_global_p995,mqs_simultaneos,delta_soil,delta_temp_c,delta_pres_kpa
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ2,46,3.479576399394856,25066,153.36,9888.0,-6255.0,6255.0,2311.1499999999796,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ2,47,3.5552193645990924,25067,153.67,13774.0,3886.0,3886.0,2311.1499999999796,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ2,48,3.6308623298033282,25068,153.93,9952.0,-3822.0,3822.0,2311.1499999999796,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ3,46,3.479576399394856,25066,153.36,17309.0,5626.0,5626.0,1975.6249999999927,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ7,46,3.479576399394856,25066,153.36,132.0,-7191.0,7191.0,2413.7249999999985,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ7,47,3.5552193645990924,25067,153.67,7325.0,7193.0,7193.0,2413.7249999999985,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ7,48,3.6308623298033282,25068,153.93,133.0,-7192.0,7192.0,2413.7249999999985,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ8,47,3.5552193645990924,25067,153.67,8855.0,5752.0,5752.0,1462.7999999999884,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ8,48,3.6308623298033282,25068,153.93,3015.0,-5840.0,5840.0,1462.7999999999884,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ135,46,3.479576399394856,25066,153.36,19523.0,9119.0,9119.0,2525.799999999872,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ138,46,3.479576399394856,25066,153.36,4793.0,-2531.0,2531.0,1160.0,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ138,47,3.5552193645990924,25067,153.67,7324.0,2531.0,2531.0,1160.0,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ2,46,3.479576399394856,25066,153.36,8366.454045870614,-6220.377956887314,6220.377956887314,2312.607630781203,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ2,47,3.5552193645990924,25067,153.67,12217.832002757928,3851.377956887314,3851.377956887314,2312.607630781203,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ2,48,3.6308623298033282,25068,153.93,8445.249970796127,-3772.5820319618015,3772.5820319618015,2312.607630781203,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ3,46,3.479576399394856,25066,153.36,15548.118560742822,5668.604527202178,5668.604527202178,1961.6469121745386,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ7,46,3.479576399394856,25066,153.36,415.3790048365094,-7197.203273291901,7197.203273291901,2413.5073034320612,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ7,47,3.5552193645990924,25067,153.67,7614.58227812841,7199.203273291901,7199.203273291901,2413.5073034320612,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ7,48,3.6308623298033282,25068,153.93,447.0911787961556,-7167.491099332254,7167.491099332254,2413.5073034320612,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ8,47,3.5552193645990924,25067,153.67,9062.291449971117,5760.565265457676,5760.565265457676,1470.1131902950835,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ8,48,3.6308623298033282,25068,153.93,3292.309037128144,-5769.982412842973,5769.982412842973,1470.1131902950835,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ135,46,3.479576399394856,25066,153.36,19189.0396111495,9133.967833899329,9133.967833899329,2504.744287504939,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ138,46,3.479576399394856,25066,153.36,7072.053351374593,-2575.673700466882,2575.673700466882,1161.609421757952,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ138,47,3.5552193645990924,25067,153.67,9647.727051841475,2575.673700466882,2575.673700466882,1161.609421757952,4,0.008754208754208737,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,2,0.1586042823156225,27785,102.89,10056.0,-6419.0,6419.0,2311.1499999999796,3,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,5,0.3965107057890563,27788,103.81,12936.0,2868.0,2868.0,2311.1499999999796,3,-0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,6,0.47581284694686754,27789,104.07,10385.0,-2551.0,2551.0,2311.1499999999796,2,-0.004377104377104479,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,9,0.7137192704203014,27792,104.88,16413.0,5020.0,5020.0,2311.1499999999796,4,0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,14,1.1102299762093577,27797,106.34,10126.0,-6398.0,6398.0,2311.1499999999796,6,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,16,1.26883425852498,27799,106.94,13345.0,3226.0,3226.0,2311.1499999999796,4,-0.00033670033670030186,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,17,1.3481363996827915,27800,107.26,16557.0,3212.0,3212.0,2311.1499999999796,4,0.002020202020201922,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,19,1.506740681998414,27802,107.89,10146.0,-6432.0,6432.0,2311.1499999999796,5,0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,20,1.5860428231562251,27803,108.15,15877.0,5731.0,5731.0,2311.1499999999796,3,-0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,21,1.6653449643140366,27804,108.41,12553.0,-3324.0,3324.0,2311.1499999999796,3,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,22,1.7446471054718478,27805,108.67,16565.0,4012.0,4012.0,2311.1499999999796,4,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,27,2.141157811260904,27810,110.19,14012.0,-2430.0,2430.0,2311.1499999999796,3,-0.007070707070707116,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,28,2.2204599524187154,27811,110.52,16533.0,2521.0,2521.0,2311.1499999999796,2,0.0013468013468014295,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,32,2.53766851704996,27815,111.62,10191.0,-5629.0,5629.0,2311.1499999999796,5,0.0063973063973064015,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,33,2.6169706582077716,27816,111.88,16588.0,6397.0,6397.0,2311.1499999999796,6,-0.00942760942760934,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,35,2.775574940523394,27818,112.42,10397.0,-6084.0,6084.0,2311.1499999999796,3,-0.009764309764309753,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,36,2.8548770816812055,27819,112.69,16575.0,6178.0,6178.0,2311.1499999999796,6,0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,39,3.0927835051546393,27822,113.63,10200.0,-6378.0,6378.0,2311.1499999999796,6,-0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,41,3.251387787470262,27824,114.29,13316.0,3051.0,3051.0,2311.1499999999796,3,0.0016835016835016203,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,42,3.330689928628073,27825,114.55,10471.0,-2845.0,2845.0,2311.1499999999796,2,0.0063973063973064015,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,43,3.409992069785884,27826,114.81,13619.0,3148.0,3148.0,2311.1499999999796,4,-0.0016835016835016203,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,46,3.6478984932593184,27829,115.59,12544.0,2320.0,2320.0,2311.1499999999796,1,-0.0006734006734007147,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,47,3.7272006344171293,27830,115.85,10228.0,-2316.0,2316.0,2311.1499999999796,2,0.005050505050505083,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,48,3.8065027755749403,27831,116.14,16476.0,6248.0,6248.0,2311.1499999999796,5,-0.0006734006734007147,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,51,4.044409199048374,27834,117.08,11364.0,-5228.0,5228.0,2311.1499999999796,5,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,54,4.282315622521808,27837,118.01,16618.0,4822.0,4822.0,2311.1499999999796,5,0.0003367003367004129,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,55,4.361617763679619,27838,118.27,13578.0,-3040.0,3040.0,2311.1499999999796,5,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,56,4.440919904837431,27839,118.54,10607.0,-2971.0,2971.0,2311.1499999999796,1,-0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,57,4.520222045995242,27840,118.8,16469.0,5862.0,5862.0,2311.1499999999796,3,0.008754208754208737,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,58,4.599524187153054,27841,119.07,10790.0,-5679.0,5679.0,2311.1499999999796,4,-0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,62,4.9167327517842985,27845,120.21,16609.0,2564.0,2564.0,2311.1499999999796,5,0.0037037037037037646,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,63,4.9960348929421095,27846,120.54,10184.0,-6425.0,6425.0,2311.1499999999796,6,0.0006734006734006037,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,65,5.154639175257731,27848,121.14,15607.0,3919.0,3919.0,2311.1499999999796,3,0.006734006734006703,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,66,5.233941316415543,27849,121.47,12838.0,-2769.0,2769.0,2311.1499999999796,2,0.0037037037037037646,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,67,5.313243457573354,27850,121.74,16631.0,3793.0,3793.0,2311.1499999999796,4,-0.0121212121212122,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,81,6.4234734337827115,27864,125.71,15463.0,2444.0,2444.0,2311.1499999999796,2,-0.01683501683501687,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,85,6.740681998413957,27868,126.88,10293.0,-6249.0,6249.0,2311.1499999999796,5,0.0006734006734007147,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,87,6.89928628072958,27870,127.57,16629.0,5241.0,5241.0,2311.1499999999796,5,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,88,6.978588421887391,27871,127.86,12828.0,-3801.0,3801.0,2311.1499999999796,5,0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,89,7.057890563045202,27872,128.16,10301.0,-2527.0,2527.0,2311.1499999999796,3,-0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,90,7.137192704203013,27873,128.49,16633.0,6332.0,6332.0,2311.1499999999796,6,-0.0013468013468014295,0.09999999999999432,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,93,7.375099127676448,27876,129.32,13915.0,-2712.0,2712.0,2311.1499999999796,3,0.00033670033670030186,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,94,7.454401268834259,27877,129.6,16654.0,2739.0,2739.0,2311.1499999999796,4,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,96,7.613005551149881,27879,130.13,10326.0,-5500.0,5500.0,2311.1499999999796,3,0.006734006734006703,-0.09999999999999432,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,97,7.6923076923076925,27880,130.44,12891.0,2565.0,2565.0,2311.1499999999796,3,-0.015151515151515138,0.09999999999999432,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,98,7.7716098334655035,27881,130.76,15661.0,2770.0,2770.0,2311.1499999999796,2,0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,99,7.8509119746233145,27882,131.1,10317.0,-5344.0,5344.0,2311.1499999999796,4,-0.008080808080808022,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,100,7.9302141157811255,27883,131.4,16534.0,6217.0,6217.0,2311.1499999999796,4,0.011447811447811373,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,109,8.643933386201427,27892,134.0,10890.0,-5780.0,5780.0,2311.1499999999796,5,-0.008080808080808133,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,110,8.723235527359238,27893,134.3,16652.0,5762.0,5762.0,2311.1499999999796,5,0.0016835016835017313,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,114,9.040444091990484,27897,135.56,10336.0,-6319.0,6319.0,2311.1499999999796,6,-0.0010101010101010166,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,115,9.119746233148295,27898,135.91,15187.0,4851.0,4851.0,2311.1499999999796,2,0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,116,9.199048374306107,27899,136.19,11290.0,-3897.0,3897.0,2311.1499999999796,4,0.004040404040404066,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,117,9.278350515463918,27900,136.46,16674.0,5384.0,5384.0,2311.1499999999796,5,0.0016835016835017313,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,126,9.992069785884219,27909,139.12,13259.0,-3403.0,3403.0,2311.1499999999796,5,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,127,10.07137192704203,27910,139.42,16683.0,3424.0,3424.0,2311.1499999999796,5,0.014478114478114534,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,133,10.547184773988898,27916,141.08,12523.0,-2429.0,2429.0,2311.1499999999796,1,0.009427609427609451,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,134,10.626486915146709,27917,141.38,16662.0,4139.0,4139.0,2311.1499999999796,5,0.002693602693602637,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,135,10.70578905630452,27918,141.69,14041.0,-2621.0,2621.0,2311.1499999999796,5,-0.010101010101010055,-0.10000000000000142,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,136,10.785091197462332,27919,142.0,16663.0,2622.0,2622.0,2311.1499999999796,5,-0.005050505050505083,0.10000000000000142,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,141,11.181601903251389,27924,143.6,12983.0,-3704.0,3704.0,2311.1499999999796,5,-0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,142,11.2609040444092,27925,143.86,16683.0,3700.0,3700.0,2311.1499999999796,5,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,148,11.736716891356066,27931,145.59,13723.0,-2464.0,2464.0,2311.1499999999796,2,-0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,149,11.816019032513877,27932,145.9,16670.0,2947.0,2947.0,2311.1499999999796,3,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,170,13.481363996827914,27953,152.02,13979.0,-2721.0,2721.0,2311.1499999999796,4,0.00303030303030305,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,171,13.560666137985725,27954,152.29,16568.0,2589.0,2589.0,2311.1499999999796,4,-0.008417508417508435,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,175,13.877874702616971,27958,153.56,12690.0,-3997.0,3997.0,2311.1499999999796,5,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,176,13.957176843774782,27959,153.89,16686.0,3996.0,3996.0,2311.1499999999796,5,-0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,181,14.353687549563837,27964,155.3,13225.0,-3486.0,3486.0,2311.1499999999796,4,0.0013468013468014295,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,183,14.512291831879462,27966,155.86,16712.0,5186.0,5186.0,2311.1499999999796,5,-0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,185,14.670896114195084,27968,156.46,12942.0,-3750.0,3750.0,2311.1499999999796,5,0.0033670033670033517,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,186,14.750198255352895,27969,156.79,16580.0,3638.0,3638.0,2311.1499999999796,6,0.00303030303030305,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,190,15.06740681998414,27973,158.14,11964.0,-4731.0,4731.0,2311.1499999999796,3,-0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,191,15.14670896114195,27974,158.42,16737.0,4773.0,4773.0,2311.1499999999796,6,0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,208,16.49484536082474,27991,163.33,12431.0,-4296.0,4296.0,2311.1499999999796,4,-0.0010101010101010166,0.10000000000000142,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,209,16.57414750198255,27992,163.61,15728.0,3297.0,3297.0,2311.1499999999796,2,-0.0010101010101010166,-0.10000000000000142,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,212,16.812053925455988,27995,164.57,10362.0,-6348.0,6348.0,2311.1499999999796,3,-0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,216,17.129262490087232,27999,165.79,10624.0,-3878.0,3878.0,2311.1499999999796,4,0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,217,17.208564631245043,28000,166.06,16707.0,6083.0,6083.0,2311.1499999999796,4,0.018181818181818188,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,220,17.446471054718476,28003,166.88,13459.0,-3273.0,3273.0,2311.1499999999796,4,-0.02188552188552184,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,223,17.684377478191912,28006,167.81,16718.0,3634.0,3634.0,2311.1499999999796,5,-0.002356902356902335,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,224,17.763679619349723,28007,168.11,10595.0,-6123.0,6123.0,2311.1499999999796,5,0.01245791245791239,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,225,17.842981760507534,28008,168.41,16394.0,5799.0,5799.0,2311.1499999999796,5,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,236,18.71530531324346,28019,171.62,13475.0,-3252.0,3252.0,2311.1499999999796,5,-0.007744107744107831,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,238,18.87390959555908,28021,172.22,16727.0,3562.0,3562.0,2311.1499999999796,5,0.012121212121212088,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,241,19.111816019032513,28024,173.14,10830.0,-5920.0,5920.0,2311.1499999999796,6,-0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,242,19.191118160190328,28025,173.41,16746.0,5916.0,5916.0,2311.1499999999796,5,0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,249,19.746233148295005,28032,175.47,11787.0,-4969.0,4969.0,2311.1499999999796,5,-0.009427609427609451,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,250,19.825535289452816,28033,175.8,16733.0,4946.0,4946.0,2311.1499999999796,5,0.0033670033670033517,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,271,21.490880253766854,28054,182.03,13671.0,-3071.0,3071.0,2311.1499999999796,4,0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,272,21.570182394924664,28055,182.36,10809.0,-2862.0,2862.0,2311.1499999999796,2,0.012457912457912501,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,273,21.649484536082475,28056,182.68,16747.0,5938.0,5938.0,2311.1499999999796,6,-0.01683501683501687,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,280,22.204599524187152,28063,184.74,13914.0,-2741.0,2741.0,2311.1499999999796,5,0.008080808080808022,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,281,22.283901665344967,28064,185.02,16766.0,2852.0,2852.0,2311.1499999999796,4,-0.013131313131313105,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,296,23.47343378271213,28079,189.46,16514.0,3905.0,3905.0,2311.1499999999796,2,-0.0016835016835016203,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,303,24.028548770816812,28086,191.67,11842.0,-4943.0,4943.0,2311.1499999999796,3,-0.004377104377104368,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,305,24.187153053132434,28088,192.23,16670.0,6166.0,6166.0,2311.1499999999796,5,0.010101010101010055,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,320,25.376685170499602,28103,196.62,12460.0,-4339.0,4339.0,2311.1499999999796,4,-0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,321,25.455987311657413,28104,196.93,16773.0,4313.0,4313.0,2311.1499999999796,3,-0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,334,26.486915146708963,28117,200.8,14066.0,-2713.0,2713.0,2311.1499999999796,3,0.002693602693602637,0.10000000000000142,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,339,26.883425852498018,28122,202.31,11220.0,-5585.0,5585.0,2311.1499999999796,4,0.0006734006734007147,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,340,26.96272799365583,28123,202.59,16801.0,5581.0,5581.0,2311.1499999999796,4,-0.006734006734006703,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,344,27.279936558287073,28127,203.72,13171.0,-3617.0,3617.0,2311.1499999999796,5,0.007407407407407418,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,345,27.359238699444887,28128,204.04,16674.0,3503.0,3503.0,2311.1499999999796,6,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,349,27.67644726407613,28132,205.31,16801.0,4003.0,4003.0,2311.1499999999796,5,-0.002356902356902446,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,361,28.628072957969863,28144,208.87,14267.0,-2833.0,2833.0,2311.1499999999796,3,0.0006734006734006037,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,369,29.262490087232358,28152,211.15,13422.0,-3669.0,3669.0,2311.1499999999796,6,-0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,370,29.34179222839017,28153,211.47,17075.0,3653.0,3653.0,2311.1499999999796,5,0.008754208754208737,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,387,30.68992862807296,28170,216.63,10673.0,-6345.0,6345.0,2311.1499999999796,4,0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,389,30.84853291038858,28172,217.18,17023.0,4125.0,4125.0,2311.1499999999796,5,0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,390,30.927835051546392,28173,217.45,13837.0,-3186.0,3186.0,2311.1499999999796,2,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,391,31.007137192704203,28174,217.71,11425.0,-2412.0,2412.0,2311.1499999999796,3,0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,392,31.086439333862014,28175,217.98,16997.0,5572.0,5572.0,2311.1499999999796,4,-0.012457912457912501,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,417,33.06899286280729,28200,225.48,11750.0,-5199.0,5199.0,2311.1499999999796,4,0.004040404040403955,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,418,33.1482950039651,28201,225.79,16927.0,5177.0,5177.0,2311.1499999999796,4,0.0013468013468014295,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,425,33.70340999206979,28208,227.89,11393.0,-5544.0,5544.0,2311.1499999999796,5,-0.013131313131313216,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,426,33.7827121332276,28209,228.17,16823.0,5430.0,5430.0,2311.1499999999796,4,0.0121212121212122,0.0,-0.010000000000005116
