feature,tipo,importancia_media,importancia_desvio,amostra_teste_usada
Pres_kPa,ambiente_confirmado_por_datasheet,0.1210322769641445,0.0023505354980876162,8000
MQ2_corrigido_env,mq_corrigido_por_datasheet_ambiente,0.06836972089806295,0.0014629674483022477,8000
MQ138_corrigido_env,mq_corrigido_por_datasheet_ambiente,0.05468093812953849,0.001860493254330126,8000
Soil_indice_0_1,ambiente_confirmado_por_datasheet,0.026449912945402332,0.0019261435595410669,8000
MQ8_corrigido_env,mq_corrigido_por_datasheet_ambiente,0.018407574122116334,0.0008901224110107125,8000
Temp_C,ambiente_confirmado_por_datasheet,0.013564769289837186,0.0016426246762852616,8000
MQ135_corrigido_env,mq_corrigido_por_datasheet_ambiente,0.013252337127786794,0.0014228015285735554,8000
MQ3_corrigido_env,mq_corrigido_por_datasheet_ambiente,0.009822813139036945,0.00081785385662479,8000
MQ7_corrigido_env,mq_corrigido_por_datasheet_ambiente,0.008478465502532218,0.0008541336361560075,8000
