Coleta,Dia,Vaso,Tempo,Soil,Soil_indice_0_1,faixa_soil,Classe,predito,prob_sem_nematoide,acertou
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,565.48,139.0,0.0464646464646464,seco,0,0,0.4126706480550207,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,565.73,147.0,0.0491582491582491,seco,0,0,0.4228423386155698,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,565.99,138.0,0.0461279461279461,seco,0,0,0.3454966103008158,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,566.26,137.0,0.0457912457912457,seco,0,0,0.3443434327177259,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,566.51,140.0,0.0468013468013468,seco,0,0,0.4151718575932723,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,566.76,139.0,0.0464646464646464,seco,0,0,0.347032558013234,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,567.01,141.0,0.0471380471380471,seco,0,0,0.4250639487977093,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,567.32,141.0,0.0471380471380471,seco,0,0,0.42723794075007,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,567.57,139.0,0.0464646464646464,seco,0,0,0.3601856266528832,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,567.81,136.0,0.0454545454545454,seco,0,0,0.4310022321561238,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,568.07,143.0,0.0478114478114478,seco,0,0,0.4336515585759199,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,568.36,143.0,0.0478114478114478,seco,0,0,0.4389336963428873,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,568.61,143.0,0.0478114478114478,seco,0,0,0.4389379451269764,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,568.86,146.0,0.0488215488215488,seco,0,0,0.4425100379300501,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,569.11,147.0,0.0491582491582491,seco,0,0,0.3854197826950406,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,569.36,143.0,0.0478114478114478,seco,0,0,0.3794119452294205,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,569.62,147.0,0.0491582491582491,seco,0,0,0.4529152984054223,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,569.86,148.0,0.0494949494949494,seco,0,0,0.4520327587228825,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,570.12,139.0,0.0464646464646464,seco,0,0,0.444458873510321,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,570.38,140.0,0.0468013468013468,seco,0,0,0.4435064925579401,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,570.63,140.0,0.0468013468013468,seco,0,0,0.4425718520350643,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,570.87,135.0,0.0451178451178451,seco,0,0,0.4393061259915604,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,571.1,140.0,0.0468013468013468,seco,0,0,0.4439056262855051,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,571.33,137.0,0.0457912457912457,seco,0,0,0.4383467638516427,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,571.57,148.0,0.0494949494949494,seco,0,0,0.4499466866737573,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,571.8,147.0,0.0491582491582491,seco,0,0,0.4470345987616694,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,572.03,138.0,0.0461279461279461,seco,0,0,0.4368779391471858,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,572.43,142.0,0.0474747474747474,seco,0,0,0.4389163374565629,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,572.98,147.0,0.0491582491582491,seco,0,0,0.4428385130307098,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,573.37,143.0,0.0478114478114478,seco,0,0,0.4317094455003977,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,573.6,148.0,0.0494949494949494,seco,0,0,0.4438151968942103,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,573.89,144.0,0.0481481481481481,seco,0,0,0.430341421827676,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.13,141.0,0.0471380471380471,seco,0,0,0.4273976441711324,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.36,142.0,0.0474747474747474,seco,0,0,0.4275204669205142,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.6,143.0,0.0478114478114478,seco,0,0,0.4225608028875153,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.84,143.0,0.0478114478114478,seco,0,0,0.4195147264664658,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,575.07,141.0,0.0471380471380471,seco,0,0,0.4150232613017826,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,575.31,145.0,0.0484848484848484,seco,0,0,0.4190689390693199,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,575.54,146.0,0.0488215488215488,seco,0,0,0.4187235075869715,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,575.77,147.0,0.0491582491582491,seco,0,0,0.4209557644744008,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,576.02,142.0,0.0474747474747474,seco,0,0,0.4152525291048711,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,576.25,143.0,0.0478114478114478,seco,0,0,0.4159000443920654,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,576.49,141.0,0.0471380471380471,seco,0,0,0.4141222808472968,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,576.72,142.0,0.0474747474747474,seco,0,0,0.3477734451349779,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,576.96,144.0,0.0481481481481481,seco,0,0,0.4105759945176512,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,577.24,140.0,0.0468013468013468,seco,0,0,0.4065022258081099,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,577.47,140.0,0.0468013468013468,seco,0,0,0.4066229697546251,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,577.7,145.0,0.0484848484848484,seco,0,0,0.4094692127070574,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,577.94,143.0,0.0478114478114478,seco,0,0,0.4049354452392784,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,578.18,144.0,0.0481481481481481,seco,0,0,0.4063439103314644,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,578.41,145.0,0.0484848484848484,seco,0,0,0.4131710933761442,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,578.64,138.0,0.0461279461279461,seco,0,0,0.4143703098709458,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,578.88,143.0,0.0478114478114478,seco,0,0,0.4192328793703334,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,579.11,141.0,0.0471380471380471,seco,0,0,0.423795340678737,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,579.38,137.0,0.0457912457912457,seco,0,0,0.4081908105548709,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,579.61,138.0,0.0461279461279461,seco,0,0,0.4198420947477614,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,579.85,144.0,0.0481481481481481,seco,0,0,0.4276904120622927,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,580.09,141.0,0.0471380471380471,seco,0,0,0.3574444611993391,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,580.33,144.0,0.0481481481481481,seco,0,0,0.4284950975979519,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,580.58,145.0,0.0484848484848484,seco,0,0,0.4339857560410186,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,580.81,144.0,0.0481481481481481,seco,0,0,0.4227779161303629,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,581.04,146.0,0.0488215488215488,seco,0,0,0.4275739762950484,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,581.27,144.0,0.0481481481481481,seco,0,0,0.4207884630556649,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,581.51,141.0,0.0471380471380471,seco,0,0,0.4153178388026939,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,581.75,148.0,0.0494949494949494,seco,0,0,0.4322496679893548,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,581.98,137.0,0.0457912457912457,seco,0,0,0.4145631098059295,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,582.21,145.0,0.0484848484848484,seco,0,0,0.4297821082983827,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,582.45,139.0,0.0464646464646464,seco,0,0,0.4193128511313453,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,582.74,140.0,0.0468013468013468,seco,0,0,0.4345434670604505,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,582.98,147.0,0.0491582491582491,seco,0,0,0.3733326595909831,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,583.21,143.0,0.0478114478114478,seco,0,0,0.4232520960311503,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,583.44,138.0,0.0461279461279461,seco,0,0,0.4287393392706571,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,583.69,138.0,0.0461279461279461,seco,0,0,0.4246783512632197,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,583.93,145.0,0.0484848484848484,seco,0,0,0.4381015395339317,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,584.16,139.0,0.0464646464646464,seco,0,0,0.4260356722599102,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,584.39,147.0,0.0491582491582491,seco,0,0,0.4384497003543492,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,584.63,144.0,0.0481481481481481,seco,0,0,0.4338522229155486,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,584.87,138.0,0.0461279461279461,seco,0,0,0.425848407687965,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,585.1,141.0,0.0471380471380471,seco,0,0,0.4264943735519674,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,585.34,144.0,0.0481481481481481,seco,0,0,0.4288751475785797,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,585.57,140.0,0.0468013468013468,seco,0,0,0.4286373273218576,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,585.81,141.0,0.0471380471380471,seco,0,0,0.4310073565551824,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,586.09,147.0,0.0491582491582491,seco,0,0,0.4353059088036796,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,586.33,142.0,0.0474747474747474,seco,0,0,0.4291830024536406,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,586.72,146.0,0.0488215488215488,seco,0,0,0.4348437159169557,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,587.27,135.0,0.0451178451178451,seco,0,0,0.4255153821975567,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,587.66,140.0,0.0468013468013468,seco,0,0,0.4315199184798708,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,587.89,144.0,0.0481481481481481,seco,0,0,0.4289843630069718,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,588.13,140.0,0.0468013468013468,seco,0,0,0.4319875434071547,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,588.37,145.0,0.0484848484848484,seco,0,0,0.4436190315096627,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,588.6,143.0,0.0478114478114478,seco,0,0,0.4287560928044417,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,588.84,139.0,0.0464646464646464,seco,0,0,0.347168327314116,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,589.07,140.0,0.0468013468013468,seco,0,0,0.4290127682323873,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,589.34,146.0,0.0488215488215488,seco,0,0,0.431646626107742,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,589.57,144.0,0.0481481481481481,seco,0,0,0.4266420263597325,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,589.8,144.0,0.0481481481481481,seco,0,0,0.4278100235357941,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,590.04,138.0,0.0461279461279461,seco,0,0,0.4257828718103585,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,590.28,145.0,0.0484848484848484,seco,0,0,0.4345929816459681,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,590.54,141.0,0.0471380471380471,seco,0,0,0.4265199037382192,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,590.78,144.0,0.0481481481481481,seco,0,0,0.4314603274583799,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,591.01,143.0,0.0478114478114478,seco,0,0,0.4314381670126227,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,591.24,149.0,0.0498316498316498,seco,0,0,0.4428743712423594,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,591.48,134.0,0.0447811447811447,seco,0,0,0.4021779935655916,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,591.71,140.0,0.0468013468013468,seco,0,0,0.4171142530642717,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,591.95,145.0,0.0484848484848484,seco,0,0,0.4330384354597383,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,592.28,146.0,0.0488215488215488,seco,0,0,0.3591028669103967,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,592.52,136.0,0.0454545454545454,seco,0,0,0.4218091751100071,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,592.78,141.0,0.0471380471380471,seco,0,0,0.4280611839765655,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,593.01,141.0,0.0471380471380471,seco,0,0,0.4230972417941636,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,593.25,145.0,0.0484848484848484,seco,0,0,0.4320479384403909,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,593.48,136.0,0.0454545454545454,seco,0,0,0.3012480972463818,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,593.71,135.0,0.0451178451178451,seco,0,0,0.3923202521946372,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,593.95,138.0,0.0461279461279461,seco,0,0,0.3972513671661477,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,594.18,141.0,0.0471380471380471,seco,0,0,0.4049381124840169,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,594.42,140.0,0.0468013468013468,seco,0,0,0.409733337205387,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,594.65,151.0,0.0505050505050505,seco,0,0,0.440540676873051,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,594.95,148.0,0.0494949494949494,seco,0,0,0.4219611939669917,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,595.18,143.0,0.0478114478114478,seco,0,0,0.4160471157493144,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,595.41,142.0,0.0474747474747474,seco,0,0,0.4144347288626461,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,595.64,141.0,0.0471380471380471,seco,0,0,0.4088233740868174,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,595.89,139.0,0.0464646464646464,seco,0,0,0.408647041933045,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,596.12,147.0,0.0491582491582491,seco,0,0,0.408838131322471,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,596.36,136.0,0.0454545454545454,seco,0,0,0.3998065428516682,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,596.59,138.0,0.0461279461279461,seco,0,0,0.321944591784824,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,596.82,141.0,0.0471380471380471,seco,0,0,0.3237100098038642,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.06,153.0,0.0511784511784511,seco,0,0,0.3394590687517473,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.29,142.0,0.0474747474747474,seco,0,0,0.416904519195749,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.53,140.0,0.0468013468013468,seco,0,0,0.4060929453761308,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.76,142.0,0.0474747474747474,seco,0,0,0.4139053726518372,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,598.0,144.0,0.0481481481481481,seco,0,0,0.4200918514186134,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,598.29,143.0,0.0478114478114478,seco,0,0,0.4103435441337685,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,598.52,140.0,0.0468013468013468,seco,0,0,0.4094851581718875,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,598.76,140.0,0.0468013468013468,seco,0,0,0.3169519512570878,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,598.99,142.0,0.0474747474747474,seco,0,0,0.3191000994052359,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,599.23,147.0,0.0491582491582491,seco,0,0,0.3065438000342912,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,599.47,142.0,0.0474747474747474,seco,0,0,0.2970777518314678,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,599.7,135.0,0.0451178451178451,seco,0,0,0.3892140038381794,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,599.93,146.0,0.0488215488215488,seco,0,0,0.4051629746456434,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,600.16,138.0,0.0461279461279461,seco,0,0,0.3919057950871176,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,600.45,143.0,0.0478114478114478,seco,0,0,0.3862604877031528,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,600.69,142.0,0.0474747474747474,seco,0,0,0.3931542087729882,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,601.08,140.0,0.0468013468013468,seco,0,0,0.2901205717325637,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,601.62,140.0,0.0468013468013468,seco,0,0,0.3947411050943438,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,602.01,144.0,0.0481481481481481,seco,0,0,0.2906872388494634,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,602.25,133.0,0.0444444444444444,seco,0,0,0.2773823519954331,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,602.49,144.0,0.0481481481481481,seco,0,0,0.3847311721168946,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,602.72,145.0,0.0484848484848484,seco,0,0,0.3931362299999728,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,602.96,142.0,0.0474747474747474,seco,0,0,0.3827615361013712,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,603.19,142.0,0.0474747474747474,seco,0,0,0.383356446740323,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,603.42,142.0,0.0474747474747474,seco,0,0,0.3770068386317609,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,603.68,143.0,0.0478114478114478,seco,0,0,0.3801884552587844,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,603.92,142.0,0.0474747474747474,seco,0,0,0.374883184600529,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,604.15,140.0,0.0468013468013468,seco,0,0,0.2184572995886234,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,604.38,138.0,0.0461279461279461,seco,0,0,0.3662864694974448,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,604.62,145.0,0.0484848484848484,seco,0,0,0.3740883155119391,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,604.9,142.0,0.0474747474747474,seco,0,0,0.3625409374763703,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,605.13,142.0,0.0474747474747474,seco,0,0,0.3582092369626072,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,605.37,143.0,0.0478114478114478,seco,0,0,0.3632814520348222,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,605.6,147.0,0.0491582491582491,seco,0,0,0.3687148699122813,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,605.84,144.0,0.0481481481481481,seco,0,0,0.3585560810080814,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,606.07,144.0,0.0481481481481481,seco,0,0,0.2515439205608368,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,606.3,144.0,0.0481481481481481,seco,0,0,0.3616826143180052,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,606.54,135.0,0.0451178451178451,seco,0,0,0.3460623023121942,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,606.77,143.0,0.0478114478114478,seco,0,0,0.3591065803224645,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,607.04,129.0,0.0430976430976431,seco,0,0,0.339369734461957,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,607.27,138.0,0.0461279461279461,seco,0,0,0.3437602851267329,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,607.5,141.0,0.0471380471380471,seco,0,0,0.3483539126144333,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,607.73,144.0,0.0481481481481481,seco,0,0,0.3549082470401477,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,607.97,139.0,0.0464646464646464,seco,0,0,0.3461113258205034,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,608.24,138.0,0.0461279461279461,seco,0,0,0.3382575289737455,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,608.48,146.0,0.0488215488215488,seco,0,0,0.3562466836099591,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,608.71,140.0,0.0468013468013468,seco,0,0,0.3391563844962524,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,608.94,138.0,0.0461279461279461,seco,0,0,0.3350934685030579,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,609.18,147.0,0.0491582491582491,seco,0,0,0.3465918140464942,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,609.41,137.0,0.0457912457912457,seco,0,0,0.3271484159051763,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,609.65,142.0,0.0474747474747474,seco,0,0,0.4245332424801035,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,609.88,142.0,0.0474747474747474,seco,0,0,0.3308164550860743,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,610.12,142.0,0.0474747474747474,seco,0,0,0.326898934024118,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,610.36,142.0,0.0474747474747474,seco,0,0,0.3273983216633758,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,610.59,142.0,0.0474747474747474,seco,0,0,0.3245934974783514,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,610.83,139.0,0.0464646464646464,seco,0,0,0.3246661716052063,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,611.06,139.0,0.0464646464646464,seco,0,0,0.3215308145032433,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,611.3,143.0,0.0478114478114478,seco,0,0,0.3263795479685537,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,611.57,143.0,0.0478114478114478,seco,0,0,0.3218314540932213,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,611.81,139.0,0.0464646464646464,seco,0,0,0.315264376273673,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,612.04,143.0,0.0478114478114478,seco,0,0,0.3150022571912976,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,612.27,148.0,0.0494949494949494,seco,0,0,0.3274755642859328,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,612.51,144.0,0.0481481481481481,seco,0,0,0.3180801730744783,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,612.75,143.0,0.0478114478114478,seco,0,0,0.3168057758299318,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,612.98,146.0,0.0488215488215488,seco,0,0,0.3235135315480323,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,613.21,141.0,0.0471380471380471,seco,0,0,0.3087625198575089,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,613.45,144.0,0.0481481481481481,seco,0,0,0.3111786153361046,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,613.74,143.0,0.0478114478114478,seco,0,0,0.1906529609760711,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,613.98,142.0,0.0474747474747474,seco,0,0,0.3054524391000599,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,614.21,143.0,0.0478114478114478,seco,0,0,0.1920212127437766,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,614.44,142.0,0.0474747474747474,seco,0,0,0.3009228845845459,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,614.68,146.0,0.0488215488215488,seco,0,0,0.307233700223933,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,614.92,142.0,0.0474747474747474,seco,0,0,0.2924341693577521,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,615.31,144.0,0.0481481481481481,seco,0,0,0.2946625989046174,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,615.85,145.0,0.0484848484848484,seco,0,0,0.2971180296162279,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,616.24,143.0,0.0478114478114478,seco,0,0,0.2890117032600339,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,616.48,136.0,0.0454545454545454,seco,0,0,0.2862410833004982,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,616.71,142.0,0.0474747474747474,seco,0,0,0.2933715139856363,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,616.95,144.0,0.0481481481481481,seco,0,0,0.2933715139856363,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,617.18,142.0,0.0474747474747474,seco,0,0,0.17661460908828,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,617.42,141.0,0.0471380471380471,seco,0,0,0.2825699970552516,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,617.65,141.0,0.0471380471380471,seco,0,0,0.2827394195338507,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,617.88,139.0,0.0464646464646464,seco,0,0,0.1686306051965076,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,618.18,141.0,0.0471380471380471,seco,0,0,0.1408927826828101,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,618.41,142.0,0.0474747474747474,seco,0,0,0.2804282530057265,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,618.64,142.0,0.0474747474747474,seco,0,0,0.2801166294123159,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,618.88,140.0,0.0468013468013468,seco,0,0,0.2769017957331359,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,619.12,143.0,0.0478114478114478,seco,0,0,0.1644818073696837,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,619.36,142.0,0.0474747474747474,seco,0,0,0.2779017957331359,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,619.59,141.0,0.0471380471380471,seco,0,0,0.2771223737032602,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,619.83,144.0,0.0481481481481481,seco,0,0,0.1631255301151086,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,620.06,144.0,0.0481481481481481,seco,0,0,0.2814557070365935,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,620.29,143.0,0.0478114478114478,seco,0,0,0.1608823588629894,True
