Coleta,Dia,Vaso,Tempo,Soil,Soil_indice_0_1,faixa_soil,Classe,predito,prob_sem_nematoide,acertou
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,85.21,2834.0,0.953872053872054,molhado,0,1,0.69286749004175,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,85.45,2835.0,0.9542087542087542,molhado,0,1,0.6948875602001181,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,85.67,2871.0,0.9663299663299664,molhado,0,1,0.6824383247118032,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,85.89,2867.0,0.9649831649831648,molhado,0,1,0.6957086899892988,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,86.12,2826.0,0.9511784511784512,molhado,0,1,0.705886016662192,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,87.05,2842.0,0.9565656565656566,molhado,0,1,0.692360143895748,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,87.27,2861.0,0.9629629629629628,molhado,0,1,0.684887229461811,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,87.5,2861.0,0.9629629629629628,molhado,0,1,0.6883691800034386,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,87.94,2863.0,0.9636363636363636,molhado,0,1,0.6643490061428103,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,88.39,2873.0,0.967003367003367,molhado,0,1,0.6871572640533843,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,88.62,2851.0,0.9595959595959596,molhado,0,1,0.6942039208429943,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.06,2836.0,0.9545454545454546,molhado,0,1,0.6832127179977019,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.28,2890.0,0.9727272727272728,molhado,0,1,0.6648611676061981,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.51,2889.0,0.9723905723905724,molhado,0,1,0.6898167771205271,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.73,2859.0,0.9622895622895624,molhado,0,1,0.6871787926020745,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.96,2837.0,0.9548821548821548,molhado,0,1,0.7056455822982588,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,90.41,2875.0,0.9676767676767676,molhado,0,1,0.6625472804135256,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,91.09,2841.0,0.9562289562289562,molhado,0,1,0.693242390712434,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,91.42,2860.0,0.9626262626262626,molhado,0,1,0.7142700980241495,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,92.76,2845.0,0.9575757575757576,molhado,0,1,0.7156165302277273,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,92.98,2848.0,0.9585858585858584,molhado,0,1,0.6737925730331638,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,93.21,2856.0,0.9612794612794612,molhado,0,1,0.6958616679158846,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,93.44,2870.0,0.965993265993266,molhado,0,1,0.7016503905532421,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,93.67,2856.0,0.9612794612794612,molhado,0,1,0.7224945886546161,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,93.89,2848.0,0.9585858585858584,molhado,0,1,0.6972320880456426,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,94.12,2872.0,0.9666666666666668,molhado,0,1,0.7022692373478553,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,94.34,2829.0,0.952188552188552,molhado,0,1,0.7035714272939173,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,94.56,2876.0,0.968013468013468,molhado,0,1,0.7020260092497883,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,95.48,2846.0,0.957912457912458,molhado,0,1,0.7161447236642967,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,95.71,2867.0,0.9649831649831648,molhado,0,1,0.7042914319623202,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,96.15,2847.0,0.9582491582491582,molhado,0,1,0.7247760809795842,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,96.38,2853.0,0.9602693602693604,molhado,0,1,0.7071641123377008,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,97.05,2868.0,0.9653198653198654,molhado,0,1,0.7262424986808294,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,97.28,2857.0,0.9616161616161616,molhado,0,1,0.7191236397860529,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,97.5,2834.0,0.953872053872054,molhado,0,1,0.6805966886292965,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,97.96,2824.0,0.9505050505050504,molhado,0,1,0.7071686632677013,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,98.4,2869.0,0.9656565656565655,molhado,0,1,0.7104947276820762,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,98.64,2842.0,0.9565656565656566,molhado,0,1,0.6826403984070388,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,99.09,2878.0,0.9686868686868688,molhado,0,1,0.6952195321539898,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,99.58,2860.0,0.9626262626262626,molhado,0,1,0.7160772371939982,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,100.05,2865.0,0.9643097643097645,molhado,0,1,0.7213496447048651,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,100.53,2848.0,0.9585858585858584,molhado,0,1,0.6805585747104831,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,101.25,2860.0,0.9626262626262626,molhado,0,1,0.7339406183452823,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,101.48,2849.0,0.958922558922559,molhado,0,1,0.7317090243952358,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,101.94,2876.0,0.968013468013468,molhado,0,1,0.7092803104792236,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,102.18,2845.0,0.9575757575757576,molhado,0,1,0.6793974581161623,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,102.64,2864.0,0.963973063973064,molhado,0,1,0.6934408405575644,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,102.87,2848.0,0.9585858585858584,molhado,0,1,0.7072983618975177,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,103.11,2854.0,0.9606060606060606,molhado,0,1,0.6994560123660057,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,103.58,2845.0,0.9575757575757576,molhado,0,1,0.7133228414432574,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,103.81,2852.0,0.95993265993266,molhado,0,1,0.7312309219739249,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,104.04,2877.0,0.9683501683501684,molhado,0,1,0.7172550253383493,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,104.28,2841.0,0.9562289562289562,molhado,0,1,0.7117802285114632,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,104.52,2850.0,0.9592592592592591,molhado,0,1,0.728306379821561,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,104.75,2872.0,0.9666666666666668,molhado,0,1,0.7225267732744767,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,104.99,2844.0,0.9572390572390572,molhado,0,1,0.716451785966354,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,105.46,2870.0,0.965993265993266,molhado,0,1,0.7084698597759803,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,105.69,2845.0,0.9575757575757576,molhado,0,1,0.7155296070623037,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,105.93,2839.0,0.9555555555555556,molhado,0,1,0.7210778914570342,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,106.17,2876.0,0.968013468013468,molhado,0,1,0.6822329345310335,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,106.64,2833.0,0.9535353535353536,molhado,0,1,0.7187955142487299,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,106.87,2832.0,0.9531986531986532,molhado,0,1,0.7117296417517995,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,107.33,2843.0,0.9569023569023568,molhado,0,1,0.7189070993344211,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,107.57,2862.0,0.9632996632996632,molhado,0,1,0.7125182593112795,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,108.04,2851.0,0.9595959595959596,molhado,0,1,0.7188835495519083,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,108.26,2851.0,0.9595959595959596,molhado,0,1,0.7293938236401877,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,108.74,2853.0,0.9602693602693604,molhado,0,1,0.7182542841643876,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,108.98,2896.0,0.9747474747474748,molhado,0,1,0.7177357523912135,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,109.21,2843.0,0.9569023569023568,molhado,0,1,0.7223507693378103,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,109.44,2853.0,0.9602693602693604,molhado,0,1,0.7424642881790227,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,109.67,2848.0,0.9585858585858584,molhado,0,1,0.7438879772696081,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,110.48,2871.0,0.9663299663299664,molhado,0,1,0.6968217340894499,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,110.72,2847.0,0.9582491582491582,molhado,0,1,0.7262006647451666,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,110.95,2842.0,0.9565656565656566,molhado,0,1,0.7160850133194151,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,111.19,2858.0,0.961952861952862,molhado,0,1,0.6962304587435881,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,111.42,2870.0,0.965993265993266,molhado,0,1,0.7126653496521493,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,111.65,2856.0,0.9612794612794612,molhado,0,1,0.7171449936341071,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,111.89,2874.0,0.9673400673400674,molhado,0,1,0.7153226518190166,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,112.11,2859.0,0.9622895622895624,molhado,0,1,0.7050486323241911,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,112.35,2852.0,0.95993265993266,molhado,0,1,0.718047412291717,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,112.58,2842.0,0.9565656565656566,molhado,0,1,0.7205926338077121,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,113.04,2877.0,0.9683501683501684,molhado,0,1,0.7343681047097068,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,113.28,2818.0,0.9484848484848484,molhado,0,1,0.7234099224619892,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,141.33,2794.0,0.9404040404040404,molhado,0,1,0.6619593737783717,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,141.79,2817.0,0.9481481481481482,molhado,0,1,0.6548446811174077,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,142.03,2825.0,0.9508417508417508,molhado,0,1,0.6619094742153651,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,142.26,2799.0,0.942087542087542,molhado,0,1,0.6210741557218569,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,142.5,2821.0,0.9494949494949496,molhado,0,1,0.6578054948629974,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,142.74,2818.0,0.9484848484848484,molhado,0,1,0.6271162401506002,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,142.99,2799.0,0.942087542087542,molhado,0,1,0.6531298631374242,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,143.23,2791.0,0.9393939393939394,molhado,0,1,0.6692877273714519,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,143.7,2841.0,0.9562289562289562,molhado,0,1,0.6564209399835128,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,144.17,2800.0,0.9424242424242424,molhado,0,1,0.6377136999382915,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,144.42,2794.0,0.9404040404040404,molhado,0,1,0.621301605217579,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,144.65,2805.0,0.944107744107744,molhado,0,1,0.6308767529104322,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,144.88,2802.0,0.9430976430976432,molhado,0,1,0.589516702562859,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,145.35,2807.0,0.9447811447811448,molhado,0,1,0.6281613280518458,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,145.83,2838.0,0.9552188552188552,molhado,0,1,0.6244035860299825,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,146.06,2830.0,0.9525252525252526,molhado,0,1,0.6276590026984255,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,146.53,2803.0,0.9434343434343434,molhado,0,1,0.616661970163106,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,146.77,2806.0,0.9444444444444444,molhado,0,1,0.5753308064253203,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,147.03,2781.0,0.936026936026936,molhado,0,1,0.607976035671393,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,147.26,2809.0,0.9454545454545454,molhado,0,1,0.6401064024657801,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,147.97,2816.0,0.9478114478114478,molhado,0,1,0.6702423437641709,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,148.43,2800.0,0.9424242424242424,molhado,0,1,0.6275523035515171,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,148.67,2812.0,0.9464646464646465,molhado,0,1,0.562583148106977,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,149.61,2832.0,0.9531986531986532,molhado,0,1,0.6012900263577702,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,149.85,2795.0,0.9407407407407408,molhado,0,1,0.6096939376962808,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,150.08,2808.0,0.9451178451178452,molhado,0,1,0.6026181640501239,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,150.42,2812.0,0.9464646464646465,molhado,0,1,0.6029995973637,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,150.89,2796.0,0.9410774410774412,molhado,0,1,0.6373609541699333,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,151.11,2824.0,0.9505050505050504,molhado,0,1,0.637994856090355,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,151.34,2811.0,0.9461279461279462,molhado,0,1,0.6345444448727748,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,151.82,2837.0,0.9548821548821548,molhado,0,1,0.6346908368055089,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,152.05,2783.0,0.9367003367003368,molhado,0,1,0.5791793816348252,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,152.29,2821.0,0.9494949494949496,molhado,0,1,0.6324789942309115,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,152.76,2796.0,0.9410774410774412,molhado,0,1,0.5440823877992002,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,153.01,2803.0,0.9434343434343434,molhado,0,1,0.5970321285221545,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,154.9,2810.0,0.9457912457912456,molhado,0,1,0.5859885355234165,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,155.15,2803.0,0.9434343434343434,molhado,0,1,0.5849161546721565,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,155.39,2785.0,0.9373737373737374,molhado,0,1,0.6310523119535537,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,156.1,2802.0,0.9430976430976432,molhado,0,1,0.6368208450531845,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,156.34,2809.0,0.9454545454545454,molhado,0,1,0.5860502805383105,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,156.57,2841.0,0.9562289562289562,molhado,0,1,0.6328667201149022,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,157.04,2790.0,0.939057239057239,molhado,0,1,0.5789836690428917,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,157.31,2819.0,0.9488215488215488,molhado,0,1,0.6199936405569497,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,157.54,2797.0,0.9414141414141414,molhado,0,1,0.6234968747140234,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,158.02,2820.0,0.9491582491582492,molhado,0,1,0.6246753153298237,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,158.96,2806.0,0.9444444444444444,molhado,0,1,0.62504544613246,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.43,2802.0,0.9430976430976432,molhado,0,1,0.6175346767959832,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.66,2803.0,0.9434343434343434,molhado,0,1,0.6085341464405974,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.9,2806.0,0.9444444444444444,molhado,0,1,0.6431276950908542,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,160.13,2800.0,0.9424242424242424,molhado,0,1,0.6477863132817686,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,160.61,2840.0,0.955892255892256,molhado,0,1,0.6354848544872569,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,161.09,2804.0,0.9437710437710438,molhado,0,1,0.6274631859619552,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,161.32,2809.0,0.9454545454545454,molhado,0,1,0.5894913495288625,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,161.56,2792.0,0.9397306397306396,molhado,0,1,0.6602255400924276,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,162.04,2802.0,0.9430976430976432,molhado,0,1,0.640552629936647,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,162.5,2819.0,0.9488215488215488,molhado,0,1,0.5347203940060259,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,162.74,2797.0,0.9414141414141414,molhado,0,1,0.6442573057380424,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,163.22,2867.0,0.9649831649831648,molhado,0,1,0.5182053189672161,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,163.46,2824.0,0.9505050505050504,molhado,0,1,0.5877822616747616,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,165.12,2780.0,0.9356902356902356,molhado,0,1,0.6135299332263824,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,165.35,2811.0,0.9461279461279462,molhado,0,1,0.640916967490342,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,165.58,2800.0,0.9424242424242424,molhado,0,1,0.655936190087266,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,165.81,2855.0,0.960942760942761,molhado,0,1,0.6385795395454176,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,166.28,2799.0,0.942087542087542,molhado,0,1,0.5496770160399128,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,166.76,2797.0,0.9414141414141414,molhado,0,1,0.6190325956922508,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,166.99,2817.0,0.9481481481481482,molhado,0,1,0.6425117204895827,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,167.22,2819.0,0.9488215488215488,molhado,0,1,0.5548666615845796,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,167.45,2808.0,0.9451178451178452,molhado,0,1,0.6228683899335883,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,167.68,2800.0,0.9424242424242424,molhado,0,1,0.6231394733425267,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,167.91,2816.0,0.9478114478114478,molhado,0,1,0.5484011514647077,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,168.15,2805.0,0.944107744107744,molhado,0,1,0.6093162294829554,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,168.49,2821.0,0.9494949494949496,molhado,0,1,0.5624772520496256,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,169.42,2805.0,0.944107744107744,molhado,0,1,0.6215550048754699,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,169.66,2800.0,0.9424242424242424,molhado,0,1,0.5659336420105386,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,169.9,2832.0,0.9531986531986532,molhado,0,1,0.6271644118929214,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,170.14,2798.0,0.9417508417508418,molhado,0,1,0.6210494213650415,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,170.38,2815.0,0.9474747474747476,molhado,0,1,0.5129664453771446,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,171.07,2820.0,0.9491582491582492,molhado,0,1,0.579035258222454,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,171.33,2830.0,0.9525252525252526,molhado,0,1,0.5622511467132605,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,171.57,2804.0,0.9437710437710438,molhado,0,1,0.623302548201464,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,172.04,2804.0,0.9437710437710438,molhado,0,1,0.6143628925476647,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,172.27,2814.0,0.9471380471380472,molhado,0,1,0.6276840290901788,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,172.75,2810.0,0.9457912457912456,molhado,0,1,0.6448788884257136,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,173.91,2814.0,0.9471380471380472,molhado,0,1,0.5682799914279234,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,174.15,2806.0,0.9444444444444444,molhado,0,1,0.5680766415353655,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,174.38,2804.0,0.9437710437710438,molhado,0,1,0.5848830265234274,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,174.86,2858.0,0.961952861952862,molhado,0,1,0.5908121623842636,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,175.09,2811.0,0.9461279461279462,molhado,0,1,0.5536179890890464,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,175.56,2809.0,0.9454545454545454,molhado,0,1,0.6263071407015993,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,175.8,2819.0,0.9488215488215488,molhado,0,1,0.6537961854037542,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,176.13,2803.0,0.9434343434343434,molhado,0,1,0.5456197669447367,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,176.61,2820.0,0.9491582491582492,molhado,0,1,0.6029867068194704,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,176.84,2813.0,0.9468013468013468,molhado,0,1,0.5490750158766275,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,177.08,2819.0,0.9488215488215488,molhado,0,1,0.5200475526827004,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,177.55,2815.0,0.9474747474747476,molhado,0,1,0.5509682519060137,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,177.79,2810.0,0.9457912457912456,molhado,0,1,0.528638079424508,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,178.03,2823.0,0.9501683501683502,molhado,0,1,0.6005757160359665,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,178.74,2796.0,0.9410774410774412,molhado,0,1,0.6094615094646036,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,178.97,2796.0,0.9410774410774412,molhado,0,1,0.554474691737239,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,179.21,2812.0,0.9464646464646465,molhado,0,1,0.5298296625365881,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,179.68,2818.0,0.9484848484848484,molhado,0,1,0.5748293700707495,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,179.92,2795.0,0.9407407407407408,molhado,0,1,0.6271343121335502,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,180.15,2813.0,0.9468013468013468,molhado,0,1,0.5310201038542758,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,180.39,2820.0,0.9491582491582492,molhado,0,1,0.6016709038503989,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,181.1,2863.0,0.9636363636363636,molhado,0,1,0.6025025585899458,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,181.56,2789.0,0.9387205387205388,molhado,0,1,0.5344868700550977,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,181.79,2822.0,0.9498316498316498,molhado,0,1,0.5088020019370708,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,182.02,2817.0,0.9481481481481482,molhado,0,1,0.5243004415319652,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,182.73,2821.0,0.9494949494949496,molhado,0,1,0.5894178740502733,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,183.44,2808.0,0.9451178451178452,molhado,0,1,0.5927554852971836,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,183.67,2845.0,0.9575757575757576,molhado,0,1,0.6017307252876697,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,183.91,2806.0,0.9444444444444444,molhado,0,1,0.5884188300831661,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,184.15,2828.0,0.9518518518518518,molhado,0,1,0.5881513162894493,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,184.4,2818.0,0.9484848484848484,molhado,0,1,0.610909915979353,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,184.85,2782.0,0.9363636363636364,molhado,0,1,0.5825656753316015,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,185.08,2850.0,0.9592592592592591,molhado,0,1,0.5654493008272651,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,185.78,2817.0,0.9481481481481482,molhado,0,1,0.6080401357175106,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,186.02,2836.0,0.9545454545454546,molhado,0,0,0.469321804235468,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,186.25,2798.0,0.9417508417508418,molhado,0,0,0.4681098370629852,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,186.48,2803.0,0.9434343434343434,molhado,0,0,0.4975646210888941,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,187.16,2801.0,0.9427609427609428,molhado,0,1,0.569326339977699,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,187.42,2811.0,0.9461279461279462,molhado,0,1,0.5932253609560747,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,187.88,2780.0,0.9356902356902356,molhado,0,1,0.5881373142041818,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,188.12,2811.0,0.9461279461279462,molhado,0,1,0.5858494247338268,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,188.82,2817.0,0.9481481481481482,molhado,0,1,0.6157252439403259,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,189.54,2809.0,0.9454545454545454,molhado,0,1,0.6104907013019508,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,189.77,2827.0,0.9515151515151516,molhado,0,1,0.5944701430549271,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,190.0,2776.0,0.9343434343434344,molhado,0,1,0.5906890495765007,False
