Coleta,Dia,Vaso,Classe_real,prob_classe_1_saudavel,pred_limiar_050,pred_limiar_0.57
Página3,20,,0,0.22119720165756562,0,0
Página3,20,,0,0.22286822465570802,0,0
Página3,20,,0,0.22286822465570802,0,0
Página3,20,,0,0.22286822465570802,0,0
Página3,20,,0,0.22230831276867674,0,0
Página3,20,,0,0.2215658167181238,0,0
Página3,20,,0,0.22670951060181946,0,0
Página3,20,,0,0.22230831276867674,0,0
Página3,20,,0,0.22230831276867674,0,0
Página3,20,,0,0.22296314807468418,0,0
Página3,20,,0,0.2215658167181238,0,0
Página3,20,,0,0.2218520369635731,0,0
Página3,20,,0,0.22226331084756282,0,0
Página3,20,,0,0.22112534508724058,0,0
Página3,20,,0,0.22119576762245183,0,0
Página3,20,,0,0.22378836021504445,0,0
Página3,20,,0,0.22119576762245183,0,0
Página3,20,,0,0.22489947132615554,0,0
Página3,20,,0,0.22489947132615554,0,0
Página3,20,,0,0.22902267020497127,0,0
Página3,20,,0,0.23345899447077184,0,0
Página3,20,,0,0.23561079415778277,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.23335839755180945,0,0
Página3,20,,0,0.23345899447077184,0,0
Página3,20,,0,0.23345899447077184,0,0
Página3,20,,0,0.23449968304667168,0,0
Página3,20,,0,0.23449968304667168,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.2313926213676665,0,0
Página3,20,,0,0.22782062171293058,0,0
Página3,20,,0,0.22707812566237764,0,0
Página3,20,,0,0.22230831276867674,0,0
Página3,20,,0,0.2215658167181238,0,0
Página3,20,,0,0.22045470560701272,0,0
Página3,20,,0,0.22045470560701272,0,0
Página3,20,,0,0.22039767657405046,0,0
Página3,20,,0,0.22045470560701272,0,0
Página3,20,,0,0.22294877786515352,0,0
Página3,20,,0,0.2224546076740359,0,0
Página3,20,,0,0.22226331084756282,0,0
Página3,20,,0,0.2210951707034895,0,0
Página3,20,,0,0.22226331084756282,0,0
Página3,20,,0,0.22411691800922684,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22670951060181946,0,0
Página3,20,,0,0.226646527061295,0,0
Página3,20,,0,0.2259099855183043,0,0
Página3,20,,0,0.22485590344015544,0,0
Página3,20,,0,0.22374479232904432,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.2277576381724061,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22670951060181946,0,0
Página3,20,,0,0.22485590344015544,0,0
Página3,20,,0,0.22707812566237764,0,0
Página3,20,,0,0.22670951060181946,0,0
Página3,20,,0,0.22818923677348874,0,0
Página3,20,,0,0.22818923677348874,0,0
Página3,20,,0,0.22818923677348874,0,0
Página3,20,,0,0.22818923677348874,0,0
Página3,20,,0,0.22818923677348874,0,0
Página3,20,,0,0.2270210966294154,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22818923677348874,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22707812566237764,0,0
Página3,20,,0,0.22786799120786005,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.22781096217489782,0,0
Página3,20,,0,0.2300902134300823,0,0
Página3,20,,0,0.2300902134300823,0,0
Página3,20,,0,0.22786799120786005,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.23009021343008226,0,0
Página3,20,,0,0.23009021343008226,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.23224728644069836,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.2312013245411934,0,0
Página3,20,,0,0.23224728644069836,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.22786799120786005,0,0
Página3,20,,0,0.22590403101074208,0,0
Página3,20,,0,0.22479291989963096,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.21566840398959156,0,0
Página3,20,,0,0.22596701455126653,0,0
Página3,20,,0,0.22675688009674894,0,0
Página3,20,,0,0.23009021343008226,0,0
Página3,20,,0,0.22897910231897117,0,0
Página3,20,,0,0.2323043154736606,0,0
Página3,20,,0,0.2323043154736606,0,0
Página3,20,,0,0.23228489981913625,0,0
Página3,20,,0,0.23117974321558735,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.2323043154736606,0,0
Página3,20,,0,0.2323043154736606,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.23345899447077184,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.2323478833596607,0,0
Página3,20,,0,0.2323478833596607,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.23333154290259833,0,0
Página3,20,,0,0.23338857193556056,0,0
Página3,20,,0,0.23338857193556056,0,0
Página3,20,,0,0.23333154290259833,0,0
Página3,20,,0,0.23335839755180945,0,0
Página3,20,,0,0.23335839755180945,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.23335839755180945,0,0
Página3,20,,0,0.23224728644069836,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.23224728644069836,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.23335839755180945,0,0
Página3,20,,0,0.2334154265847717,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.23749125596865794,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.23563764880699395,0,0
Página3,20,,0,0.2355806197740317,0,0
Página3,20,,0,0.2352120047134735,0,0
Página3,20,,0,0.23638014485754685,0,0
Página3,20,,0,0.23638014485754685,0,0
Página3,20,,0,0.23526903374643574,0,0
Página3,20,,0,0.236748759918105,0,0
Página3,20,,0,0.236748759918105,0,0
Página3,20,,0,0.23563764880699395,0,0
Página3,20,,0,0.23563764880699395,0,0
Página3,20,,0,0.23452653769588283,0,0
Página3,20,,0,0.23244074893825317,0,0
Página3,20,,0,0.23132963782714205,0,0
Página3,20,,0,0.23465485098183145,0,0
Página3,20,,0,0.23576596209294257,0,0
Página3,20,,0,0.23563764880699395,0,0
Página3,20,,0,0.23687707320405368,0,0
Página3,20,,0,0.23687707320405368,0,0
Página3,20,,0,0.23798818431516477,0,0
Página3,20,,0,0.23798818431516477,0,0
Página3,20,,0,0.23638014485754685,0,0
Página3,20,,0,0.23638014485754685,0,0
Página3,20,,0,0.23638014485754685,0,0
Página3,20,,0,0.23798818431516477,0,0
Página3,20,,0,0.2355478106172583,0,0
Página3,20,,0,0.23799413882272702,0,0
Página3,20,,0,0.2390992954262759,0,0
Página3,20,,0,0.2390992954262759,0,0
Página3,20,,0,0.2390992954262759,0,0
Página3,20,,0,0.2390992954262759,0,0
Página3,20,,0,0.23749125596865797,0,0
Página3,20,,0,0.2366917308851428,0,0
Página3,20,,0,0.23674875991810504,0,0
Página3,20,,0,0.23799413882272702,0,0
Página3,20,,0,0.23742827242813352,0,0
Página3,20,,0,0.23779688748869168,0,0
Página3,20,,0,0.2385393835392446,0,0
Página3,20,,0,0.23450712204135846,0,0
Página3,20,,0,0.23779688748869168,0,0
Página3,20,,0,0.2366917308851428,0,0
Página3,20,,0,0.2379881843151648,0,0
Página3,20,,0,0.2366857763775806,0,0
Página3,20,,0,0.23779688748869168,0,0
Página3,20,,0,0.2400191097109139,0,0
Página3,20,,0,0.23669173088514275,0,0
Página3,20,,0,0.23785987102921616,0,0
Página3,20,,0,0.2408245893019913,0,0
Página3,20,,0,0.24119320436254946,0,0
Página3,20,,0,0.24298382798368903,0,0
Página3,20,,0,0.24215520274828414,0,0
Página3,20,,0,0.2426941998204415,0,0
Página3,20,,0,0.2444690630002887,0,0
Página3,20,,0,0.2423043154736606,0,0
Página3,20,,0,0.2437265669497358,0,0
Página3,20,,0,0.24263717078747926,0,0
Página3,20,,0,0.24448482344158107,0,0
Página3,20,,0,0.24558017411139982,0,0
Página3,20,,0,0.24443108941661226,0,0
Página3,20,,0,0.24448482344158107,0,0
Página3,20,,0,0.24336390639673985,0,0
Página3,20,,0,0.24374232739102814,0,0
Página3,20,,0,0.2440684288636163,0,0
Página3,20,,0,0.24336390639673985,0,0
Página3,20,,0,0.24517358546716517,0,0
Página3,20,,0,0.24558017411139982,0,0
Página3,20,,0,0.24215520274828414,0,0
Página3,20,,0,0.23563764880699395,0,0
Página3,20,,0,0.2367293442635807,0,0
Página3,20,,0,0.24252381780884236,0,0
Página3,20,,0,0.2448376780608469,0,0
Página3,20,,0,0.24262141034618692,0,0
Página3,20,,0,0.24043680150240263,0,0
Página3,20,,0,0.24218201254517888,0,0
Página3,20,,0,0.23934145083258385,0,0
Página3,20,,0,0.2356222727691788,0,0
Página3,20,,0,0.2411413239692791,0,0
Página3,20,,0,0.24003021285816797,0,0
Página3,20,,0,0.24225243508039015,0,0
Página3,20,,0,0.24225243508039018,0,0
Página3,20,,0,0.24225243508039018,0,0
Página3,20,,0,0.24225243508039018,0,0
Página3,20,,0,0.24225243508039018,0,0
Página3,20,,0,0.24225243508039018,0,0
Página3,20,,0,0.24293724636160705,0,0
Página3,20,,0,0.24293724636160705,0,0
Página3,20,,0,0.24511590069782913,0,0
Página3,20,,0,0.24400478958671803,0,0
Página3,20,,0,0.24511590069782913,0,0
Página3,20,,0,0.24400478958671803,0,0
Página3,20,,0,0.24400478958671803,0,0
Página3,20,,0,0.24623296631650246,0,0
Página3,20,,0,0.24733812292005136,0,0
Página3,20,,0,0.24622701180894024,0,0
Página3,20,,0,0.24218201254517888,0,0
Página3,20,,0,0.24511590069782913,0,0
Página3,20,,0,0.24511590069782913,0,0
Página3,20,,0,0.24508904604861798,0,0
Página3,20,,0,0.24511590069782913,0,0
Página3,20,,0,0.24733812292005136,0,0
Página3,20,,0,0.24842237938195133,0,0
Página3,20,,0,0.24627057969494037,0,0
Página3,20,,0,0.2514382523978243,0,0
Página3,20,,0,0.2495334904930624,0,0
Página3,20,,0,0.24842237938195133,0,0
Página3,20,,0,0.25171038344228136,0,0
Página3,20,,0,0.25032714128671324,0,0
Página3,20,,0,0.247095094686122,0,0
Página3,20,,0,0.247095094686122,0,0
Página3,20,,0,0.24931731690834422,0,0
Página3,20,,0,0.2482062057972331,0,0
Página3,20,,0,0.2495585837552704,0,0
Página3,20,,0,0.24928645271081337,0,0
Página3,20,,0,0.25065699117791224,0,0
Página3,20,,0,0.2506301365287011,0,0
Página3,20,,0,0.2506301365287011,0,0
Página3,20,,0,0.2506301365287011,0,0
Página3,20,,0,0.25065699117791224,0,0
Página3,20,,0,0.25171038344228136,0,0
Página3,20,,0,0.2539326056645036,0,0
Página3,20,,0,0.24514676489536,0,0
Página3,20,,0,0.24112862028080978,0,0
Página3,20,,0,0.24443108941661226,0,0
Página3,20,,0,0.24733812292005136,0,0
Página3,20,,0,0.24519033278136013,0,0
Página3,20,,0,0.24931731690834422,0,0
Página3,20,,0,0.24931731690834422,0,0
Página3,20,,0,0.24931731690834422,0,0
Página3,20,,0,0.24958944795280125,0,0
Página3,20,,0,0.24958944795280125,0,0
Página3,20,,0,0.24847833684169016,0,0
Página3,20,,0,0.24847833684169016,0,0
Página3,20,,0,0.24847833684169016,0,0
Página3,20,,0,0.2495585837552704,0,0
Página3,20,,0,0.2529227812861346,0,0
Página3,20,,0,0.2540338923972457,0,0
Página3,20,,0,0.25514500350835684,0,0
Página3,20,,0,0.25067533502430595,0,0
Página3,20,,0,0.2507061992218368,0,0
Página3,20,,0,0.2507061992218368,0,0
Página3,20,,0,0.2507061992218368,0,0
Página3,20,,0,0.2518173103329479,0,0
Página3,20,,0,0.2507061992218368,0,0
Página3,20,,0,0.2507061992218368,0,0
Página3,20,,0,0.2507061992218368,0,0
Página3,20,,0,0.2540338923972457,0,0
Página3,20,,0,0.25726593899783695,0,0
Página3,20,,0,0.25726593899783695,0,0
Página3,20,,0,0.2562125467334678,0,0
Página3,20,,0,0.2572927936470481,0,0
Página3,20,,0,0.256181682535937,0,0
Página3,20,,0,0.256181682535937,0,0
Página3,20,,0,0.25726593899783695,0,0
Página3,20,,0,0.25726593899783695,0,0
Página3,20,,0,0.25733636153304823,0,0
Página3,20,,0,0.256181682535937,0,0
Página3,20,,0,0.25615482788672583,0,0
Página3,20,,0,0.2572927936470481,0,0
Página3,20,,0,0.25726593899783695,0,0
Página3,20,,0,0.25726593899783695,0,0
Página3,20,,0,0.2562125467334678,0,0
Página3,20,,0,0.2572927936470481,0,0
Página3,20,,0,0.2578410821249712,0,0
Página3,20,,0,0.2562252504219371,0,0
Página3,20,,0,0.25733636153304823,0,0
Página3,20,,0,0.25788465001097133,0,0
Página3,20,,0,0.25615482788672583,0,0
Página3,20,,0,0.25615482788672583,0,0
Página3,20,,0,0.2567735388998602,0,0
Página3,20,,0,0.25733636153304823,0,0
Página3,20,,0,0.25788465001097133,0,0
Página3,20,,0,0.25733636153304823,0,0
Página3,20,,0,0.25514500350835684,0,0
Página3,20,,0,0.2562252504219371,0,0
Página3,20,,0,0.25788465001097133,0,0
Página3,20,,0,0.25178080597749264,0,0
Página3,20,,0,0.24849280191716255,0,0
Página3,20,,0,0.2473112682708402,0,0
Página3,20,,0,0.2506696948663815,0,0
Página3,20,,0,0.2506696948663815,0,0
Página3,20,,0,0.25289191708860376,0,0
Página3,20,,0,0.25178080597749264,0,0
Página3,20,,0,0.255114139310826,0,0
Página3,20,,0,0.2562252504219371,0,0
Página3,20,,0,0.24919582458247277,0,0
Página3,20,,0,0.2572324424118346,0,0
Página3,20,,0,0.25835330303415505,0,0
Página3,20,,0,0.2590127026231893,0,0
Página3,20,,0,0.25894023885507333,0,0
Página3,20,,0,0.25894023885507333,0,0
Página3,20,,0,0.2556624277887491,0,0
Página3,20,,0,0.2567735388998602,0,0
Página3,20,,0,0.2534458457244513,0,0
Página3,20,,0,0.2556624277887491,0,0
Página3,20,,0,0.26724006616864154,0,0
Página3,20,,0,0.26779997805567285,0,0
Página3,20,,0,0.26779997805567285,0,0
Página3,20,,0,0.2683783981287257,0,0
Página3,20,,0,0.270114235941683,0,0
Página3,20,,0,0.2742067674980482,0,0
Página3,20,,0,0.27277654627687387,0,0
Página3,20,,0,0.27480081646034804,0,0
Página3,20,,0,0.27753344561910653,0,0
Página3,20,,0,0.27536072834737935,0,0
Página3,20,,0,0.275343091663076,0,0
Página3,20,,0,0.2796997169807803,0,0
Página3,20,,0,0.2796997169807803,0,0
Página3,20,,0,0.276444596416872,0,0
Página3,20,,0,0.2792945315326413,0,0
Página3,20,,0,0.2802427952781294,0,0
Página3,20,,0,0.2781793032146373,0,0
Página3,20,,0,0.27916670762309437,0,0
Página3,20,,0,0.2800798011440524,0,0
Página3,20,,0,0.2809550148192661,0,0
Página3,20,,0,0.2820883481525994,0,0
Página3,20,,0,0.2799156308808723,0,0
Página3,20,,0,0.2820883481525994,0,0
Página3,20,,0,0.27776688394857557,0,0
Página3,20,,0,0.2795774133669695,0,0
Página3,20,,0,0.2795774133669695,0,0
Página3,20,,0,0.27765506160845477,0,0
Página3,20,,0,0.27765506160845477,0,0
Página3,20,,0,0.2806885244780806,0,0
Página3,20,,0,0.2846637627143276,0,0
Página3,20,,0,0.2803236481215337,0,0
Página3,20,,0,0.2828565461582975,0,0
Página3,20,,0,0.2803236481215337,0,0
Página3,20,,0,0.2822454999414819,0,0
Página3,20,,0,0.2801987163157509,0,0
Página3,20,,0,0.2801987163157509,0,0
Página3,20,,0,0.27765506160845477,0,0
Página3,20,,0,0.2806343239360752,0,0
Página3,20,,0,0.28331057037482166,0,0
Página3,20,,0,0.28104404615829737,0,0
Página3,20,,0,0.2843346444488957,0,0
Página3,20,,0,0.28760888025207887,0,0
Página3,20,,0,0.287767610410809,0,0
Página3,20,,0,0.2889939498399241,0,0
Página3,20,,0,0.28887039428436856,0,0
Página3,20,,0,0.2889939498399241,0,0
Página3,20,,0,0.2878575789218302,0,0
Página3,20,,0,0.2878575789218302,0,0
Página3,20,,0,0.2878575789218302,0,0
Página3,20,,0,0.2878575789218302,0,0
Página3,20,,0,0.2878575789218302,0,0
Página3,20,,0,0.2878575789218302,0,0
Página3,20,,0,0.287882838728813,0,0
Página3,20,,0,0.2879004754131163,0,0
Página3,20,,0,0.2862522419744722,0,0
Página3,20,,0,0.28584251975224995,0,0
Página3,20,,0,0.2862522419744722,0,0
Página3,20,,0,0.28711644259654756,0,0
Página3,20,,0,0.28542571182317683,0,0
Página3,20,,0,0.287225584959872,0,0
Página3,20,,0,0.287647934045399,0,0
Página3,20,,0,0.287225584959872,0,0
Página3,20,,0,0.2865368229342879,0,0
Página3,20,,0,0.287647934045399,0,0
Página3,20,,0,0.287647934045399,0,0
Página3,20,,0,0.2861144738487609,0,0
Página3,20,,0,0.287225584959872,0,0
Página3,20,,0,0.28542571182317683,0,0
Página3,20,,0,0.2867087440771774,0,0
Página3,20,,0,0.2878198551882885,0,0
Página3,20,,0,0.2883366960709831,0,0
Página3,20,,0,0.287225584959872,0,0
Página3,20,,0,0.2861144738487609,0,0
Página3,20,,0,0.2883366960709831,0,0
Página3,20,,0,0.2834249156943392,0,0
Página3,20,,0,0.2845173860524861,0,0
Página3,20,,0,0.2845173860524861,0,0
Página3,20,,0,0.2855976329660664,0,0
Página3,20,,0,0.2855976329660664,0,0
Página3,20,,0,0.2867087440771774,0,0
Página3,20,,0,0.28453602680545026,0,0
Página3,20,,0,0.28448652185495527,0,0
Página3,20,,0,0.28120269347211696,0,0
Página3,20,,0,0.28009158236100584,0,0
Página3,20,,0,0.28337541074384415,0,0
Página3,20,,0,0.28337541074384415,0,0
Página3,20,,0,0.2816941101904171,0,0
Página3,20,,0,0.2834249156943392,0,0
Página3,20,,0,0.2834249156943392,0,0
Página3,20,,0,0.28337541074384415,0,0
Página3,20,,0,0.28045377021433904,0,0
Página3,20,,0,0.27863673344025575,0,0
Página3,20,,0,0.27650850249027253,0,0
Página3,20,,0,0.2797861587276121,0,0
Página3,20,,0,0.28045377021433904,0,0
Página3,20,,0,0.28156488132545016,0,0
Página3,20,,0,0.28011125578428686,0,0
Página3,20,,0,0.27898047124989467,0,0
Página3,20,,0,0.2800729416080416,0,0
Página3,20,,0,0.28011125578428686,0,0
Página3,20,,0,0.28011125578428686,0,0
Página3,20,,0,0.28011125578428686,0,0
Página3,20,,0,0.2822951638302639,0,0
Página3,20,,0,0.281222366895398,0,0
Página3,20,,0,0.2768274274014485,0,0
Página3,20,,0,0.2761280090941657,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.2691447924730617,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.27218274137009923,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.2691447924730617,0,0
Página3,20,,0,0.2691447924730617,0,0
Página3,20,,0,0.2680028171644198,0,0
Página3,20,,0,0.26911392827553093,0,0
Página3,20,,0,0.27539121923366267,0,0
Página3,20,,0,0.2691447924730617,0,0
Página3,20,,0,0.2776134414558849,0,0
Página3,20,,0,0.270225039386642,0,0
Página3,20,,0,0.270225039386642,0,0
Página3,20,,0,0.2691447924730617,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.27218274137009923,0,0
Página3,20,,0,0.2691447924730617,0,0
Página3,20,,0,0.26692257025083954,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26803368136195066,0,0
Página3,20,,0,0.26692257025083954,0,0
Página3,20,,0,0.2691385976398102,0,0
Página3,20,,0,0.2691385976398102,0,0
Página3,20,,0,0.26691637541758795,0,0
Página3,20,,0,0.26691637541758795,0,0
Página3,20,,0,0.26802748652869907,0,0
Página3,20,,0,0.26802748652869907,0,0
Página3,20,,0,0.26691637541758795,0,0
Página3,20,,0,0.26691637541758795,0,0
Página3,20,,0,0.26691637541758795,0,0
Página3,20,,0,0.26473246737161094,0,0
Página3,20,,0,0.27981082809189134,0,0
Página3,20,,0,0.25970142027299814,0,0
Página3,20,,0,0.25311839705558,0,0
Página3,20,,0,0.2669051846433381,0,0
Página3,20,,0,0.26695468959383317,0,0
Página3,20,,0,0.26917691181605535,0,0
Página3,20,,0,0.2722148607130928,0,0
Página3,20,,0,0.27656531388529826,0,0
Página3,20,,0,0.2775269997090531,0,0
Página3,20,,0,0.28079838364744686,0,0
Página3,20,,0,0.27543237149703714,0,0
Página3,20,,0,0.2775269997090531,0,0
Página3,20,,0,0.2765829505696016,0,0
Página3,20,,0,0.2765111229394653,0,0
Página3,20,,0,0.27874922193127527,0,0
Página3,20,,0,0.2753971737412249,0,0
Página3,20,,0,0.27656531388529826,0,0
Página3,20,,0,0.27545420277418714,0,0
Página3,20,,0,0.2776764249964094,0,0
Página3,20,,0,0.27656531388529826,0,0
Página3,20,,0,0.27656531388529826,0,0
Página3,20,,0,0.27873803115702545,0,0
Página3,20,,0,0.27875566784132877,0,0
Página3,20,,0,0.27989029453151104,0,0
Página3,20,,0,0.27660646614867274,0,0
Página3,20,,0,0.27771757725978385,0,0
Página3,20,,0,0.27847526345454116,0,0
Página3,20,,0,0.27656531388529826,0,0
Página3,20,,0,0.27656531388529826,0,0
Página3,20,,0,0.27662410283297606,0,0
Página3,20,,0,0.2783823506593815,0,0
Página3,20,,0,0.2783823506593815,0,0
Página3,20,,0,0.2754953550375616,0,0
Página3,20,,0,0.2776940616807127,0,0
Página3,20,,0,0.27771757725978385,0,0
Página3,20,,0,0.27660646614867274,0,0
Página3,20,,0,0.2786764249964093,0,0
Página3,20,,0,0.27926168847090493,0,0
Página3,20,,0,0.2786639805519649,0,0
Página3,20,,0,0.2786764249964093,0,0
Página3,20,,0,0.2776940616807127,0,0
Página3,20,,0,0.27629135540856414,0,0
Página3,20,,0,0.27715893004691444,0,0
Página3,20,,0,0.2775653138852982,0,0
Página3,20,,0,0.275180244297453,0,0
Página3,20,,0,0.2776940616807127,0,0
Página3,20,,0,0.2776764249964094,0,0
Página3,20,,0,0.2776764249964094,0,0
Página3,20,,0,0.2776764249964094,0,0
Página3,20,,0,0.2776940616807127,0,0
Página3,20,,0,0.27662410283297606,0,0
Página3,20,,0,0.2776940616807127,0,0
Página3,20,,0,0.2776764249964094,0,0
Página3,20,,0,0.2776764249964094,0,0
Página3,20,,0,0.2765023303447738,0,0
Página3,20,,0,0.26805205430521273,0,0
Página3,20,,0,0.2664064011159101,0,0
Página3,20,,0,0.25610901026447014,0,0
Página3,20,,0,0.26073973444924337,0,0
Página3,20,,0,0.26389573892253476,0,0
Página3,20,,0,0.2617007994285854,0,0
Página3,20,,0,0.2628341327619187,0,0
Página3,20,,0,0.26224908790650847,0,0
Página3,20,,0,0.26224908790650847,0,0
Página3,20,,0,0.2611842730916937,0,0
Página3,20,,0,0.2633824212398418,0,0
Página3,20,,0,0.2644935323509529,0,0
Página3,20,,0,0.2644585088948768,0,0
Página3,20,,0,0.26007316198058256,0,0
Página3,20,,0,0.26122700813442873,0,0
Página3,20,,0,0.25976037534310076,0,0
Página3,20,,0,0.2657283501647181,0,0
Página3,20,,0,0.2657283501647181,0,0
Página3,20,,0,0.2709926384908706,0,0
Página3,20,,0,0.26890295333932124,0,0
Página3,20,,0,0.2676551879506444,0,0
Página3,20,,0,0.26668073111709906,0,0
Página3,20,,0,0.2732148607130928,0,0
Página3,20,,0,0.2722148607130928,0,0
Página3,20,,0,0.2630395081344287,0,0
Página3,20,,0,0.2669294297868503,0,0
Página3,20,,0,0.2676551879506444,0,0
Página3,20,,0,0.26996737868388776,0,0
Página3,20,,0,0.2709801940464261,0,0
Página3,20,,0,0.2707486010868624,0,0
Página3,20,,0,0.26996737868388776,0,0
Página3,20,,0,0.2708297911252475,0,0
Página3,20,,0,0.2697186800141364,0,0
Página3,20,,0,0.26975370347021255,0,0
Página3,20,,0,0.26860756890302534,0,0
Página3,20,,0,0.2677918422282102,0,0
Página3,20,,0,0.2675314812479903,0,0
Página3,20,,0,0.26461735592956837,0,0
Página3,20,,0,0.2698774101728666,0,0
Página3,20,,0,0.27194090223635864,0,0
Página3,20,,0,0.2718469109641197,0,0
Página3,20,,0,0.2697186800141364,0,0
Página3,20,,0,0.2708945300117387,0,0
Página3,20,,0,0.2673482036733633,0,0
Página3,20,,0,0.26382575745711884,0,0
Página3,20,,0,0.26484287729599093,0,0
Página3,20,,0,0.2616035352348966,0,0
Página3,20,,0,0.2635445589947024,0,0
Página3,20,,0,0.26426495703146613,0,0
Página3,20,,0,0.26817621062932423,0,0
Página3,20,,0,0.26777008036112504,0,0
Página3,20,,0,0.26401672967934103,0,0
Página3,20,,0,0.26710341369445834,0,0
Página3,20,,0,0.2672943859166806,0,0
Página3,20,,0,0.26710341369445834,0,0
Página3,20,,0,0.25638167829188213,0,0
Página3,20,,0,0.2542283293079084,0,0
Página3,20,,0,0.25616746609525204,0,0
Página3,20,,0,0.25836156409459693,0,0
Página3,20,,0,0.26224908790650847,0,0
Página3,20,,0,0.2599486108298706,0,0
Página3,20,,0,0.26005927785987637,0,0
Página3,20,,0,0.25860390051410437,0,0
Página3,20,,0,0.26198611564580265,0,0
Página3,20,,0,0.26439305527431506,0,0
Página3,20,,0,0.26671575457317515,0,0
Página3,20,,0,0.26525828689962533,0,0
Página3,20,,0,0.26525828689962533,0,0
Página3,20,,0,0.2577758935581434,0,0
Página3,20,,0,0.2611703889709875,0,0
Página3,20,,0,0.25999811578036564,0,0
Página3,20,,0,0.26294393274447514,0,0
Página3,20,,0,0.2672943859166806,0,0
Página3,20,,0,0.2692761309661855,0,0
Página3,20,,0,0.2685587910402303,0,0
Página3,20,,0,0.26849762896071966,0,0
Página3,20,,0,0.274104156642418,0,0
Página3,20,,0,0.26849762896071966,0,0
Página3,20,,0,0.26849762896071966,0,0
Página3,20,,0,0.2685587910402303,0,0
Página3,20,,0,0.26738651784960854,0,0
Página3,20,,0,0.27057821429951884,0,0
Página3,20,,0,0.2775653138852982,0,0
Página3,20,,0,0.2696087400718307,0,0
Página3,20,,0,0.2685387812240941,0,0
Página3,20,,0,0.2696087400718307,0,0
Página3,20,,0,0.2674888321924937,0,0
Página3,20,,0,0.26926471670320246,0,0
Página3,20,,0,0.26926471670320246,0,0
Página3,20,,0,0.26996413501048533,0,0
Página3,20,,0,0.26996413501048533,0,0
Página3,20,,0,0.27143743397492964,0,0
Página3,20,,0,0.26996413501048533,0,0
Página3,20,,0,0.26926471670320246,0,0
Página3,20,,0,0.27101408404208577,0,0
Página3,20,,0,0.27101408404208577,0,0
Página3,20,,0,0.2721368522822125,0,0
Página3,20,,0,0.27107524612159645,0,0
Página3,20,,0,0.2714869389254247,0,0
Página3,20,,0,0.27324796339332363,0,0
Página3,20,,0,0.27435907450443475,0,0
Página3,20,,0,0.27325915416757346,0,0
Página3,20,,0,0.27324796339332363,0,0
Página3,20,,0,0.27218635723270757,0,0
Página3,20,,0,0.27324796339332363,0,0
Página3,20,,0,0.27107524612159645,0,0
Página3,20,,0,0.2721368522822125,0,0
Página3,20,,0,0.27107524612159645,0,0
Página3,20,,0,0.27324796339332363,0,0
Página3,20,,0,0.27324796339332363,0,0
Página3,20,,0,0.26855043835310977,0,0
