Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,475.47,2886.0,29.0,93.51,13163,19365,1156,9797,22817,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,475.65,2900.0,29.0,93.51,13163,19362,1157,9796,22808,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,475.82,2902.0,29.0,93.51,13166,19364,1156,9775,22806,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,476.01,2937.0,29.0,93.51,13172,19376,1157,9793,22819,11416,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,476.2,2903.0,29.0,93.51,13164,19365,1157,9790,22812,11447,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,476.38,2876.0,29.2,93.51,13137,19362,1156,9794,22813,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,476.56,2850.0,29.2,93.51,13168,19370,1156,9798,22809,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,476.74,2875.0,29.2,93.51,13166,19364,1152,9794,22812,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,476.91,2873.0,29.0,93.51,13165,19366,1156,9793,22679,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,477.09,2864.0,29.0,93.51,13165,19366,1156,9800,22811,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,477.26,2891.0,29.2,93.51,13167,19369,1156,9798,22815,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,477.44,2880.0,29.2,93.51,13089,19366,1156,9796,22812,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,477.63,2883.0,29.2,93.51,13167,19369,1155,9875,22815,11416,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,477.82,2888.0,29.0,93.51,13165,19369,1156,9796,22817,11467,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,478.0,2867.0,29.2,93.51,13170,19369,1156,9794,22814,11479,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,478.18,2853.0,29.2,93.51,13153,19368,1157,9783,22787,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,478.36,2905.0,29.2,93.51,13167,19253,1156,9795,22815,11473,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,478.54,2896.0,29.2,93.5,13172,19373,1156,9803,22819,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,478.71,2889.0,29.2,93.51,13171,19374,1157,9799,22819,11479,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,478.89,2886.0,29.2,93.51,13092,19368,1156,9797,22813,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,479.07,2881.0,29.2,93.52,13154,19359,1156,9793,22816,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,479.26,2868.0,29.2,93.51,13172,19371,1156,9791,22815,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,479.44,2895.0,29.2,93.51,13183,19390,1158,9802,22836,11489,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,479.62,2905.0,29.2,93.51,13173,19374,1157,9791,22824,11479,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,479.8,2883.0,29.2,93.51,13176,19255,1157,9797,22816,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,479.98,2872.0,29.2,93.51,13163,19373,1157,9797,22815,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,480.15,2885.0,29.2,93.51,13178,19375,1158,9796,22827,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,480.33,2872.0,29.2,93.52,13148,19344,1157,9799,22820,11477,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,480.51,2881.0,29.2,93.51,13172,19318,1157,9800,22801,11470,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,480.69,2886.0,29.2,93.51,13174,19379,1157,9800,22814,11474,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,480.88,2873.0,29.2,93.51,13173,19366,1157,9794,22807,11470,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,481.16,2887.0,29.2,93.51,13186,19369,1159,9791,22830,11483,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,481.34,2883.0,29.2,93.51,13096,19375,1158,9799,22813,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,481.52,2891.0,29.2,93.51,13179,19378,1158,9807,22821,11411,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,481.7,2857.0,29.2,93.52,13175,19369,1159,9812,22816,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,481.88,2871.0,29.2,93.51,13173,19384,1158,9809,22809,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,482.05,2867.0,29.2,93.51,13134,19375,1157,9808,22814,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,482.23,2887.0,29.2,93.52,13177,19371,1157,9806,22815,11411,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,482.42,2885.0,29.2,93.51,13179,19378,1158,9803,22820,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,482.6,2874.0,29.2,93.51,13182,19383,1158,9786,22815,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,482.79,2900.0,29.2,93.52,13197,19398,1154,9817,22829,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,482.96,2885.0,29.2,93.51,13187,19361,1158,9809,22777,11489,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,483.14,2891.0,29.2,93.51,13174,19377,1157,9808,22816,11486,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,483.32,2867.0,29.2,93.51,13183,19381,1157,9803,22821,11490,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,483.5,2884.0,29.2,93.51,13180,19347,1152,9803,22822,11487,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,483.67,2865.0,29.2,93.51,13179,19379,1156,9809,22816,11448,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,483.85,2872.0,29.2,93.51,13183,19375,1158,9812,22818,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,484.04,2861.0,29.2,93.51,13187,19390,1157,9808,22826,11485,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,484.23,2879.0,29.2,93.51,13183,19384,1159,9792,22825,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,484.41,2874.0,29.2,93.51,13188,19267,1158,9812,22820,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,484.59,2857.0,29.2,93.51,13186,19384,1158,9811,22821,11473,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,484.77,2873.0,29.2,93.51,13185,19381,1158,9809,22821,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,484.96,2854.0,29.2,93.51,13187,19386,1159,9813,22826,11485,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,485.13,2875.0,29.3,93.51,13183,19382,1154,9812,22829,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,485.31,2899.0,29.2,93.51,13183,19381,1157,9814,22686,11486,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,485.5,2858.0,29.2,93.51,13176,19384,1156,9810,22825,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,485.68,2864.0,29.2,93.51,13191,19383,1158,9807,22823,11487,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,485.86,2886.0,29.2,93.51,13200,19402,1159,9807,22847,11500,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,486.05,2870.0,29.2,93.51,13127,19384,1158,9811,22825,11487,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,486.23,2877.0,29.3,93.5,13188,19378,1157,9819,22822,11420,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,486.41,2864.0,29.3,93.51,13188,19384,1158,9816,22824,11489,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,486.58,2894.0,29.3,93.51,13173,19388,1157,9796,22831,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,486.76,2885.0,29.3,93.5,13112,19382,1155,9813,22822,11487,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,486.94,2879.0,29.3,93.51,13186,19384,1156,9812,22820,11486,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,487.12,2867.0,29.3,93.51,13192,19386,1157,9810,22827,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,487.31,2854.0,29.3,93.51,13195,19389,1158,9810,22826,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,487.49,2899.0,29.3,93.51,13199,19376,1157,9826,22828,11483,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,487.67,2896.0,29.3,93.51,13191,19386,1158,9824,22692,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,487.85,2880.0,29.3,93.51,13191,19384,1157,9831,22821,11477,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,488.03,2868.0,29.3,93.51,13198,19380,1158,9826,22833,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,488.21,2877.0,29.3,93.51,13189,19386,1153,9829,22830,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,488.38,2882.0,29.3,93.51,13190,19387,1159,9833,22692,11470,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,488.56,2869.0,29.3,93.51,13191,19358,1159,9831,22820,11472,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,488.75,2869.0,29.3,93.51,13195,19398,1159,9822,22824,11472,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,488.94,2862.0,29.3,93.51,13192,19390,1159,9803,22832,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,489.12,2885.0,29.3,93.51,13114,19383,1159,9814,22794,11474,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,489.3,2875.0,29.3,93.51,13195,19389,1158,9818,22831,11409,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,489.48,2900.0,29.3,93.51,13194,19364,1157,9821,22828,11474,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,489.66,2875.0,29.3,93.51,13195,19392,1157,9817,22836,11474,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,489.84,2911.0,29.3,93.51,13192,19390,1153,9817,22826,11474,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,490.01,2872.0,29.3,93.51,13194,19388,1157,9824,22823,11406,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,490.2,2893.0,29.3,93.51,13195,19377,1156,9819,22805,11467,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,490.39,2883.0,29.3,93.5,13198,19396,1157,9818,22828,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,490.56,2855.0,29.3,93.51,13195,19398,1156,9812,22830,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,490.75,2921.0,29.3,93.51,13197,19390,1157,9823,22741,11474,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,490.93,2863.0,29.3,93.51,13196,19393,1157,9820,22795,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,491.11,2884.0,29.3,93.51,13196,19386,1158,9820,22828,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,491.3,2880.0,29.3,93.51,13198,19388,1157,9808,22831,11477,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,491.57,2862.0,29.3,93.51,13119,19390,1158,9815,22827,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,491.76,2927.0,29.3,93.51,13172,19372,1157,9822,22804,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,491.95,2863.0,29.3,93.51,13198,19392,1157,9817,22830,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,492.13,2866.0,29.3,93.52,13208,19403,1158,9822,22858,11492,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,492.3,2874.0,29.3,93.51,13206,19397,1152,9827,22836,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,492.49,2881.0,29.3,93.51,13194,19394,1156,9820,22697,11476,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,492.67,2902.0,29.3,93.51,13185,19388,1157,9821,22828,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,492.84,2867.0,29.3,93.51,13205,19397,1156,9822,22829,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,493.02,2872.0,29.3,93.51,13200,19396,1152,9821,22828,11479,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,493.19,2873.0,29.3,93.51,13200,19394,1156,9822,22692,11473,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,493.37,2870.0,29.3,93.52,13199,19390,1157,9825,22829,11477,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,493.55,2888.0,29.3,93.51,13206,19401,1156,9817,22836,11468,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,493.74,2858.0,29.3,93.5,13131,19397,1157,9818,22831,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,493.93,2876.0,29.3,93.51,13202,19377,1157,9820,22771,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,494.11,2859.0,29.3,93.51,13201,19394,1157,9821,22837,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,494.29,2856.0,29.3,93.51,13203,19393,1155,9823,22831,11483,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,494.46,2878.0,29.4,93.51,13204,19400,1156,9810,22834,11485,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,494.64,2891.0,29.3,93.51,13202,19285,1155,9821,22796,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,494.82,2894.0,29.4,93.5,13202,19397,1155,9820,22831,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,495.0,2881.0,29.3,93.51,13208,19397,1156,9820,22829,11482,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,495.19,2822.0,29.4,93.51,13205,19403,1155,9798,22843,11478,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,495.38,2879.0,29.4,93.51,13126,19398,1155,9819,22835,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,495.56,2893.0,29.4,93.51,13201,19234,1156,9818,22831,11475,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,495.74,2871.0,29.4,93.51,13205,19378,1156,9823,22835,11481,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,495.92,2855.0,29.4,93.51,13209,19397,1156,9821,22835,11484,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,496.1,2870.0,29.4,93.51,13198,19403,1151,9823,22836,11491,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,496.27,2878.0,29.4,93.51,13206,19397,1155,9828,22703,11490,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,496.45,2902.0,29.4,93.51,13204,19401,1155,9827,22831,11492,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,496.63,2908.0,29.4,93.51,13192,19384,1156,9821,22820,11491,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,496.82,2888.0,29.4,93.52,13209,19402,1151,9819,22839,11495,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,497.0,2897.0,29.4,93.51,13161,19396,1155,9820,22752,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,497.19,2886.0,29.4,93.51,13206,19401,1156,9819,22836,11441,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,497.37,2890.0,29.4,93.51,13205,19397,1155,9824,22837,11461,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,497.56,2870.0,29.4,93.51,13211,19402,1155,9815,22777,11491,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,497.74,2900.0,29.4,93.51,13192,19402,1155,9798,22837,11497,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,497.92,2885.0,29.4,93.51,13209,19291,1154,9811,22833,11489,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,498.11,2884.0,29.4,93.51,13208,19402,1154,9801,22824,11480,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,498.3,2877.0,29.4,93.51,13207,19401,1154,9809,22839,11492,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,498.48,2971.0,29.4,93.51,13213,19406,1154,9807,22835,11493,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,498.66,2861.0,29.4,93.51,13152,19403,1148,9812,22797,11497,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,498.83,2867.0,29.4,93.51,13208,19286,1154,9810,22832,11494,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,499.01,2870.0,29.4,93.51,13212,19405,1153,9811,22834,11492,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,499.18,2877.0,29.4,93.51,13209,19406,1153,9810,22798,11493,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,499.36,2904.0,29.4,93.51,13133,19402,1153,9806,22835,11496,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,499.54,2880.0,29.4,93.52,13210,19402,1153,9805,22836,11428,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,499.72,2882.0,29.4,93.51,13211,19403,1153,9801,22832,11488,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,499.91,2877.0,29.4,93.51,13216,19408,1153,9800,22844,11499,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,500.09,2886.0,29.4,93.51,13212,19406,1149,9803,22840,11499,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,500.28,2883.0,29.4,93.51,13213,19292,1154,9801,22839,11496,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,500.46,2900.0,29.4,93.5,13215,19406,1153,9799,22839,11428,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,500.64,2879.0,29.4,93.51,13215,19406,1153,9801,22840,11492,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,500.83,2859.0,29.4,93.5,13215,19412,1153,9799,22839,11494,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,501.01,2870.0,29.4,93.51,13215,19408,1154,9792,22847,11496,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,501.19,2869.0,29.4,93.51,13213,19401,1153,9798,22707,11495,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,501.37,2839.0,29.4,93.51,13214,19407,1155,9795,22835,11497,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,501.56,2883.0,29.4,93.51,13218,19407,1156,9802,22839,11498,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,501.75,2865.0,29.4,93.51,13216,19411,1156,9797,22842,11497,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,502.02,2869.0,29.4,93.51,13214,19407,1151,9792,22837,11500,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,502.2,2891.0,29.4,93.51,13214,19405,1154,9804,22838,11429,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,502.38,2863.0,29.5,93.51,13212,19403,1155,9809,22835,11495,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,502.55,2904.0,29.4,93.51,13213,19415,1155,9795,22844,11495,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,502.73,2911.0,29.4,93.51,13215,19297,1155,9807,22838,11494,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,81.38,2867.0,28.4,93.54,11222,17927,452,4961,20642,9673,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,81.57,2864.0,28.4,93.54,11221,17927,452,4960,20769,9603,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,81.75,2850.0,28.4,93.54,11221,17927,451,4963,20770,9670,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,81.94,2823.0,28.4,93.54,11222,17927,452,4964,20770,9667,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,82.13,2882.0,28.4,93.54,11222,17925,452,4954,20768,9665,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,82.31,2840.0,28.4,93.54,11136,17916,452,4964,20760,9652,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,82.51,2829.0,28.5,93.54,11223,17844,452,4963,20773,9660,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,82.7,2852.0,28.5,93.54,11226,17929,452,4964,20775,9561,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,82.91,2862.0,28.5,93.54,11216,17925,452,4965,20771,9587,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,83.1,2860.0,28.5,93.54,11220,17929,452,4967,20770,9655,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,83.3,2835.0,28.5,93.54,11223,17931,452,4965,20773,9655,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,83.5,2855.0,28.5,93.54,11222,17930,452,4966,20770,9646,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,83.69,2849.0,28.5,93.55,11222,17929,452,4965,20768,9653,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,83.89,2829.0,28.5,93.54,11221,17921,452,4969,20762,9648,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,84.09,2835.0,28.5,93.54,11217,17900,452,4968,20772,9647,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,84.31,2826.0,28.5,93.54,11224,17933,452,4963,20773,9652,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,84.51,2840.0,28.5,93.54,11225,17933,452,4967,20774,9651,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,84.7,2887.0,28.5,93.54,11217,17932,450,4970,20767,9646,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,84.89,2866.0,28.5,93.54,11221,17926,451,4960,20766,9645,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,85.07,2848.0,28.5,93.54,11139,17928,452,4973,20766,9645,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,85.26,2842.0,28.5,93.54,11222,17928,451,4977,20661,9647,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,85.48,2818.0,28.5,93.55,11223,17800,453,4968,20766,9642,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,85.67,2844.0,28.5,93.54,11224,17928,452,4969,20617,9642,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,85.87,2849.0,28.5,93.54,11222,17915,452,4970,20745,9570,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,86.08,2871.0,28.5,93.54,11225,17933,452,4968,20622,9642,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,86.29,2840.0,28.5,93.54,11240,17955,453,4970,20796,9533,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,86.5,2837.0,28.5,93.54,11219,17927,452,4963,20760,9568,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,86.7,2848.0,28.5,93.54,11226,17929,452,4964,20698,9627,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,86.91,2843.0,28.5,93.54,11223,17922,451,4958,20610,9635,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,87.12,2842.0,28.5,93.54,11163,17891,452,4964,20677,9633,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,87.32,2848.0,28.5,93.54,11225,17915,451,4968,20681,9632,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,87.53,2845.0,28.5,93.54,11217,17902,448,4947,20678,9625,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,87.72,2855.0,28.5,93.54,11223,17928,451,4950,20620,9626,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,87.95,2852.0,28.5,93.54,11143,17933,451,4953,20769,9630,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,88.16,2854.0,28.6,93.55,11227,17933,449,4964,20768,9627,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,88.37,2846.0,28.5,93.55,11223,17926,452,4946,20761,9622,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,88.56,2846.0,28.6,93.54,11223,17927,448,4955,20762,9621,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,88.76,2834.0,28.6,93.54,11141,17929,451,4959,20762,9621,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,88.96,2840.0,28.6,93.54,11225,17800,451,4961,20762,9619,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,89.15,2836.0,28.6,93.54,11224,17929,452,4964,20612,9617,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,89.35,2857.0,28.6,93.54,11222,17939,452,4966,20744,9534,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,89.57,2842.0,28.6,93.54,11230,17935,451,4963,20617,9617,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,89.88,2850.0,28.6,93.54,11226,17930,452,4940,20627,9613,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,90.08,2848.0,28.6,93.54,11228,17906,450,4929,20621,9415,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,90.29,2861.0,28.6,93.54,11227,17931,451,4941,20597,9611,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,90.5,2833.0,28.6,93.54,11226,17921,453,4947,20612,9609,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,90.7,2835.0,28.6,93.54,11227,17934,451,4940,20612,9606,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,90.91,2861.0,28.6,93.54,11225,17895,451,4939,20550,9563,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,91.11,2816.0,28.6,93.53,11182,17804,451,4948,20592,9598,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,91.32,2854.0,28.6,93.55,11211,17770,451,4945,20733,9596,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,91.52,2831.0,28.6,93.54,11222,17790,451,4944,20748,9591,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,91.72,2841.0,28.6,93.54,11234,17802,452,4944,20681,9564,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,91.92,2863.0,28.6,93.54,11207,17916,450,4932,20591,9583,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,92.12,2851.0,28.6,93.54,11218,17917,451,4930,20736,9512,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,92.31,2848.0,28.6,93.54,11220,17917,450,4938,20739,9579,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,92.51,2836.0,28.6,93.54,11222,17920,452,4960,20742,9579,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,92.71,2851.0,28.7,93.55,11223,17921,451,4947,20743,9575,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,92.91,2838.0,28.6,93.54,11215,17921,450,4942,20735,9568,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,93.12,2838.0,28.7,93.54,11231,17925,451,4949,20756,9581,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,93.33,2870.0,28.7,93.54,11229,17929,446,4864,20757,9579,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,93.53,2848.0,28.7,93.54,11233,17928,450,4879,20751,9578,1
dia 18 - Soja Saudavel Vaso 2,18.0,2.0,93.73,2840.0,28.7,93.54,11234,17934,452,4935,20753,9576,1
