Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,358.97,2820.0,27.8,93.5,13206.0,18944.0,1127.0,9391.0,22329.0,11288.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,359.16,2842.0,27.8,93.5,13206.0,19061.0,1128.0,9394.0,22329.0,11224.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,359.33,2832.0,27.8,93.5,13205.0,19062.0,1128.0,9392.0,22330.0,11288.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,359.51,2815.0,27.8,93.5,13207.0,19062.0,1128.0,9399.0,22324.0,11290.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,359.69,2850.0,27.8,93.5,13206.0,19059.0,1123.0,9399.0,22331.0,11289.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,359.86,2836.0,27.8,93.51,13206.0,19060.0,1127.0,9399.0,22328.0,11222.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,360.04,2836.0,27.8,93.5,13208.0,19061.0,1128.0,9400.0,22328.0,11287.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,360.22,2824.0,27.8,93.51,13209.0,19063.0,1128.0,9398.0,22333.0,11288.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,360.4,2872.0,27.8,93.5,13206.0,18947.0,1129.0,9401.0,22335.0,11277.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,360.58,2842.0,27.8,93.5,13209.0,19064.0,1127.0,9397.0,22331.0,11277.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,360.77,2825.0,27.8,93.5,13212.0,19065.0,1127.0,9398.0,22331.0,11293.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,360.96,2855.0,27.8,93.5,13214.0,19066.0,1127.0,9395.0,22332.0,11289.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,361.14,2800.0,27.8,93.5,13211.0,19068.0,1128.0,9381.0,22337.0,11290.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,361.33,2859.0,27.8,93.5,13132.0,19069.0,1127.0,9397.0,22332.0,11291.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,361.51,2850.0,27.8,93.5,13214.0,19067.0,1128.0,9398.0,22331.0,11221.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,361.69,2799.0,27.8,93.51,13213.0,19067.0,1128.0,9404.0,22328.0,11291.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,361.88,2876.0,27.8,93.5,13216.0,19066.0,1128.0,9403.0,22321.0,11288.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,362.06,2825.0,27.8,93.5,13216.0,19065.0,1127.0,9385.0,22336.0,11289.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,362.25,2836.0,27.8,93.5,13131.0,19071.0,1128.0,9402.0,22325.0,11293.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,362.43,2824.0,27.8,93.51,13214.0,19069.0,1128.0,9403.0,22334.0,11225.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,362.62,2838.0,27.8,93.5,13216.0,19069.0,1129.0,9404.0,22334.0,11294.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,362.8,2816.0,27.8,93.5,13232.0,19090.0,1130.0,9414.0,22357.0,11305.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,362.98,2803.0,27.9,93.5,13215.0,19072.0,1129.0,9391.0,22335.0,11292.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,363.15,2824.0,27.9,93.5,13216.0,19015.0,1130.0,9408.0,22318.0,11292.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,363.33,2816.0,27.9,93.5,13218.0,19068.0,1129.0,9407.0,22332.0,11292.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,363.5,2802.0,27.9,93.5,13221.0,19075.0,1129.0,9408.0,22340.0,11293.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,363.68,2830.0,27.9,93.51,13182.0,19072.0,1129.0,9409.0,22335.0,11294.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,363.86,2811.0,27.9,93.5,13217.0,19071.0,1129.0,9409.0,22334.0,11227.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,364.04,2811.0,27.9,93.5,13220.0,19073.0,1129.0,9404.0,22338.0,11292.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,364.23,2826.0,27.9,93.51,13221.0,19076.0,1129.0,9405.0,22338.0,11293.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,364.42,2827.0,27.9,93.51,13223.0,19082.0,1130.0,9390.0,22343.0,11307.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,364.61,2839.0,27.9,93.5,13147.0,19072.0,1130.0,9410.0,22339.0,11297.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,364.79,2838.0,27.9,93.5,13222.0,19065.0,1130.0,9410.0,22211.0,11293.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,364.97,2831.0,27.9,93.51,13223.0,19075.0,1131.0,9411.0,22338.0,11296.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,365.16,2823.0,27.9,93.51,13226.0,19082.0,1130.0,9414.0,22335.0,11295.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,365.34,2828.0,27.9,93.51,13226.0,19088.0,1130.0,9414.0,22341.0,11295.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,365.53,2856.0,27.9,93.5,13150.0,19084.0,1129.0,9415.0,22338.0,11300.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,365.82,2817.0,27.9,93.5,13226.0,19083.0,1131.0,9408.0,22195.0,11299.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,366.0,2828.0,27.9,93.5,13211.0,19063.0,1132.0,9413.0,22337.0,11301.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,366.19,2839.0,27.9,93.5,13226.0,19082.0,1130.0,9415.0,22339.0,11300.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,366.37,2823.0,27.9,93.5,13239.0,19108.0,1131.0,9416.0,22362.0,11312.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,366.55,2804.0,27.9,93.5,13227.0,19082.0,1125.0,9420.0,22338.0,11298.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,366.72,2831.0,27.9,93.51,13226.0,19082.0,1130.0,9420.0,22337.0,11231.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,366.9,2779.0,27.9,93.5,13226.0,19083.0,1131.0,9422.0,22338.0,11297.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,367.08,2833.0,27.9,93.5,13227.0,19085.0,1130.0,9420.0,22343.0,11299.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,367.25,2829.0,27.9,93.5,13227.0,18969.0,1130.0,9421.0,22338.0,11300.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,367.43,2833.0,27.9,93.5,13228.0,19083.0,1130.0,9425.0,22338.0,11294.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,367.62,2832.0,27.9,93.5,13231.0,19087.0,1130.0,9421.0,22343.0,11299.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,367.81,2815.0,27.9,93.5,13233.0,19090.0,1131.0,9423.0,22343.0,11301.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,368.0,2862.0,27.9,93.51,13231.0,19090.0,1129.0,9423.0,22345.0,11301.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,368.19,2821.0,27.9,93.51,13231.0,18980.0,1130.0,9427.0,22343.0,11301.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,368.37,2829.0,27.9,93.5,13229.0,19089.0,1129.0,9422.0,22343.0,11236.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,368.55,2823.0,27.9,93.51,13230.0,19091.0,1129.0,9428.0,22340.0,11299.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,368.74,2834.0,27.9,93.51,13235.0,19093.0,1130.0,9426.0,22345.0,11302.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,368.92,2800.0,27.9,93.5,13233.0,19094.0,1130.0,9412.0,22353.0,11302.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,369.11,2843.0,27.9,93.5,13185.0,19090.0,1129.0,9424.0,22345.0,11303.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,369.29,2830.0,27.9,93.5,13235.0,19088.0,1130.0,9424.0,22343.0,11235.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,369.48,2825.0,27.9,93.5,13235.0,19091.0,1129.0,9425.0,22343.0,11304.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,369.67,2848.0,27.9,93.5,13237.0,19092.0,1130.0,9425.0,22344.0,11303.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,369.85,2802.0,27.9,93.5,13231.0,19095.0,1131.0,9423.0,22346.0,11302.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,370.02,2845.0,27.9,93.5,13190.0,19092.0,1131.0,9430.0,22342.0,11301.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,370.2,2840.0,27.9,93.51,13235.0,19091.0,1131.0,9432.0,22343.0,11303.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,370.37,2805.0,27.9,93.5,13238.0,19092.0,1131.0,9433.0,22342.0,11302.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,370.55,2811.0,27.9,93.51,13236.0,19093.0,1128.0,9433.0,22346.0,11303.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,370.73,2865.0,27.9,93.51,13237.0,19093.0,1131.0,9436.0,22216.0,11300.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,370.91,2857.0,27.9,93.51,13237.0,19098.0,1132.0,9439.0,22337.0,11304.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,371.1,2794.0,27.9,93.5,13241.0,19098.0,1132.0,9434.0,22347.0,11304.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,371.28,2826.0,27.9,93.51,13241.0,19103.0,1131.0,9417.0,22351.0,11305.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,371.46,2824.0,27.9,93.5,13166.0,19098.0,1131.0,9436.0,22349.0,11304.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,371.65,2813.0,27.9,93.51,13241.0,19099.0,1131.0,9436.0,22347.0,11237.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,371.84,2845.0,27.9,93.51,13242.0,19101.0,1132.0,9439.0,22348.0,11306.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,372.02,2852.0,27.9,93.5,13243.0,19099.0,1132.0,9443.0,22343.0,11304.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,372.21,2831.0,28.0,93.5,13240.0,19104.0,1131.0,9441.0,22353.0,11307.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,372.39,2858.0,28.0,93.5,13165.0,19096.0,1132.0,9444.0,22349.0,11309.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,372.57,2813.0,27.9,93.5,13226.0,19096.0,1132.0,9451.0,22295.0,11268.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,372.75,2849.0,27.9,93.5,13244.0,19101.0,1133.0,9451.0,22349.0,11298.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,372.94,2860.0,28.0,93.51,13249.0,19103.0,1134.0,9453.0,22355.0,11310.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,373.13,2836.0,28.0,93.51,13248.0,19104.0,1133.0,9457.0,22353.0,11308.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,373.31,2860.0,28.0,93.5,13252.0,19087.0,1128.0,9470.0,22291.0,11302.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,373.49,2836.0,28.0,93.51,13245.0,19101.0,1131.0,9456.0,22280.0,11304.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,373.66,2829.0,28.0,93.5,13244.0,19100.0,1132.0,9456.0,22348.0,11306.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,373.84,2823.0,28.0,93.51,13246.0,19103.0,1132.0,9454.0,22353.0,11306.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,374.01,2834.0,28.0,93.5,13245.0,18985.0,1131.0,9450.0,22350.0,11306.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,374.19,2829.0,28.0,93.5,13244.0,19102.0,1131.0,9450.0,22350.0,11307.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,374.37,2829.0,28.0,93.5,13249.0,19090.0,1130.0,9453.0,22349.0,11307.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,374.55,2842.0,28.0,93.5,13247.0,19106.0,1126.0,9447.0,22357.0,11311.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,374.74,2811.0,28.0,93.51,13248.0,18989.0,1131.0,9446.0,22353.0,11310.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,374.93,2815.0,28.0,93.51,13250.0,19108.0,1132.0,9448.0,22350.0,11255.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,375.11,2797.0,28.0,93.5,13250.0,19106.0,1131.0,9448.0,22348.0,11311.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,375.29,2824.0,28.0,93.5,13254.0,19109.0,1131.0,9450.0,22345.0,11328.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,375.48,2863.0,28.0,93.51,13248.0,19114.0,1131.0,9437.0,22357.0,11294.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,375.66,2826.0,28.0,93.51,13173.0,19081.0,1132.0,9445.0,22353.0,11311.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,375.85,2844.0,28.0,93.51,13250.0,19105.0,1132.0,9444.0,22351.0,11246.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,376.03,2855.0,28.0,93.5,13229.0,19111.0,1132.0,9447.0,22355.0,11314.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,376.31,2833.0,28.0,93.5,13258.0,19100.0,1133.0,9437.0,22350.0,11316.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,376.5,2817.0,28.0,93.51,13238.0,19106.0,1133.0,9428.0,22344.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,376.69,2824.0,28.0,93.51,13178.0,19113.0,1133.0,9446.0,22359.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,376.87,2821.0,28.0,93.51,13267.0,19133.0,1133.0,9447.0,22244.0,11309.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,377.05,2822.0,28.0,93.5,13253.0,19112.0,1132.0,9453.0,22355.0,11314.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,377.22,2827.0,28.0,93.51,13257.0,19116.0,1132.0,9453.0,22356.0,11315.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,377.4,2817.0,28.0,93.51,13179.0,19113.0,1132.0,9455.0,22358.0,11314.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,377.57,2861.0,28.0,93.51,13254.0,19113.0,1132.0,9456.0,22357.0,11274.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,377.75,2825.0,28.0,93.51,13256.0,19113.0,1132.0,9456.0,22358.0,11314.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,377.93,2832.0,28.0,93.5,13254.0,19117.0,1132.0,9442.0,22359.0,11315.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,378.12,2831.0,28.0,93.51,13183.0,19119.0,1132.0,9455.0,22354.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,378.31,2839.0,28.0,93.51,13258.0,19117.0,1133.0,9455.0,22236.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,378.5,2818.0,28.0,93.5,13234.0,19117.0,1133.0,9471.0,22359.0,11317.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,378.68,2804.0,28.0,93.51,13259.0,19114.0,1133.0,9459.0,22365.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,378.86,2811.0,28.0,93.51,13265.0,19125.0,1134.0,9451.0,22363.0,11315.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,379.05,2824.0,28.0,93.51,13260.0,19124.0,1128.0,9459.0,22369.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,379.24,2819.0,28.0,93.51,13262.0,19010.0,1133.0,9460.0,22360.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,379.42,2843.0,28.0,93.51,13258.0,19120.0,1133.0,9460.0,22368.0,11319.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,379.6,2825.0,28.0,93.51,13259.0,19120.0,1133.0,9461.0,22338.0,11319.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,379.79,2833.0,28.0,93.51,13261.0,19129.0,1133.0,9464.0,22375.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,379.98,2823.0,28.0,93.51,13182.0,19122.0,1134.0,9463.0,22370.0,11322.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,380.15,2828.0,28.0,93.51,13260.0,19008.0,1134.0,9468.0,22363.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,380.33,2834.0,28.0,93.51,13260.0,19120.0,1133.0,9468.0,22364.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,380.51,2834.0,28.0,93.51,13263.0,19120.0,1134.0,9468.0,22363.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,380.68,2823.0,28.0,93.5,13260.0,19121.0,1129.0,9468.0,22367.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,380.86,2824.0,28.0,93.5,13260.0,19122.0,1134.0,9468.0,22355.0,11289.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,381.03,2832.0,28.0,93.51,13260.0,19121.0,1134.0,9471.0,22363.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,381.22,2833.0,28.0,93.5,13249.0,19109.0,1133.0,9465.0,22356.0,11316.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,381.41,2835.0,28.0,93.51,13264.0,19126.0,1129.0,9466.0,22372.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,381.6,2834.0,28.0,93.5,13253.0,19002.0,1135.0,9472.0,22279.0,11316.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,381.78,2818.0,28.0,93.51,13264.0,19097.0,1135.0,9472.0,22369.0,11248.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,381.96,2830.0,28.0,93.51,13261.0,19126.0,1134.0,9472.0,22367.0,11314.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,382.15,2818.0,28.0,93.51,13267.0,19131.0,1134.0,9473.0,22368.0,11314.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,382.33,2822.0,28.0,93.51,13265.0,19125.0,1132.0,9470.0,22372.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,382.52,2847.0,28.0,93.51,13264.0,19010.0,1133.0,9473.0,22370.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,382.71,2855.0,28.0,93.51,13260.0,19128.0,1134.0,9472.0,22339.0,11288.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,382.89,2783.0,28.0,93.51,13268.0,19130.0,1134.0,9475.0,22368.0,11316.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,383.07,2837.0,28.0,93.51,13266.0,19124.0,1135.0,9477.0,22370.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,383.26,2846.0,28.0,93.51,13268.0,19131.0,1135.0,9457.0,22374.0,11319.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,383.44,2831.0,28.0,93.51,13197.0,19132.0,1135.0,9475.0,22371.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,383.63,2839.0,28.0,93.5,13267.0,19130.0,1134.0,9475.0,22323.0,11298.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,383.81,2816.0,28.0,93.51,13266.0,19126.0,1135.0,9480.0,22368.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,383.99,2817.0,28.0,93.51,13269.0,19129.0,1135.0,9479.0,22369.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,384.16,2793.0,28.0,93.5,13266.0,19126.0,1131.0,9481.0,22374.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,384.34,2816.0,28.0,93.5,13265.0,19128.0,1134.0,9483.0,22370.0,11272.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,384.52,2842.0,28.0,93.5,13267.0,19128.0,1135.0,9485.0,22368.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,384.69,2823.0,28.0,93.5,13268.0,19130.0,1135.0,9483.0,22373.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,384.88,2830.0,28.0,93.51,13265.0,19002.0,1135.0,9483.0,22372.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,385.07,2812.0,28.0,93.51,13269.0,19132.0,1136.0,9480.0,22236.0,11318.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,385.25,2817.0,28.0,93.5,13197.0,19070.0,1132.0,9481.0,22324.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,385.44,2835.0,28.0,93.51,13268.0,19133.0,1136.0,9481.0,22373.0,11319.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,385.62,2832.0,28.0,93.5,13271.0,19137.0,1136.0,9479.0,22373.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,385.81,2860.0,28.0,93.5,13192.0,19106.0,1136.0,9482.0,22371.0,11319.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,385.99,2818.0,28.0,93.51,13265.0,19131.0,1137.0,9483.0,22244.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,386.17,2821.0,28.0,93.5,13268.0,19134.0,1136.0,9483.0,22372.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,386.37,2813.0,28.0,93.5,13269.0,19105.0,1136.0,9487.0,22367.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,386.65,2822.0,28.0,93.5,13274.0,19140.0,1138.0,9478.0,22374.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,386.84,2856.0,28.0,93.51,13270.0,19135.0,1134.0,9487.0,22382.0,11328.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,387.02,2882.0,28.0,93.51,13271.0,19019.0,1137.0,9486.0,22374.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,387.21,2821.0,28.0,93.5,13272.0,19136.0,1137.0,9489.0,22379.0,11256.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,387.38,2858.0,28.0,93.51,13271.0,19134.0,1137.0,9496.0,22372.0,11322.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,387.56,2814.0,28.0,93.5,13274.0,19136.0,1136.0,9495.0,22377.0,11322.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,387.74,2840.0,28.0,93.51,13193.0,19136.0,1136.0,9498.0,22373.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,387.91,2845.0,28.0,93.51,13272.0,19135.0,1137.0,9496.0,22373.0,11321.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,388.09,2862.0,28.0,93.5,13274.0,19136.0,1136.0,9495.0,22373.0,11322.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,388.27,2816.0,28.0,93.51,13273.0,19137.0,1131.0,9495.0,22378.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,388.45,2837.0,28.0,93.51,13274.0,19139.0,1136.0,9492.0,22245.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,388.64,2828.0,28.0,93.51,13275.0,19139.0,1136.0,9491.0,22377.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,388.82,2865.0,28.0,93.5,13275.0,19140.0,1137.0,9496.0,22374.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,389.01,2845.0,28.2,93.51,13261.0,19142.0,1137.0,9497.0,22374.0,11323.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,389.19,2822.0,28.0,93.5,13277.0,19134.0,1136.0,9490.0,22384.0,11326.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,389.38,2860.0,28.0,93.51,13278.0,19024.0,1136.0,9501.0,22380.0,11325.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,389.56,2871.0,28.0,93.5,13276.0,19134.0,1137.0,9497.0,22380.0,11244.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,389.75,2829.0,28.2,93.5,13270.0,19143.0,1137.0,9496.0,22370.0,11320.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,389.93,2863.0,28.0,93.51,13278.0,19150.0,1137.0,9495.0,22376.0,11327.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,390.11,2845.0,28.2,93.5,13275.0,19136.0,1132.0,9494.0,22381.0,11334.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,390.3,2839.0,28.0,93.5,13276.0,19024.0,1137.0,9495.0,22382.0,11331.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,390.48,2832.0,28.0,93.51,13277.0,19143.0,1137.0,9491.0,22379.0,11332.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,390.67,2837.0,28.2,93.5,13278.0,19147.0,1137.0,9488.0,22379.0,11331.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,390.84,2815.0,28.2,93.5,13278.0,19146.0,1137.0,9490.0,22377.0,11329.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,391.02,2842.0,28.2,93.51,13199.0,19142.0,1137.0,9492.0,22378.0,11331.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,391.2,2844.0,28.2,93.5,13277.0,19143.0,1136.0,9493.0,22378.0,11266.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,391.37,2820.0,28.2,93.51,13278.0,19143.0,1137.0,9492.0,22378.0,11329.0,1
dia 18 - Soja Saudavel Vaso 1,18.0,1.0,391.55,2804.0,28.2,93.51,13278.0,19146.0,1137.0,9479.0,22381.0,11331.0,1
