linha_original,Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
17413,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,139.65,2776.0,37.5,93.54,11722.0,18290.0,327.0,3406.0,20841.0,8751.0,0
17414,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,139.88,2826.0,37.5,93.54,11658.0,18297.0,327.0,3408.0,20808.0,8808.0,0
17415,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,140.12,2807.0,37.5,93.55,11727.0,18297.0,326.0,3412.0,20838.0,8807.0,0
17416,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,140.36,2807.0,37.5,93.55,11676.0,18295.0,328.0,3411.0,20781.0,8809.0,0
17417,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,140.59,2799.0,37.5,93.55,11728.0,18185.0,327.0,3411.0,20840.0,8811.0,0
17418,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,140.82,2816.0,37.5,93.55,11709.0,18227.0,328.0,3409.0,20742.0,8798.0,0
17419,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,141.09,2791.0,37.5,93.55,11736.0,18303.0,327.0,3412.0,20704.0,8811.0,0
19035,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,113.07,2892.0,38.4,93.53,11684.0,18623.0,303.0,3173.0,21219.0,8991.0,0
19036,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,113.31,2883.0,38.4,93.53,11699.0,18646.0,303.0,3172.0,21231.0,8993.0,0
19037,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,113.54,2888.0,38.4,93.53,11694.0,18643.0,303.0,3170.0,21225.0,8931.0,0
19038,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,113.78,2868.0,38.4,93.53,11615.0,18644.0,304.0,3167.0,21224.0,8991.0,0
19039,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,114.01,2923.0,38.4,93.54,11697.0,18643.0,303.0,3170.0,21231.0,8988.0,0
19040,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,114.24,2906.0,38.4,93.53,11695.0,18646.0,304.0,3173.0,21228.0,8988.0,0
19041,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,114.49,2850.0,38.4,93.53,11619.0,18646.0,304.0,3176.0,21229.0,8988.0,0
19042,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,114.72,2881.0,38.4,93.53,11685.0,18623.0,303.0,3177.0,21206.0,8977.0,0
19043,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,114.97,2890.0,38.4,93.54,11699.0,18649.0,304.0,3177.0,21230.0,8939.0,0
19044,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,115.19,2861.0,38.4,93.53,11701.0,18526.0,304.0,3180.0,21255.0,8998.0,0
19045,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,115.42,2873.0,38.4,93.54,11698.0,18646.0,304.0,3170.0,21228.0,8984.0,0
19046,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,115.65,2863.0,38.4,93.53,11696.0,18651.0,303.0,3179.0,21229.0,8984.0,0
19047,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,115.89,2870.0,38.4,93.53,11697.0,18648.0,304.0,3180.0,21233.0,8971.0,0
19048,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,116.12,2895.0,38.4,93.53,11703.0,18515.0,303.0,3181.0,21231.0,8987.0,0
19049,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,116.35,2890.0,38.4,93.53,11695.0,18645.0,305.0,3176.0,21227.0,8983.0,0
19050,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,116.59,2863.0,38.4,93.53,11687.0,18631.0,304.0,3178.0,21234.0,8973.0,0
19051,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,116.81,2881.0,38.4,93.53,11701.0,18647.0,304.0,3178.0,21233.0,8924.0,0
19052,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,117.05,2891.0,38.4,93.53,11568.0,18606.0,304.0,3179.0,21213.0,8982.0,0
19053,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,117.28,2879.0,38.4,93.53,11701.0,18646.0,303.0,3171.0,21231.0,8981.0,0
19054,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,117.52,2857.0,38.4,93.53,11701.0,18646.0,303.0,3175.0,21230.0,8972.0,0
19055,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,117.75,2887.0,38.4,93.53,11700.0,18648.0,304.0,3180.0,21085.0,8980.0,0
19056,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,117.98,2846.0,38.4,93.53,11700.0,18650.0,303.0,3174.0,21235.0,8965.0,0
19057,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,118.21,2857.0,38.4,93.54,11701.0,18636.0,304.0,3178.0,21233.0,8977.0,0
19058,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,118.44,2903.0,38.4,93.53,11686.0,18629.0,303.0,3182.0,21207.0,8966.0,0
19059,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,118.69,2864.0,38.4,93.53,11702.0,18651.0,301.0,3179.0,21233.0,8979.0,0
19060,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,118.93,2864.0,38.4,93.53,11698.0,18562.0,304.0,3182.0,21211.0,8962.0,0
19061,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,119.17,2919.0,38.5,93.54,11702.0,18652.0,304.0,3184.0,21231.0,8973.0,0
19062,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,119.4,2877.0,38.4,93.54,11616.0,18652.0,303.0,3182.0,21198.0,8972.0,0
19063,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,119.63,2869.0,38.5,93.54,11700.0,18646.0,303.0,3183.0,21231.0,8972.0,0
19064,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,119.86,2862.0,38.5,93.54,11701.0,18647.0,303.0,3183.0,21228.0,8971.0,0
19065,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,120.09,2869.0,38.5,92.99,11622.0,18507.0,302.0,3174.0,21083.0,8845.0,0
19066,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,120.34,2861.0,38.5,91.59,11623.0,18536.0,301.0,3175.0,21102.0,8912.0,0
19067,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,120.58,2883.0,38.5,90.54,11602.0,18506.0,300.0,3170.0,21070.0,8894.0,0
19068,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,120.81,2850.0,38.5,89.68,11590.0,18496.0,299.0,3165.0,21059.0,8832.0,0
19069,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,121.04,2866.0,38.5,88.89,11507.0,18496.0,299.0,3161.0,21054.0,8884.0,0
19070,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,121.28,2859.0,38.5,88.17,11582.0,18502.0,300.0,3156.0,21059.0,8884.0,0
19071,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,121.51,2884.0,38.5,87.48,11580.0,18494.0,299.0,3154.0,21042.0,8880.0,0
19072,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,121.74,2855.0,38.5,86.82,11580.0,18496.0,299.0,3148.0,20902.0,8877.0,0
19073,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,121.97,2854.0,38.5,86.18,11585.0,18497.0,296.0,3150.0,21049.0,8877.0,0
19074,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,122.21,2877.0,38.5,85.56,11573.0,18476.0,299.0,3143.0,21021.0,8860.0,0
19075,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,122.45,2858.0,38.5,84.95,11592.0,18501.0,299.0,3136.0,20909.0,8868.0,0
19076,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,122.68,2871.0,38.5,84.38,11595.0,18504.0,296.0,3131.0,21064.0,8876.0,0
19077,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,122.92,2855.0,38.5,83.82,11560.0,18498.0,299.0,3133.0,21043.0,8863.0,0
19078,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,123.15,2850.0,38.5,83.26,11601.0,18501.0,299.0,3129.0,21045.0,8861.0,0
19079,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,123.38,2896.0,38.5,82.71,11599.0,18505.0,298.0,3124.0,20896.0,8858.0,0
19080,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,123.61,2851.0,38.5,82.17,11603.0,18493.0,296.0,3120.0,21040.0,8855.0,0
19081,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,123.95,2826.0,38.5,81.42,11605.0,18499.0,299.0,3114.0,21037.0,8850.0,0
19082,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,124.19,2846.0,38.5,80.91,11605.0,18491.0,298.0,3114.0,21033.0,8845.0,0
19083,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,124.43,2864.0,38.6,80.38,11592.0,18475.0,297.0,3105.0,21033.0,8834.0,0
19084,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,124.66,2857.0,38.5,79.89,11600.0,18497.0,297.0,3102.0,21029.0,8844.0,0
19085,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,124.9,2871.0,38.6,79.4,11606.0,18489.0,297.0,3103.0,21021.0,8841.0,0
19086,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,125.13,2866.0,38.6,78.9,11606.0,18417.0,298.0,3101.0,21024.0,8838.0,0
19087,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,125.37,2843.0,38.6,78.39,11591.0,18489.0,298.0,3100.0,21022.0,8839.0,0
19088,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,125.6,2847.0,38.6,77.92,11611.0,18487.0,297.0,3096.0,21025.0,8842.0,0
19089,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,125.83,2878.0,38.6,77.45,11607.0,18484.0,297.0,3093.0,20871.0,8839.0,0
19090,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,126.06,2877.0,38.6,77.0,11580.0,18467.0,296.0,3091.0,20994.0,8829.0,0
19091,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,126.31,2863.0,38.6,76.53,11610.0,18491.0,296.0,3075.0,21021.0,8840.0,0
19092,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,126.55,2875.0,38.6,76.09,11614.0,18445.0,295.0,3070.0,20927.0,8793.0,0
19093,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,126.78,2880.0,38.6,75.64,11575.0,18483.0,296.0,3078.0,21018.0,8833.0,0
19094,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,127.02,2871.0,38.6,75.17,11606.0,18476.0,296.0,3071.0,21020.0,8836.0,0
19095,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,127.25,2896.0,38.6,74.73,11606.0,18480.0,295.0,3073.0,21015.0,8835.0,0
19096,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,127.48,2896.0,38.6,74.32,11603.0,18357.0,295.0,3069.0,21015.0,8840.0,0
19097,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,127.71,2881.0,38.6,73.89,11590.0,18466.0,294.0,3063.0,21012.0,8831.0,0
19098,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,127.96,2854.0,38.6,73.41,11602.0,18485.0,294.0,3055.0,21015.0,8846.0,0
19099,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,128.19,2868.0,38.6,72.99,11600.0,18481.0,294.0,3060.0,20864.0,8845.0,0
19100,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,128.42,2871.0,38.6,72.57,11580.0,18463.0,290.0,3057.0,21003.0,8847.0,0
19101,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,128.67,2864.0,38.6,72.13,11594.0,18477.0,294.0,3053.0,20999.0,8847.0,0
19102,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,128.9,2894.0,38.6,71.7,11588.0,18473.0,293.0,3048.0,20995.0,8785.0,0
19103,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,129.13,2885.0,38.6,71.29,11507.0,18465.0,293.0,3046.0,20998.0,8847.0,0
19104,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,129.36,2853.0,38.6,70.87,11556.0,18473.0,293.0,3042.0,20994.0,8848.0,0
19105,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,129.59,2852.0,38.6,70.45,11572.0,18458.0,292.0,3042.0,21004.0,8838.0,0
19106,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,129.82,2876.0,38.7,70.05,11584.0,18476.0,292.0,3040.0,21000.0,8788.0,0
19107,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,130.05,2821.0,38.6,69.64,11503.0,18451.0,291.0,3039.0,20989.0,8808.0,0
19108,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,130.29,2820.0,38.6,74.49,11460.0,18254.0,288.0,3036.0,20758.0,8739.0,0
19109,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,130.53,2803.0,38.6,80.08,11487.0,18274.0,290.0,3052.0,20782.0,8737.0,0
19110,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,130.76,2820.0,38.6,84.73,11440.0,18298.0,291.0,3070.0,20802.0,8729.0,0
19111,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,131.0,2806.0,38.6,88.4,11534.0,18297.0,292.0,3088.0,20808.0,8719.0,0
19112,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,131.23,2836.0,38.6,90.96,11539.0,18294.0,293.0,3104.0,20807.0,8700.0,0
19113,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,131.49,2816.0,38.6,92.71,11562.0,18319.0,291.0,3115.0,20828.0,8694.0,0
19114,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,131.73,2823.0,38.6,93.37,11562.0,18313.0,295.0,3122.0,20826.0,8681.0,0
19115,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,131.96,2896.0,38.6,93.5,11552.0,18301.0,295.0,3126.0,20811.0,8659.0,0
19116,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,132.2,2827.0,38.6,93.51,11456.0,18293.0,295.0,3130.0,20796.0,8641.0,0
19117,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,132.43,2859.0,38.6,93.52,11532.0,18285.0,295.0,3126.0,20768.0,8625.0,0
19118,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,132.65,2797.0,38.6,93.52,11524.0,18281.0,295.0,3133.0,20789.0,8617.0,0
19119,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,132.88,2849.0,38.6,93.52,11516.0,18262.0,294.0,3134.0,20758.0,8569.0,0
19120,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,133.14,2817.0,38.6,93.53,11488.0,18251.0,291.0,3131.0,20764.0,8590.0,0
19121,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,133.37,2846.0,38.6,93.53,11495.0,18273.0,294.0,3133.0,20775.0,8581.0,0
19122,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,133.61,2830.0,38.6,93.53,11485.0,18235.0,293.0,3134.0,20719.0,8496.0,0
19123,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,133.84,2825.0,38.6,93.53,11401.0,18258.0,294.0,3137.0,20755.0,8563.0,0
19124,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,134.08,2857.0,38.6,93.53,11477.0,18248.0,293.0,3135.0,20754.0,8555.0,0
19125,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,134.31,2825.0,38.6,93.53,11474.0,18255.0,293.0,3122.0,20743.0,8547.0,0
19126,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,134.54,2810.0,38.7,93.53,11463.0,18116.0,293.0,3122.0,20727.0,8541.0,0
19127,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,134.77,2793.0,38.6,93.53,11435.0,18216.0,291.0,3133.0,20674.0,8509.0,0
19128,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,135.01,2831.0,38.6,93.52,11451.0,18223.0,293.0,3134.0,20703.0,8520.0,0
19129,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,135.24,2794.0,38.7,93.53,11465.0,18243.0,294.0,3136.0,20726.0,8527.0,0
19130,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,135.47,2804.0,38.7,93.53,11366.0,18221.0,292.0,3135.0,20684.0,8497.0,0
19131,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,135.7,2826.0,38.7,93.53,11448.0,18215.0,292.0,3135.0,20690.0,8505.0,0
19132,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,135.93,2814.0,38.7,93.53,11453.0,18224.0,293.0,3136.0,20696.0,8506.0,0
19133,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,136.16,2828.0,38.7,93.53,11451.0,18217.0,294.0,3138.0,20700.0,8504.0,0
19134,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,136.39,2821.0,38.7,93.52,11376.0,18209.0,293.0,3139.0,20692.0,8501.0,0
19135,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,136.63,2804.0,38.7,93.53,11449.0,18229.0,293.0,3134.0,20702.0,8506.0,0
19136,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,136.86,2820.0,38.7,93.53,11465.0,18231.0,294.0,3141.0,20703.0,8506.0,0
19137,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,137.09,2820.0,38.7,93.53,11465.0,18220.0,293.0,3142.0,20696.0,8448.0,0
19138,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,137.33,2849.0,38.7,93.53,11390.0,18231.0,294.0,3139.0,20698.0,8506.0,0
19139,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,137.56,2837.0,38.7,93.53,11475.0,18239.0,295.0,3142.0,20705.0,8507.0,0
19140,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,137.79,2843.0,38.7,93.53,11479.0,18240.0,295.0,3145.0,20701.0,8506.0,0
19141,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,138.03,2833.0,38.7,93.53,11481.0,18111.0,295.0,3144.0,20700.0,8507.0,0
19142,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,138.26,2810.0,38.7,93.54,11474.0,18224.0,295.0,3140.0,20678.0,8500.0,0
19143,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,138.5,2817.0,38.7,93.53,11492.0,18249.0,296.0,3146.0,20705.0,8510.0,0
19144,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,138.74,2804.0,38.7,93.53,11496.0,18257.0,295.0,3146.0,20576.0,8502.0,0
19145,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,138.97,2843.0,38.7,93.53,11501.0,18247.0,292.0,3147.0,20702.0,8513.0,0
26050,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,113.54,2840.0,30.8,93.69,10398.0,17678.0,154.0,3464.0,19933.0,7998.0,0
26051,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,113.8,2856.0,30.8,93.68,10388.0,17654.0,154.0,3465.0,19911.0,7936.0,0
26052,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,114.11,2854.0,30.8,93.69,10387.0,17655.0,155.0,3464.0,19907.0,7961.0,0
26053,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,114.4,2889.0,30.8,93.69,10390.0,17677.0,155.0,3465.0,19915.0,7985.0,0
26054,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,114.69,2856.0,30.8,93.69,10388.0,17654.0,155.0,3465.0,19914.0,7983.0,0
26055,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,114.99,2852.0,30.8,93.69,10386.0,17655.0,155.0,3464.0,19915.0,7982.0,0
26056,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,115.24,2849.0,30.9,93.7,10399.0,17676.0,154.0,3466.0,19939.0,7939.0,0
26057,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,115.49,2834.0,30.8,93.69,10398.0,17681.0,154.0,3463.0,19933.0,7982.0,0
26058,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,115.73,2864.0,30.8,93.69,10398.0,17672.0,154.0,3470.0,19936.0,7989.0,0
26059,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,115.98,2842.0,30.9,93.69,10398.0,17673.0,154.0,3473.0,19936.0,7987.0,0
26060,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,116.22,2827.0,30.8,93.69,10398.0,17673.0,155.0,3471.0,19937.0,7986.0,0
26061,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,116.57,2906.0,30.9,93.69,10398.0,17679.0,155.0,3472.0,19949.0,7923.0,0
26062,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,116.86,2841.0,30.9,93.68,10387.0,17655.0,155.0,3470.0,19919.0,7975.0,0
26063,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,117.16,2871.0,30.9,93.69,10386.0,17656.0,154.0,3470.0,19919.0,7973.0,0
26064,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,117.44,2819.0,30.9,93.69,10387.0,17655.0,154.0,3470.0,19920.0,7973.0,0
26065,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,117.72,2828.0,30.9,93.69,10389.0,17665.0,153.0,3473.0,19918.0,7972.0,0
26066,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,118.06,2855.0,30.9,93.68,10400.0,17689.0,155.0,3470.0,19942.0,7980.0,0
26067,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,118.32,2868.0,30.9,93.68,10401.0,17689.0,155.0,3473.0,19810.0,7979.0,0
26068,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,118.58,2831.0,30.9,93.69,10402.0,17690.0,155.0,3472.0,19941.0,7979.0,0
26069,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,118.84,2837.0,30.9,93.68,10385.0,17567.0,155.0,3471.0,19943.0,7969.0,0
26070,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,119.11,2886.0,30.9,93.68,10401.0,17690.0,155.0,3474.0,19948.0,7977.0,0
26071,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,119.37,2844.0,30.9,93.69,10345.0,17687.0,155.0,3473.0,19942.0,7976.0,0
26072,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,119.64,2840.0,30.9,93.69,10385.0,17684.0,155.0,3475.0,19946.0,7975.0,0
26073,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,119.91,2850.0,30.9,93.69,10389.0,17665.0,154.0,3475.0,19923.0,7965.0,0
26074,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,120.2,2840.0,30.9,93.69,10388.0,17665.0,155.0,3476.0,19923.0,7963.0,0
26075,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,120.51,2882.0,30.9,93.69,10393.0,17689.0,155.0,3474.0,19930.0,7962.0,0
26076,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,120.8,2856.0,30.9,93.69,10389.0,17665.0,154.0,3474.0,19924.0,7961.0,0
26077,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,121.1,2845.0,30.9,93.69,10389.0,17668.0,154.0,3475.0,19926.0,7960.0,0
26078,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,121.36,2862.0,31.0,93.68,10402.0,17687.0,155.0,3476.0,19950.0,7969.0,0
26079,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,121.63,2809.0,30.9,93.62,10332.0,17568.0,154.0,3465.0,19816.0,7914.0,0
26080,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,121.88,2796.0,31.0,92.85,10315.0,17548.0,153.0,3463.0,19793.0,7899.0,0
26081,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,122.13,2759.0,31.0,92.32,10315.0,17554.0,153.0,3461.0,19801.0,7897.0,0
26082,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,122.39,2790.0,31.0,91.9,10312.0,17554.0,153.0,3459.0,19802.0,7893.0,0
26083,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,122.64,2835.0,31.0,91.59,10317.0,17554.0,152.0,3458.0,19791.0,7885.0,0
26084,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,122.93,2865.0,31.0,91.29,10301.0,17543.0,153.0,3454.0,19703.0,7883.0,0
26085,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,123.22,2842.0,31.0,91.05,10301.0,17545.0,153.0,3446.0,19792.0,7849.0,0
26086,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,123.5,2879.0,31.0,90.84,10302.0,17547.0,153.0,3442.0,19796.0,7882.0,0
26087,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,123.79,2830.0,31.0,90.65,10305.0,17551.0,153.0,3441.0,19796.0,7882.0,0
26088,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,124.1,2843.0,31.0,90.49,10320.0,17577.0,153.0,3435.0,19822.0,7891.0,0
26089,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,124.36,2833.0,31.0,90.37,10323.0,17580.0,153.0,3438.0,19689.0,7891.0,0
26090,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,124.62,2875.0,31.0,90.26,10327.0,17583.0,153.0,3436.0,19825.0,7889.0,0
26091,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,124.89,2884.0,31.0,90.18,10329.0,17437.0,153.0,3435.0,19826.0,7884.0,0
26092,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,125.15,2863.0,31.0,90.07,10335.0,17585.0,153.0,3436.0,19795.0,7884.0,0
26093,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,125.42,2867.0,31.0,89.99,10339.0,17587.0,153.0,3428.0,19825.0,7882.0,0
26094,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,125.68,2842.0,31.0,89.9,10341.0,17584.0,153.0,3433.0,19831.0,7879.0,0
26095,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,125.94,2861.0,31.0,89.82,10333.0,17568.0,153.0,3432.0,19805.0,7870.0,0
26096,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,126.24,2828.0,31.0,89.74,10337.0,17568.0,153.0,3422.0,19803.0,7867.0,0
26097,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,126.54,2853.0,31.0,89.68,10340.0,17569.0,152.0,3419.0,19819.0,7871.0,0
26098,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,126.83,2821.0,31.0,89.63,10342.0,17452.0,152.0,3425.0,19804.0,7863.0,0
26099,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,127.15,2900.0,31.0,89.57,10345.0,17567.0,153.0,3416.0,19804.0,7860.0,0
26100,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,127.41,2877.0,31.0,89.52,10362.0,17587.0,152.0,3422.0,19828.0,7868.0,0
26101,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,127.67,2856.0,31.0,89.47,10361.0,17584.0,152.0,3415.0,19824.0,7865.0,0
26102,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,127.92,2830.0,31.0,89.42,10364.0,17583.0,152.0,3423.0,19824.0,7864.0,0
26103,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,128.18,2824.0,31.0,89.38,10367.0,17584.0,153.0,3416.0,19822.0,7863.0,0
26104,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,128.43,2831.0,31.0,89.35,10368.0,17583.0,153.0,3421.0,19823.0,7861.0,0
26105,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,128.68,2869.0,31.0,89.31,10369.0,17569.0,152.0,3419.0,19804.0,7852.0,0
