feature,tipo,importancia_media,importancia_desvio,amostra_teste_usada
MQ2,sensor_mq,0.27100790960324794,0.00713805634434689,8000
MQ135,sensor_mq,0.14506205853535364,0.00553620004385707,8000
MQ3,sensor_mq,0.11961467924214231,0.004168284142062909,8000
MQ138,sensor_mq,0.11250486569007065,0.004295319599757297,8000
MQ8,sensor_mq,0.03057473015234602,0.0015520223061613935,8000
MQ7,sensor_mq,0.01824148692612133,0.002468647527685707,8000
