Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 20 sem pressao - Soja Heter,20.0,,73.57,2525.0,37.2,93.71,12976,12975,12973,4433,12972,7732,0
dia 20 sem pressao - Soja Heter,20.0,,73.77,2483.0,37.2,93.71,12944,12960,12953,5043,12961,7736,0
dia 20 sem pressao - Soja Heter,20.0,,73.97,2475.0,37.2,93.7,12963,12962,12959,4833,12964,7736,0
dia 20 sem pressao - Soja Heter,20.0,,74.17,2468.0,37.2,93.7,12997,13017,12982,4687,13003,7737,0
dia 20 sem pressao - Soja Heter,20.0,,74.37,2471.0,37.2,93.71,12960,12969,12961,4675,12964,7729,0
dia 20 sem pressao - Soja Heter,20.0,,74.57,2470.0,37.2,93.7,12966,12963,12968,4525,12953,7732,0
dia 20 sem pressao - Soja Heter,20.0,,74.8,2484.0,37.2,93.71,12969,12970,12958,4729,12977,7743,0
dia 20 sem pressao - Soja Heter,20.0,,75.0,2490.0,37.2,93.7,12948,12955,12947,4598,12965,7729,0
dia 20 sem pressao - Soja Heter,20.0,,75.19,2476.0,37.2,93.71,12998,13000,12999,4574,12999,7740,0
dia 20 sem pressao - Soja Heter,20.0,,75.39,2465.0,37.2,93.71,13003,13005,12998,4692,13002,7730,0
dia 20 sem pressao - Soja Heter,20.0,,75.6,2473.0,37.2,93.7,12996,12995,12997,4326,13000,7728,0
dia 20 sem pressao - Soja Heter,20.0,,75.8,2531.0,37.2,93.7,12993,12986,13012,4876,12979,7732,0
dia 20 sem pressao - Soja Heter,20.0,,76.02,2504.0,37.2,93.7,12966,12959,12968,4822,12973,7726,0
dia 20 sem pressao - Soja Heter,20.0,,76.22,2478.0,37.2,93.71,13030,13041,12981,4916,13036,7732,0
dia 20 sem pressao - Soja Heter,20.0,,76.42,2477.0,37.2,93.71,13017,13014,13019,4749,13011,7735,0
dia 20 sem pressao - Soja Heter,20.0,,76.61,2480.0,37.3,93.71,13019,13018,13013,4817,13017,7730,0
dia 20 sem pressao - Soja Heter,20.0,,76.82,2478.0,37.3,93.71,13010,13017,13015,4796,13011,7728,0
dia 20 sem pressao - Soja Heter,20.0,,77.04,2473.0,37.2,93.7,13240,13238,13238,4978,13243,7713,0
dia 20 sem pressao - Soja Heter,20.0,,77.24,2478.0,37.3,93.71,13253,13251,13255,4754,13242,7716,0
dia 20 sem pressao - Soja Heter,20.0,,77.44,2461.0,37.3,93.7,13263,13262,13263,4874,13262,7725,0
dia 20 sem pressao - Soja Heter,20.0,,77.64,2483.0,37.3,93.71,13267,13266,13271,4873,13270,7724,0
dia 20 sem pressao - Soja Heter,20.0,,77.83,2463.0,37.3,93.7,13219,13216,13204,5069,13229,7715,0
dia 20 sem pressao - Soja Heter,20.0,,78.04,2459.0,37.3,93.7,13229,13233,13220,4674,13223,7706,0
dia 20 sem pressao - Soja Heter,20.0,,78.24,2481.0,37.3,93.71,12963,12946,12946,5019,12918,7721,0
dia 20 sem pressao - Soja Heter,20.0,,78.44,2478.0,37.3,93.7,12909,12921,12918,4977,12902,7714,0
dia 20 sem pressao - Soja Heter,20.0,,78.64,2475.0,37.3,93.71,12891,12898,12918,4933,12903,7716,0
dia 20 sem pressao - Soja Heter,20.0,,78.84,2480.0,37.3,93.7,12933,12905,12938,5014,12927,7722,0
dia 20 sem pressao - Soja Heter,20.0,,79.14,2466.0,37.3,93.7,12891,12891,12892,4278,12864,7713,0
dia 20 sem pressao - Soja Heter,20.0,,79.34,2472.0,37.3,93.7,12972,12960,12973,4786,12951,7709,0
dia 20 sem pressao - Soja Heter,20.0,,79.54,2446.0,37.3,93.7,12997,12996,13007,4875,12989,7704,0
dia 20 sem pressao - Soja Heter,20.0,,79.74,2464.0,37.3,93.7,13026,12992,12987,4804,12996,7697,0
dia 20 sem pressao - Soja Heter,20.0,,79.94,2474.0,37.3,93.7,12885,12882,12885,4777,12869,7701,0
dia 20 sem pressao - Soja Heter,20.0,,80.14,2502.0,37.3,93.7,12856,12874,12880,4779,12871,7694,0
dia 20 sem pressao - Soja Heter,20.0,,80.36,2486.0,37.3,93.7,12885,12899,12892,4866,12875,7696,0
dia 20 sem pressao - Soja Heter,20.0,,80.56,2457.0,37.3,93.7,12902,12900,12909,4825,12890,7695,0
dia 20 sem pressao - Soja Heter,20.0,,80.77,2471.0,37.3,93.7,12883,12884,12892,4475,12876,7686,0
dia 20 sem pressao - Soja Heter,20.0,,80.97,2471.0,37.3,93.7,12876,12873,12898,4989,12860,7696,0
dia 20 sem pressao - Soja Heter,20.0,,81.16,2467.0,37.3,93.7,12885,12883,12883,5075,12890,7704,0
dia 20 sem pressao - Soja Heter,20.0,,81.37,2485.0,37.3,93.7,12851,12848,12853,4489,12868,7696,0
dia 20 sem pressao - Soja Heter,20.0,,81.57,2472.0,37.4,93.7,12857,12847,12870,4955,12848,7688,0
dia 20 sem pressao - Soja Heter,20.0,,81.77,2475.0,37.4,93.7,12856,12859,12866,5115,12855,7688,0
dia 20 sem pressao - Soja Heter,20.0,,81.96,2459.0,37.4,93.7,12862,12872,12881,4786,12878,7686,0
dia 20 sem pressao - Soja Heter,20.0,,82.32,2490.0,37.4,93.7,12773,12749,12772,5006,12773,7710,0
dia 20 sem pressao - Soja Heter,20.0,,82.85,2469.0,37.4,93.7,12769,12767,12771,4848,12767,7720,0
dia 20 sem pressao - Soja Heter,20.0,,83.21,2473.0,37.4,93.7,12743,12741,12735,4842,12748,7737,0
dia 20 sem pressao - Soja Heter,20.0,,83.41,2478.0,37.4,93.71,12738,12745,12724,4852,12741,7712,0
dia 20 sem pressao - Soja Heter,20.0,,83.64,2501.0,37.4,93.7,12738,12730,12731,4736,12731,7700,0
dia 20 sem pressao - Soja Heter,20.0,,83.83,2511.0,37.4,93.7,12722,12727,12721,4757,12728,7694,0
dia 20 sem pressao - Soja Heter,20.0,,84.03,2473.0,37.4,93.71,12722,12714,12735,4782,12714,7688,0
dia 20 sem pressao - Soja Heter,20.0,,84.23,2464.0,37.4,93.7,12737,12739,12735,4794,12741,7708,0
dia 20 sem pressao - Soja Heter,20.0,,84.43,2467.0,37.4,93.7,12749,12751,12747,4851,12749,7704,0
dia 20 sem pressao - Soja Heter,20.0,,84.64,2461.0,37.4,93.7,12773,12773,12774,4381,12773,7702,0
dia 20 sem pressao - Soja Heter,20.0,,84.84,2472.0,37.4,93.71,12754,12752,12754,4912,12749,7697,0
dia 20 sem pressao - Soja Heter,20.0,,85.04,2477.0,37.4,93.7,12765,12766,12762,4871,12767,7701,0
dia 20 sem pressao - Soja Heter,20.0,,85.23,2472.0,37.4,93.71,12702,12702,12697,4973,12703,7686,0
dia 20 sem pressao - Soja Heter,20.0,,85.44,2446.0,37.4,93.7,12774,12776,12774,4890,12771,7703,0
dia 20 sem pressao - Soja Heter,20.0,,85.63,2486.0,37.4,93.7,12769,12762,12774,4909,12781,7698,0
dia 20 sem pressao - Soja Heter,20.0,,85.84,2472.0,37.4,93.71,12777,12781,12770,4321,12775,7691,0
dia 20 sem pressao - Soja Heter,20.0,,86.04,2444.0,37.4,93.71,12753,12752,12757,4406,12752,7688,0
dia 20 sem pressao - Soja Heter,20.0,,86.24,2481.0,37.5,93.71,12763,12764,12774,4979,12760,7691,0
dia 20 sem pressao - Soja Heter,20.0,,86.44,2464.0,37.4,93.71,12765,12766,12765,4884,12764,7689,0
dia 20 sem pressao - Soja Heter,20.0,,86.64,2491.0,37.4,93.7,12755,12756,12756,4930,12744,7682,0
dia 20 sem pressao - Soja Heter,20.0,,86.85,2505.0,37.5,93.71,12775,12771,12762,4413,12765,7681,0
dia 20 sem pressao - Soja Heter,20.0,,87.05,2470.0,37.5,93.71,12753,12739,12744,4930,12746,7676,0
dia 20 sem pressao - Soja Heter,20.0,,87.24,2469.0,37.5,93.71,12658,12670,12672,4965,12667,7666,0
dia 20 sem pressao - Soja Heter,20.0,,87.44,2463.0,37.5,93.71,12708,12717,12690,4985,12729,7682,0
dia 20 sem pressao - Soja Heter,20.0,,87.64,2468.0,37.5,93.7,12761,12764,12755,4954,12768,7690,0
dia 20 sem pressao - Soja Heter,20.0,,87.84,2467.0,37.5,93.7,12786,12793,12776,4901,12783,7694,0
dia 20 sem pressao - Soja Heter,20.0,,88.06,2458.0,37.5,93.7,12746,12774,12725,5048,12776,7693,0
dia 20 sem pressao - Soja Heter,20.0,,88.26,2512.0,37.5,93.7,12768,12772,12777,4935,12773,7693,0
dia 20 sem pressao - Soja Heter,20.0,,88.46,2471.0,37.5,93.71,12740,12731,12743,4902,12745,7682,0
dia 20 sem pressao - Soja Heter,20.0,,88.66,2490.0,37.5,93.71,12768,12767,12769,4909,12751,7685,0
dia 20 sem pressao - Soja Heter,20.0,,88.86,2471.0,37.5,93.7,12777,12776,12775,4926,12777,7679,0
dia 20 sem pressao - Soja Heter,20.0,,89.07,2418.0,37.5,93.7,12784,12784,12778,4666,12783,7672,0
dia 20 sem pressao - Soja Heter,20.0,,89.26,2468.0,37.5,93.7,12777,12778,12778,4964,12778,7677,0
dia 20 sem pressao - Soja Heter,20.0,,89.46,2465.0,37.5,93.71,12761,12760,12764,5023,12756,7679,0
dia 20 sem pressao - Soja Heter,20.0,,89.66,2470.0,37.5,93.7,12757,12758,12743,4930,12758,7678,0
dia 20 sem pressao - Soja Heter,20.0,,89.86,2478.0,37.5,93.71,12745,12745,12740,4881,12745,7675,0
dia 20 sem pressao - Soja Heter,20.0,,90.06,2493.0,37.5,93.7,12742,12747,12739,4894,12742,7667,0
dia 20 sem pressao - Soja Heter,20.0,,90.28,2462.0,37.5,93.7,12705,12698,12690,5038,12717,7674,0
dia 20 sem pressao - Soja Heter,20.0,,90.48,2474.0,37.5,93.7,12745,12752,12744,4927,12751,7678,0
dia 20 sem pressao - Soja Heter,20.0,,90.68,2470.0,37.5,93.71,12764,12759,12764,4920,12764,7674,0
dia 20 sem pressao - Soja Heter,20.0,,90.88,2448.0,37.5,93.7,12785,12777,12767,4814,12787,7671,0
dia 20 sem pressao - Soja Heter,20.0,,91.11,2477.0,37.5,93.7,12768,12773,12770,4856,12779,7669,0
dia 20 sem pressao - Soja Heter,20.0,,91.31,2479.0,37.5,93.7,12806,12808,12814,4403,12784,7653,0
dia 20 sem pressao - Soja Heter,20.0,,91.51,2489.0,37.6,93.7,12773,12777,12772,4839,12771,7664,0
dia 20 sem pressao - Soja Heter,20.0,,91.71,2454.0,37.6,93.7,12755,12755,12755,4868,12753,7663,0
dia 20 sem pressao - Soja Heter,20.0,,91.91,2460.0,37.6,93.71,12779,12786,12779,4826,12786,7672,0
dia 20 sem pressao - Soja Heter,20.0,,92.11,2470.0,37.6,93.71,12758,12755,12775,4803,12761,7665,0
dia 20 sem pressao - Soja Heter,20.0,,92.31,2453.0,37.6,93.71,12750,12748,12755,4952,12746,7667,0
dia 20 sem pressao - Soja Heter,20.0,,92.54,2525.0,37.6,93.7,12770,12781,12766,4822,12783,7674,0
dia 20 sem pressao - Soja Heter,20.0,,92.74,2478.0,37.6,93.71,12705,12705,12703,4825,12702,7644,0
dia 20 sem pressao - Soja Heter,20.0,,92.94,2451.0,37.6,93.71,12701,12698,12695,4781,12696,7640,0
dia 20 sem pressao - Soja Heter,20.0,,93.14,2467.0,37.6,93.71,12690,12690,12686,4813,12692,7636,0
dia 20 sem pressao - Soja Heter,20.0,,93.34,2508.0,37.6,93.7,12674,12675,12686,4857,12672,7634,0
dia 20 sem pressao - Soja Heter,20.0,,93.7,2482.0,37.6,93.7,12691,12695,12683,4770,12691,7661,0
dia 20 sem pressao - Soja Heter,20.0,,94.22,2509.0,37.6,93.7,12718,12717,12705,4796,12716,7683,0
dia 20 sem pressao - Soja Heter,20.0,,94.58,2511.0,37.6,93.7,12720,12719,12708,4413,12715,7678,0
dia 20 sem pressao - Soja Heter,20.0,,94.81,2476.0,37.6,93.7,12726,12721,12725,4777,12719,7671,0
dia 20 sem pressao - Soja Heter,20.0,,95.01,2476.0,37.6,93.71,12725,12724,12725,4748,12708,7664,0
dia 20 sem pressao - Soja Heter,20.0,,95.21,2460.0,37.6,93.7,12723,12724,12723,4730,12724,7654,0
dia 20 sem pressao - Soja Heter,20.0,,95.41,2458.0,37.6,93.7,12715,12716,12712,4784,12716,7651,0
dia 20 sem pressao - Soja Heter,20.0,,95.61,2461.0,37.6,93.71,12721,12727,12720,4808,12720,7650,0
dia 20 sem pressao - Soja Heter,20.0,,95.82,2481.0,37.6,93.7,12720,12717,12722,4383,12717,7636,0
dia 20 sem pressao - Soja Heter,20.0,,96.02,2476.0,37.6,93.71,12709,12710,12712,4730,12713,7641,0
dia 20 sem pressao - Soja Heter,20.0,,96.23,2475.0,37.6,93.7,12710,12710,12710,4700,12700,7641,0
dia 20 sem pressao - Soja Heter,20.0,,96.43,2476.0,37.7,93.7,12707,12707,12707,4741,12708,7629,0
dia 20 sem pressao - Soja Heter,20.0,,96.63,2488.0,37.7,93.7,12705,12703,12706,4771,12702,7640,0
dia 20 sem pressao - Soja Heter,20.0,,96.84,2494.0,37.7,93.71,12697,12696,12696,4805,12695,7630,0
dia 20 sem pressao - Soja Heter,20.0,,97.05,2473.0,37.7,93.7,12658,12659,12659,4716,12660,7623,0
dia 20 sem pressao - Soja Heter,20.0,,97.25,2469.0,37.7,93.71,12662,12662,12658,4749,12661,7622,0
dia 20 sem pressao - Soja Heter,20.0,,97.44,2469.0,37.7,93.71,12648,12648,12647,4781,12653,7623,0
dia 20 sem pressao - Soja Heter,20.0,,97.64,2476.0,37.7,93.71,12653,12656,12651,4874,12658,7619,0
dia 20 sem pressao - Soja Heter,20.0,,97.84,2476.0,37.7,93.71,12659,12660,12661,4941,12658,7626,0
dia 20 sem pressao - Soja Heter,20.0,,98.05,2490.0,37.7,93.71,12684,12681,12685,4314,12698,7624,0
dia 20 sem pressao - Soja Heter,20.0,,98.25,2473.0,37.7,93.71,12667,12666,12677,4926,12663,7623,0
dia 20 sem pressao - Soja Heter,20.0,,98.45,2474.0,37.7,93.7,12635,12628,12631,4905,12628,7610,0
dia 20 sem pressao - Soja Heter,20.0,,98.65,2487.0,37.7,93.7,12647,12655,12656,4898,12661,7616,0
dia 20 sem pressao - Soja Heter,20.0,,98.85,2478.0,37.7,93.7,12671,12664,12670,4874,12676,7617,0
dia 20 sem pressao - Soja Heter,20.0,,99.05,2459.0,37.7,93.7,12653,12661,12662,5040,12667,7618,0
dia 20 sem pressao - Soja Heter,20.0,,99.27,2470.0,37.7,93.7,12668,12667,12673,4832,12665,7624,0
dia 20 sem pressao - Soja Heter,20.0,,99.47,2474.0,37.7,93.7,12655,12653,12660,4908,12649,7616,0
dia 20 sem pressao - Soja Heter,20.0,,99.67,2458.0,37.7,93.7,12688,12689,12688,4867,12691,7627,0
dia 20 sem pressao - Soja Heter,20.0,,99.87,2468.0,37.7,93.7,12694,12697,12688,4930,12704,7621,0
dia 20 sem pressao - Soja Heter,20.0,,100.07,2514.0,37.7,93.7,12694,12698,12692,4976,12720,7627,0
dia 20 sem pressao - Soja Heter,20.0,,100.29,2474.0,37.7,93.7,12658,12658,12662,4324,12667,7611,0
dia 20 sem pressao - Soja Heter,20.0,,100.49,2465.0,37.7,93.7,12691,12675,12689,4956,12674,7612,0
dia 20 sem pressao - Soja Heter,20.0,,100.69,2503.0,37.7,93.7,12654,12656,12680,4934,12651,7609,0
dia 20 sem pressao - Soja Heter,20.0,,100.88,2500.0,37.7,93.7,12686,12668,12696,4885,12666,7617,0
dia 20 sem pressao - Soja Heter,20.0,,101.09,2502.0,37.7,93.7,12663,12666,12676,5043,12659,7614,0
dia 20 sem pressao - Soja Heter,20.0,,101.31,2473.0,37.7,93.71,12662,12670,12662,4920,12681,7615,0
dia 20 sem pressao - Soja Heter,20.0,,101.54,2471.0,37.7,93.7,12865,12859,12866,4805,12871,7666,0
dia 20 sem pressao - Soja Heter,20.0,,101.74,2472.0,37.8,93.7,12857,12856,12853,4881,12858,7658,0
dia 20 sem pressao - Soja Heter,20.0,,101.94,2476.0,37.8,93.7,12843,12846,12840,4973,12847,7658,0
dia 20 sem pressao - Soja Heter,20.0,,102.13,2470.0,37.8,93.7,12782,12779,12774,4947,12785,7644,0
dia 20 sem pressao - Soja Heter,20.0,,102.34,2467.0,37.8,93.7,12877,12876,12877,4935,12878,7668,0
dia 20 sem pressao - Soja Heter,20.0,,102.54,2482.0,37.8,93.71,12895,12886,12889,4376,12892,7661,0
dia 20 sem pressao - Soja Heter,20.0,,102.74,2483.0,37.8,93.71,12894,12877,12891,4952,12876,7660,0
dia 20 sem pressao - Soja Heter,20.0,,102.94,2477.0,37.8,93.7,12894,12897,12892,4959,12894,7663,0
dia 20 sem pressao - Soja Heter,20.0,,103.14,2482.0,37.8,93.71,12892,12880,12889,4939,12881,7663,0
dia 20 sem pressao - Soja Heter,20.0,,103.34,2470.0,37.8,93.7,12873,12876,12870,4951,12875,7659,0
dia 20 sem pressao - Soja Heter,20.0,,103.54,2462.0,37.8,93.71,12873,12873,12897,5014,12874,7663,0
dia 20 sem pressao - Soja Heter,20.0,,103.77,2493.0,37.8,93.7,12831,12822,12840,4916,12828,7655,0
dia 20 sem pressao - Soja Heter,20.0,,103.97,2471.0,37.8,93.7,12829,12825,12831,4934,12822,7653,0
dia 20 sem pressao - Soja Heter,20.0,,104.17,2459.0,37.8,93.7,12840,12841,12837,4994,12839,7652,0
dia 20 sem pressao - Soja Heter,20.0,,104.37,2508.0,37.8,93.71,12838,12846,12842,4969,12844,7656,0
dia 20 sem pressao - Soja Heter,20.0,,104.57,2474.0,37.8,93.7,12782,12796,12763,4984,12826,7653,0
dia 20 sem pressao - Soja Heter,20.0,,104.78,2483.0,37.8,93.71,12828,12831,12827,4298,12835,7656,0
dia 20 sem pressao - Soja Heter,20.0,,105.08,2495.0,37.8,93.69,12852,12847,12862,4988,12843,7666,0
dia 20 sem pressao - Soja Heter,20.0,,105.59,2476.0,37.8,93.71,12869,12869,12878,4955,12872,7693,0
dia 20 sem pressao - Soja Heter,20.0,,106.12,2461.0,37.8,93.7,12855,12845,12854,5001,12843,7696,0
dia 20 sem pressao - Soja Heter,20.0,,106.35,2479.0,37.8,93.7,12792,12822,12800,4985,12821,7680,0
dia 20 sem pressao - Soja Heter,20.0,,106.55,2482.0,37.8,93.7,12834,12808,12836,4895,12794,7666,0
dia 20 sem pressao - Soja Heter,20.0,,106.75,2484.0,37.8,93.7,12690,12572,12615,4941,12701,7636,0
dia 20 sem pressao - Soja Heter,20.0,,106.96,2498.0,37.8,93.7,12726,12709,12738,4388,12757,7644,0
dia 20 sem pressao - Soja Heter,20.0,,107.17,2472.0,37.9,93.7,12862,12865,12860,5036,12863,7667,0
dia 20 sem pressao - Soja Heter,20.0,,107.36,2466.0,37.9,93.7,12877,12874,12887,5011,12876,7671,0
dia 20 sem pressao - Soja Heter,20.0,,107.56,2471.0,37.9,93.7,12882,12886,12872,5025,12876,7671,0
dia 20 sem pressao - Soja Heter,20.0,,107.76,2468.0,37.9,93.7,12814,12818,12816,4991,12812,7656,0
dia 20 sem pressao - Soja Heter,20.0,,107.97,2475.0,37.9,93.7,12816,12806,12808,5026,12809,7650,0
dia 20 sem pressao - Soja Heter,20.0,,108.19,2477.0,37.9,93.7,12795,12801,12793,4999,12810,7653,0
dia 20 sem pressao - Soja Heter,20.0,,108.39,2501.0,37.9,93.7,12790,12785,12786,5018,12792,7656,0
dia 20 sem pressao - Soja Heter,20.0,,108.59,2474.0,37.9,93.7,12780,12789,12782,5019,12791,7647,0
dia 20 sem pressao - Soja Heter,20.0,,108.79,2511.0,37.9,93.7,12805,12810,12802,5030,12801,7646,0
dia 20 sem pressao - Soja Heter,20.0,,108.99,2455.0,37.9,93.7,12797,12802,12803,5013,12798,7645,0
dia 20 sem pressao - Soja Heter,20.0,,109.21,2495.0,37.9,93.7,12774,12791,12768,4359,12776,7636,0
dia 20 sem pressao - Soja Heter,20.0,,109.41,2472.0,37.9,93.7,12777,12788,12768,4978,12793,7637,0
dia 20 sem pressao - Soja Heter,20.0,,109.61,2469.0,37.9,93.7,12781,12777,12770,5048,12762,7634,0
dia 20 sem pressao - Soja Heter,20.0,,109.81,2474.0,37.9,93.7,12776,12783,12771,5041,12779,7636,0
dia 20 sem pressao - Soja Heter,20.0,,110.01,2454.0,37.9,93.7,12767,12759,12768,5058,12765,7637,0
dia 20 sem pressao - Soja Heter,20.0,,110.22,2487.0,37.9,93.7,12782,12794,12785,5050,12789,7635,0
dia 20 sem pressao - Soja Heter,20.0,,110.43,2469.0,37.9,93.7,12779,12773,12781,5006,12767,7636,0
dia 20 sem pressao - Soja Heter,20.0,,110.63,2480.0,37.9,93.7,12758,12758,12762,5004,12768,7626,0
dia 20 sem pressao - Soja Heter,20.0,,110.83,2455.0,37.9,93.7,12683,12735,12729,5020,12331,7348,0
dia 20 sem pressao - Soja Heter,20.0,,111.04,2465.0,37.9,93.7,12634,12661,12622,5037,12675,7603,0
dia 20 sem pressao - Soja Heter,20.0,,111.24,2491.0,37.9,93.7,12701,12703,12693,5016,12699,7634,0
dia 20 sem pressao - Soja Heter,20.0,,111.44,2465.0,37.9,93.7,12702,12721,12693,4475,12700,7655,0
dia 20 sem pressao - Soja Heter,20.0,,111.67,2429.0,37.9,93.71,12678,12685,12685,4527,12688,7682,0
dia 20 sem pressao - Soja Heter,20.0,,111.87,2491.0,38.0,93.71,12688,12685,12702,4922,12677,7700,0
dia 20 sem pressao - Soja Heter,20.0,,112.07,2473.0,38.0,93.7,12688,12678,12689,4958,12687,7714,0
dia 20 sem pressao - Soja Heter,20.0,,112.27,2444.0,38.0,93.7,12700,12704,12709,4928,12697,7728,0
dia 20 sem pressao - Soja Heter,20.0,,112.47,2458.0,38.0,93.7,12719,12694,12722,5077,12710,7746,0
dia 20 sem pressao - Soja Heter,20.0,,112.7,2478.0,38.0,93.71,12722,12700,12714,4995,12708,7759,0
dia 20 sem pressao - Soja Heter,20.0,,112.9,2476.0,38.0,93.7,12703,12714,12730,4989,12730,7776,0
dia 20 sem pressao - Soja Heter,20.0,,113.1,2468.0,38.0,93.71,12703,12709,12693,4986,12707,7780,0
dia 20 sem pressao - Soja Heter,20.0,,113.3,2474.0,38.0,93.7,12739,12742,12742,4945,12742,7796,0
dia 20 sem pressao - Soja Heter,20.0,,113.5,2472.0,38.0,93.71,12755,12738,12744,4983,12684,7794,0
dia 20 sem pressao - Soja Heter,20.0,,113.7,2474.0,38.0,93.71,12799,12802,12801,4476,12790,7828,0
dia 20 sem pressao - Soja Heter,20.0,,113.91,2466.0,38.0,93.7,12911,12903,12911,4986,12908,7864,0
dia 20 sem pressao - Soja Heter,20.0,,114.11,2449.0,38.0,93.7,12907,12894,12904,4984,12888,7870,0
dia 20 sem pressao - Soja Heter,20.0,,114.31,2471.0,38.0,93.7,12920,12916,12917,4916,12919,7878,0
dia 20 sem pressao - Soja Heter,20.0,,114.51,2474.0,38.0,93.7,12916,12922,12918,4913,12922,7893,0
dia 20 sem pressao - Soja Heter,20.0,,114.71,2514.0,38.0,93.7,12913,12909,12939,4962,12911,7892,0
dia 20 sem pressao - Soja Heter,20.0,,114.94,2464.0,38.0,93.7,12704,12930,12954,4924,12939,7907,0
dia 20 sem pressao - Soja Heter,20.0,,115.15,2478.0,38.0,93.7,12962,12972,12964,4915,12976,7923,0
dia 20 sem pressao - Soja Heter,20.0,,115.35,2465.0,38.0,93.7,12956,12957,12965,4932,12956,7920,0
dia 20 sem pressao - Soja Heter,20.0,,115.55,2478.0,38.0,93.7,12902,12890,12901,4927,12896,7911,0
dia 20 sem pressao - Soja Heter,20.0,,115.75,2441.0,38.0,93.7,12899,12898,12898,4914,12905,7915,0
dia 20 sem pressao - Soja Heter,20.0,,115.95,2488.0,38.0,93.7,12934,12942,12932,4702,12930,7922,0
dia 20 sem pressao - Soja Heter,20.0,,116.18,2477.0,38.0,93.7,12941,12945,12939,4898,12937,7927,0
dia 20 sem pressao - Soja Heter,20.0,,116.38,2487.0,38.0,93.7,12941,12942,12944,4908,12935,7927,0
dia 20 sem pressao - Soja Heter,20.0,,116.74,2474.0,38.0,93.71,12930,12930,12919,4371,12936,7945,0
dia 20 sem pressao - Soja Heter,20.0,,117.25,2473.0,38.0,93.7,12915,12931,12918,4596,12937,7966,0
dia 20 sem pressao - Soja Heter,20.0,,117.64,2464.0,38.1,93.7,12899,12877,12896,4744,12853,7959,0
dia 20 sem pressao - Soja Heter,20.0,,117.84,2463.0,38.1,93.7,12884,12894,12885,4776,12883,7957,0
dia 20 sem pressao - Soja Heter,20.0,,118.04,2489.0,38.1,93.7,12910,12904,12908,4816,12885,7918,0
dia 20 sem pressao - Soja Heter,20.0,,118.24,2477.0,38.1,93.7,12885,12906,12904,4853,12908,7911,0
dia 20 sem pressao - Soja Heter,20.0,,118.45,2486.0,38.1,93.7,12916,12918,12917,4841,12921,7897,0
dia 20 sem pressao - Soja Heter,20.0,,118.66,2473.0,38.1,93.7,12924,12908,12923,4895,12900,7874,0
dia 20 sem pressao - Soja Heter,20.0,,118.86,2474.0,38.1,93.7,12888,12889,12895,4897,12891,7853,0
dia 20 sem pressao - Soja Heter,20.0,,119.06,2462.0,38.1,93.7,12886,12883,12890,4895,12891,7848,0
dia 20 sem pressao - Soja Heter,20.0,,119.26,2466.0,38.1,93.7,12886,12881,12889,4904,12884,7838,0
dia 20 sem pressao - Soja Heter,20.0,,119.46,2442.0,38.1,93.7,12886,12889,12887,5014,12888,7828,0
dia 20 sem pressao - Soja Heter,20.0,,119.67,2460.0,38.1,93.7,12884,12882,12883,4346,12894,7803,0
dia 20 sem pressao - Soja Heter,20.0,,119.87,2469.0,38.1,93.7,12884,12884,12907,4912,12881,7798,0
dia 20 sem pressao - Soja Heter,20.0,,120.07,2470.0,38.1,93.7,12845,12885,12850,4924,12882,7787,0
dia 20 sem pressao - Soja Heter,20.0,,120.27,2475.0,38.1,93.7,12888,12891,12887,4924,12909,7772,0
dia 20 sem pressao - Soja Heter,20.0,,120.47,2477.0,38.1,93.7,12875,12874,12868,4912,12873,7758,0
dia 20 sem pressao - Soja Heter,20.0,,120.67,2473.0,38.1,93.7,12835,12821,12851,4974,12829,7734,0
dia 20 sem pressao - Soja Heter,20.0,,120.89,2473.0,38.1,93.7,12795,12787,12793,4869,12793,7727,0
dia 20 sem pressao - Soja Heter,20.0,,121.09,2471.0,38.1,93.71,12731,12746,12727,4988,12747,7705,0
dia 20 sem pressao - Soja Heter,20.0,,121.29,2478.0,38.1,93.7,12695,12718,12701,4940,12745,7689,0
dia 20 sem pressao - Soja Heter,20.0,,121.49,2480.0,38.1,93.7,12736,12744,12728,4895,12749,7689,0
dia 20 sem pressao - Soja Heter,20.0,,121.69,2464.0,38.1,93.7,12787,12799,12784,4939,12808,7694,0
dia 20 sem pressao - Soja Heter,20.0,,121.9,2512.0,38.1,93.7,12819,12817,12825,4400,12819,7682,0
dia 20 sem pressao - Soja Heter,20.0,,122.13,2473.0,38.2,93.7,12791,12789,12768,4914,12787,7676,0
dia 20 sem pressao - Soja Heter,20.0,,122.33,2474.0,38.2,93.7,12805,12805,12805,4833,12804,7675,0
dia 20 sem pressao - Soja Heter,20.0,,122.53,2468.0,38.2,93.7,12794,12803,12780,4864,12793,7664,0
dia 20 sem pressao - Soja Heter,20.0,,122.73,2513.0,38.1,93.69,12812,12812,12815,4792,12816,7659,0
dia 20 sem pressao - Soja Heter,20.0,,122.94,2468.0,38.2,93.7,12831,12838,12833,4750,12910,7644,0
dia 20 sem pressao - Soja Heter,20.0,,123.14,2464.0,38.2,93.71,12916,12914,12919,4676,12912,7670,0
dia 20 sem pressao - Soja Heter,20.0,,123.35,2475.0,38.2,93.7,12900,12902,12907,4727,12899,7660,0
