C,Coleta,Classe,tipo_sinal,sensor,posicao_local,posicao_percentual,Indice_original,Tempo,valor,salto,salto_abs,limiar_global_p995,mqs_simultaneos,delta_soil,delta_temp_c,delta_pres_kpa
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ2,46,3.479576399394856,25066,153.36,9888.0,-6255.0,6255.0,2330.279999999999,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ2,47,3.5552193645990924,25067,153.67,13774.0,3886.0,3886.0,2330.279999999999,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ2,48,3.6308623298033282,25068,153.93,9952.0,-3822.0,3822.0,2330.279999999999,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ3,46,3.479576399394856,25066,153.36,17309.0,5626.0,5626.0,2010.2399999999907,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ7,46,3.479576399394856,25066,153.36,132.0,-7191.0,7191.0,2424.0,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ7,47,3.5552193645990924,25067,153.67,7325.0,7193.0,7193.0,2424.0,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ7,48,3.6308623298033282,25068,153.93,133.0,-7192.0,7192.0,2424.0,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ8,47,3.5552193645990924,25067,153.67,8855.0,5752.0,5752.0,1474.6399999999994,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ8,48,3.6308623298033282,25068,153.93,3015.0,-5840.0,5840.0,1474.6399999999994,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ135,46,3.479576399394856,25066,153.36,19523.0,9119.0,9119.0,2579.1199999999953,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ138,46,3.479576399394856,25066,153.36,4793.0,-2531.0,2531.0,1171.5999999999985,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,cru,MQ138,47,3.5552193645990924,25067,153.67,7324.0,2531.0,2531.0,1171.5999999999985,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ2,46,3.479576399394856,25066,153.36,8395.465007600662,-6220.637554629378,6220.637554629378,2329.279174242436,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ2,47,3.5552193645990924,25067,153.67,12247.10256223004,3851.6375546293784,3851.6375546293784,2329.279174242436,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ2,48,3.6308623298033282,25068,153.93,8474.450855672043,-3772.6517065579974,3772.6517065579974,2329.279174242436,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ3,46,3.479576399394856,25066,153.36,15584.93879668473,5668.346014946368,5668.346014946368,2026.0057471030993,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ7,46,3.479576399394856,25066,153.36,410.1828405288628,-7197.265956596233,7197.265956596233,2429.201898097791,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ7,47,3.5552193645990924,25067,153.67,7609.448797125096,7199.265956596233,7199.265956596233,2429.201898097791,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ7,48,3.6308623298033282,25068,153.93,441.15129393420375,-7168.297503190892,7168.297503190892,2429.201898097791,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ8,47,3.5552193645990924,25067,153.67,9053.63724142606,5760.564232388557,5760.564232388557,1492.7609229734153,4,0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ8,48,3.6308623298033282,25068,153.93,3282.373177856172,-5771.264063569888,5771.264063569888,1492.7609229734153,3,0.002356902356902446,0.0,0.009999999999990905
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ135,46,3.479576399394856,25066,153.36,19180.28340113917,9134.046937257739,9134.046937257739,2564.5128962928607,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ138,46,3.479576399394856,25066,153.36,7017.661814324273,-2575.135958733802,2575.135958733802,1169.4893068915821,5,-0.008754208754208737,0.0,0.0
C15,dia 19 - Soja Heterodera Vaso 8,0,corrigido,MQ138,47,3.5552193645990924,25067,153.67,9592.797773058075,2575.135958733802,2575.135958733802,1169.4893068915821,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ2,46,3.479576399394856,26388,153.36,9888.0,-6255.0,6255.0,2330.279999999999,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ2,47,3.5552193645990924,26389,153.67,13774.0,3886.0,3886.0,2330.279999999999,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ2,48,3.6308623298033282,26390,153.93,9952.0,-3822.0,3822.0,2330.279999999999,3,0.002356902356902446,0.0,0.009999999999990905
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ3,46,3.479576399394856,26388,153.36,17309.0,5626.0,5626.0,2010.2399999999907,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ7,46,3.479576399394856,26388,153.36,132.0,-7191.0,7191.0,2424.0,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ7,47,3.5552193645990924,26389,153.67,7325.0,7193.0,7193.0,2424.0,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ7,48,3.6308623298033282,26390,153.93,133.0,-7192.0,7192.0,2424.0,3,0.002356902356902446,0.0,0.009999999999990905
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ8,47,3.5552193645990924,26389,153.67,8855.0,5752.0,5752.0,1474.6399999999994,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ8,48,3.6308623298033282,26390,153.93,3015.0,-5840.0,5840.0,1474.6399999999994,3,0.002356902356902446,0.0,0.009999999999990905
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ135,46,3.479576399394856,26388,153.36,19523.0,9119.0,9119.0,2579.1199999999953,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ138,46,3.479576399394856,26388,153.36,4793.0,-2531.0,2531.0,1171.5999999999985,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,cru,MQ138,47,3.5552193645990924,26389,153.67,7324.0,2531.0,2531.0,1171.5999999999985,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ2,46,3.479576399394856,26388,153.36,8395.465007600662,-6220.637554629378,6220.637554629378,2329.279174242436,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ2,47,3.5552193645990924,26389,153.67,12247.10256223004,3851.6375546293784,3851.6375546293784,2329.279174242436,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ2,48,3.6308623298033282,26390,153.93,8474.450855672043,-3772.6517065579974,3772.6517065579974,2329.279174242436,3,0.002356902356902446,0.0,0.009999999999990905
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ3,46,3.479576399394856,26388,153.36,15584.93879668473,5668.346014946368,5668.346014946368,2026.0057471030993,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ7,46,3.479576399394856,26388,153.36,410.1828405288628,-7197.265956596233,7197.265956596233,2429.201898097791,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ7,47,3.5552193645990924,26389,153.67,7609.448797125096,7199.265956596233,7199.265956596233,2429.201898097791,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ7,48,3.6308623298033282,26390,153.93,441.15129393420375,-7168.297503190892,7168.297503190892,2429.201898097791,3,0.002356902356902446,0.0,0.009999999999990905
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ8,47,3.5552193645990924,26389,153.67,9053.63724142606,5760.564232388557,5760.564232388557,1492.7609229734153,4,0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ8,48,3.6308623298033282,26390,153.93,3282.373177856172,-5771.264063569888,5771.264063569888,1492.7609229734153,3,0.002356902356902446,0.0,0.009999999999990905
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ135,46,3.479576399394856,26388,153.36,19180.28340113917,9134.046937257739,9134.046937257739,2564.5128962928607,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ138,46,3.479576399394856,26388,153.36,7017.661814324273,-2575.135958733802,2575.135958733802,1169.4893068915821,5,-0.008754208754208737,0.0,0.0
C16,dia 19 - Soja Heterodera Vaso 9,0,corrigido,MQ138,47,3.5552193645990924,26389,153.67,9592.797773058075,2575.135958733802,2575.135958733802,1169.4893068915821,4,0.008754208754208737,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,2,0.1586042823156225,27666,102.89,10056.0,-6419.0,6419.0,2330.279999999999,3,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,5,0.3965107057890563,27669,103.81,12936.0,2868.0,2868.0,2330.279999999999,3,-0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,6,0.47581284694686754,27670,104.07,10385.0,-2551.0,2551.0,2330.279999999999,2,-0.004377104377104479,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,9,0.7137192704203014,27673,104.88,16413.0,5020.0,5020.0,2330.279999999999,4,0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,14,1.1102299762093577,27678,106.34,10126.0,-6398.0,6398.0,2330.279999999999,6,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,16,1.26883425852498,27680,106.94,13345.0,3226.0,3226.0,2330.279999999999,4,-0.00033670033670030186,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,17,1.3481363996827915,27681,107.26,16557.0,3212.0,3212.0,2330.279999999999,4,0.002020202020201922,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,19,1.506740681998414,27683,107.89,10146.0,-6432.0,6432.0,2330.279999999999,5,0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,20,1.5860428231562251,27684,108.15,15877.0,5731.0,5731.0,2330.279999999999,3,-0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,21,1.6653449643140366,27685,108.41,12553.0,-3324.0,3324.0,2330.279999999999,3,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,22,1.7446471054718478,27686,108.67,16565.0,4012.0,4012.0,2330.279999999999,4,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,27,2.141157811260904,27691,110.19,14012.0,-2430.0,2430.0,2330.279999999999,3,-0.007070707070707116,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,28,2.2204599524187154,27692,110.52,16533.0,2521.0,2521.0,2330.279999999999,2,0.0013468013468014295,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,32,2.53766851704996,27696,111.62,10191.0,-5629.0,5629.0,2330.279999999999,5,0.0063973063973064015,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,33,2.6169706582077716,27697,111.88,16588.0,6397.0,6397.0,2330.279999999999,6,-0.00942760942760934,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,35,2.775574940523394,27699,112.42,10397.0,-6084.0,6084.0,2330.279999999999,3,-0.009764309764309753,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,36,2.8548770816812055,27700,112.69,16575.0,6178.0,6178.0,2330.279999999999,6,0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,39,3.0927835051546393,27703,113.63,10200.0,-6378.0,6378.0,2330.279999999999,6,-0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,41,3.251387787470262,27705,114.29,13316.0,3051.0,3051.0,2330.279999999999,3,0.0016835016835016203,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,42,3.330689928628073,27706,114.55,10471.0,-2845.0,2845.0,2330.279999999999,2,0.0063973063973064015,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,43,3.409992069785884,27707,114.81,13619.0,3148.0,3148.0,2330.279999999999,4,-0.0016835016835016203,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,48,3.8065027755749403,27712,116.14,16476.0,6248.0,6248.0,2330.279999999999,5,-0.0006734006734007147,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,51,4.044409199048374,27715,117.08,11364.0,-5228.0,5228.0,2330.279999999999,5,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,54,4.282315622521808,27718,118.01,16618.0,4822.0,4822.0,2330.279999999999,5,0.0003367003367004129,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,55,4.361617763679619,27719,118.27,13578.0,-3040.0,3040.0,2330.279999999999,4,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,56,4.440919904837431,27720,118.54,10607.0,-2971.0,2971.0,2330.279999999999,1,-0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,57,4.520222045995242,27721,118.8,16469.0,5862.0,5862.0,2330.279999999999,3,0.008754208754208737,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,58,4.599524187153054,27722,119.07,10790.0,-5679.0,5679.0,2330.279999999999,4,-0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,62,4.9167327517842985,27726,120.21,16609.0,2564.0,2564.0,2330.279999999999,5,0.0037037037037037646,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,63,4.9960348929421095,27727,120.54,10184.0,-6425.0,6425.0,2330.279999999999,6,0.0006734006734006037,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,65,5.154639175257731,27729,121.14,15607.0,3919.0,3919.0,2330.279999999999,3,0.006734006734006703,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,66,5.233941316415543,27730,121.47,12838.0,-2769.0,2769.0,2330.279999999999,2,0.0037037037037037646,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,67,5.313243457573354,27731,121.74,16631.0,3793.0,3793.0,2330.279999999999,4,-0.0121212121212122,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,81,6.4234734337827115,27745,125.71,15463.0,2444.0,2444.0,2330.279999999999,2,-0.01683501683501687,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,85,6.740681998413957,27749,126.88,10293.0,-6249.0,6249.0,2330.279999999999,5,0.0006734006734007147,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,87,6.89928628072958,27751,127.57,16629.0,5241.0,5241.0,2330.279999999999,5,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,88,6.978588421887391,27752,127.86,12828.0,-3801.0,3801.0,2330.279999999999,5,0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,89,7.057890563045202,27753,128.16,10301.0,-2527.0,2527.0,2330.279999999999,3,-0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,90,7.137192704203013,27754,128.49,16633.0,6332.0,6332.0,2330.279999999999,6,-0.0013468013468014295,0.09999999999999432,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,93,7.375099127676448,27757,129.32,13915.0,-2712.0,2712.0,2330.279999999999,3,0.00033670033670030186,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,94,7.454401268834259,27758,129.6,16654.0,2739.0,2739.0,2330.279999999999,4,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,96,7.613005551149881,27760,130.13,10326.0,-5500.0,5500.0,2330.279999999999,3,0.006734006734006703,-0.09999999999999432,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,97,7.6923076923076925,27761,130.44,12891.0,2565.0,2565.0,2330.279999999999,3,-0.015151515151515138,0.09999999999999432,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,98,7.7716098334655035,27762,130.76,15661.0,2770.0,2770.0,2330.279999999999,2,0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,99,7.8509119746233145,27763,131.1,10317.0,-5344.0,5344.0,2330.279999999999,4,-0.008080808080808022,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,100,7.9302141157811255,27764,131.4,16534.0,6217.0,6217.0,2330.279999999999,4,0.011447811447811373,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,109,8.643933386201427,27773,134.0,10890.0,-5780.0,5780.0,2330.279999999999,4,-0.008080808080808133,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,110,8.723235527359238,27774,134.3,16652.0,5762.0,5762.0,2330.279999999999,4,0.0016835016835017313,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,114,9.040444091990484,27778,135.56,10336.0,-6319.0,6319.0,2330.279999999999,6,-0.0010101010101010166,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,115,9.119746233148295,27779,135.91,15187.0,4851.0,4851.0,2330.279999999999,2,0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,116,9.199048374306107,27780,136.19,11290.0,-3897.0,3897.0,2330.279999999999,4,0.004040404040404066,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,117,9.278350515463918,27781,136.46,16674.0,5384.0,5384.0,2330.279999999999,5,0.0016835016835017313,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,126,9.992069785884219,27790,139.12,13259.0,-3403.0,3403.0,2330.279999999999,5,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,127,10.07137192704203,27791,139.42,16683.0,3424.0,3424.0,2330.279999999999,5,0.014478114478114534,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,133,10.547184773988898,27797,141.08,12523.0,-2429.0,2429.0,2330.279999999999,1,0.009427609427609451,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,134,10.626486915146709,27798,141.38,16662.0,4139.0,4139.0,2330.279999999999,5,0.002693602693602637,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,135,10.70578905630452,27799,141.69,14041.0,-2621.0,2621.0,2330.279999999999,5,-0.010101010101010055,-0.10000000000000142,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,136,10.785091197462332,27800,142.0,16663.0,2622.0,2622.0,2330.279999999999,5,-0.005050505050505083,0.10000000000000142,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,141,11.181601903251389,27805,143.6,12983.0,-3704.0,3704.0,2330.279999999999,5,-0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,142,11.2609040444092,27806,143.86,16683.0,3700.0,3700.0,2330.279999999999,5,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,148,11.736716891356066,27812,145.59,13723.0,-2464.0,2464.0,2330.279999999999,2,-0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,149,11.816019032513877,27813,145.9,16670.0,2947.0,2947.0,2330.279999999999,3,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,170,13.481363996827914,27834,152.02,13979.0,-2721.0,2721.0,2330.279999999999,4,0.00303030303030305,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,171,13.560666137985725,27835,152.29,16568.0,2589.0,2589.0,2330.279999999999,4,-0.008417508417508435,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,175,13.877874702616971,27839,153.56,12690.0,-3997.0,3997.0,2330.279999999999,5,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,176,13.957176843774782,27840,153.89,16686.0,3996.0,3996.0,2330.279999999999,5,-0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,181,14.353687549563837,27845,155.3,13225.0,-3486.0,3486.0,2330.279999999999,4,0.0013468013468014295,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,183,14.512291831879462,27847,155.86,16712.0,5186.0,5186.0,2330.279999999999,5,-0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,185,14.670896114195084,27849,156.46,12942.0,-3750.0,3750.0,2330.279999999999,5,0.0033670033670033517,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,186,14.750198255352895,27850,156.79,16580.0,3638.0,3638.0,2330.279999999999,6,0.00303030303030305,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,190,15.06740681998414,27854,158.14,11964.0,-4731.0,4731.0,2330.279999999999,2,-0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,191,15.14670896114195,27855,158.42,16737.0,4773.0,4773.0,2330.279999999999,6,0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,208,16.49484536082474,27872,163.33,12431.0,-4296.0,4296.0,2330.279999999999,4,-0.0010101010101010166,0.10000000000000142,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,209,16.57414750198255,27873,163.61,15728.0,3297.0,3297.0,2330.279999999999,2,-0.0010101010101010166,-0.10000000000000142,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,212,16.812053925455988,27876,164.57,10362.0,-6348.0,6348.0,2330.279999999999,3,-0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,216,17.129262490087232,27880,165.79,10624.0,-3878.0,3878.0,2330.279999999999,4,0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,217,17.208564631245043,27881,166.06,16707.0,6083.0,6083.0,2330.279999999999,4,0.018181818181818188,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,220,17.446471054718476,27884,166.88,13459.0,-3273.0,3273.0,2330.279999999999,4,-0.02188552188552184,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,223,17.684377478191912,27887,167.81,16718.0,3634.0,3634.0,2330.279999999999,5,-0.002356902356902335,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,224,17.763679619349723,27888,168.11,10595.0,-6123.0,6123.0,2330.279999999999,5,0.01245791245791239,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,225,17.842981760507534,27889,168.41,16394.0,5799.0,5799.0,2330.279999999999,5,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,236,18.71530531324346,27900,171.62,13475.0,-3252.0,3252.0,2330.279999999999,5,-0.007744107744107831,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,238,18.87390959555908,27902,172.22,16727.0,3562.0,3562.0,2330.279999999999,5,0.012121212121212088,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,241,19.111816019032513,27905,173.14,10830.0,-5920.0,5920.0,2330.279999999999,6,-0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,242,19.191118160190328,27906,173.41,16746.0,5916.0,5916.0,2330.279999999999,5,0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,249,19.746233148295005,27913,175.47,11787.0,-4969.0,4969.0,2330.279999999999,5,-0.009427609427609451,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,250,19.825535289452816,27914,175.8,16733.0,4946.0,4946.0,2330.279999999999,5,0.0033670033670033517,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,271,21.490880253766854,27935,182.03,13671.0,-3071.0,3071.0,2330.279999999999,4,0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,272,21.570182394924664,27936,182.36,10809.0,-2862.0,2862.0,2330.279999999999,2,0.012457912457912501,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,273,21.649484536082475,27937,182.68,16747.0,5938.0,5938.0,2330.279999999999,6,-0.01683501683501687,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,280,22.204599524187152,27944,184.74,13914.0,-2741.0,2741.0,2330.279999999999,5,0.008080808080808022,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,281,22.283901665344967,27945,185.02,16766.0,2852.0,2852.0,2330.279999999999,4,-0.013131313131313105,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ2,296,23.47343378271213,27960,189.46,16514.0,3905.0,3905.0,2330.279999999999,2,-0.0016835016835016203,0.0,-0.010000000000005116
