feature,tipo,importancia_media,importancia_desvio,amostra_teste_usada
Pres_kPa,ambiente_confirmado,0.12850020938490864,0.004558061983812755,8000
MQ2_corrigido_env,mq_corrigido_ambiente,0.07192323774788753,0.0008690372279788852,8000
MQ138_corrigido_env,mq_corrigido_ambiente,0.06011040215596732,0.003198063157931445,8000
Soil_indice_0_1,ambiente_confirmado,0.030531502501957332,0.0013790015120083673,8000
MQ8_corrigido_env,mq_corrigido_ambiente,0.020702993025484683,0.0011761223308054225,8000
MQ135_corrigido_env,mq_corrigido_ambiente,0.017390165468792396,0.00259005084977463,8000
Temp_C,ambiente_confirmado,0.017036778019918476,0.0008380059933133794,8000
MQ3_corrigido_env,mq_corrigido_ambiente,0.013851638676872446,0.001504408594336897,8000
MQ7_corrigido_env,mq_corrigido_ambiente,0.010069697629682794,0.0014170596923775123,8000
