feature,tipo,importancia_media,importancia_desvio,amostra_teste_usada
MQ8,mq_cru,0.08304841415553284,0.0020836770908284996,8000
MQ135,mq_cru,0.06794047228005813,0.0036786490678697055,8000
MQ7,mq_cru,0.046094976144127366,0.0021495974977929744,8000
MQ3,mq_cru,0.043158090952402105,0.0013201430396123726,8000
MQ2,mq_cru,0.03678229703592632,0.001624443507264749,8000
MQ138,mq_cru,0.00015477662410243732,0.0011296955708851523,8000
