feature,tipo,importancia_media,importancia_desvio,amostra_teste_usada
MQ135_corrigido_env,mq_corrigido_ambiente,0.09031329197410787,0.004869220095475342,8000
MQ138_corrigido_env,mq_corrigido_ambiente,0.05955564626713006,0.0038718401521142995,8000
MQ8_corrigido_env,mq_corrigido_ambiente,-0.012133194189448493,0.001178794190399022,8000
MQ3_corrigido_env,mq_corrigido_ambiente,-0.01877814635608046,0.0024031113127925816,8000
MQ2_corrigido_env,mq_corrigido_ambiente,-0.025255653126776113,0.0016014177328503567,8000
MQ7_corrigido_env,mq_corrigido_ambiente,-0.03401774716095389,0.0011887210104047144,8000
