feature,tipo,importancia
MQ138_corrigido_env,mq_corrigido_ambiente,0.19676587353552136
MQ135_corrigido_env,mq_corrigido_ambiente,0.18290320007359454
MQ8_corrigido_env,mq_corrigido_ambiente,0.17100648992811499
MQ7_corrigido_env,mq_corrigido_ambiente,0.16652531134448317
MQ3_corrigido_env,mq_corrigido_ambiente,0.14357272571193472
MQ2_corrigido_env,mq_corrigido_ambiente,0.13922639940635134
