Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,342.22,0,0,0.4665181806851666,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,228.24,0,0,0.3590673167943649,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,223.31,0,0,0.38295829307626156,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,190.57,0,0,0.23909848233876,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,484.34,1,1,0.9287578631286442,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,618.88,0,0,0.17480482299447592,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,149.33,1,1,0.9970037590504274,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,592.56,0,0,0.3817233580565454,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,253.56,1,1,0.9627416961256562,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,235.48,0,0,0.35091176059161494,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,394.53,0,0,0.28939859049411526,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,191.21,1,1,0.9511299450194453,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,472.7,1,1,0.9005217046248954,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,253.87,0,0,0.2348779785449773,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,570.58,1,1,0.8889397999699044,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,679.31,1,1,0.9197841601253653,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,299.08,0,0,0.016508886582691885,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,620.12,1,1,0.9518511987944109,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,458.14,0,1,0.5758469602501509,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,213.75,1,1,0.9630073966087478,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,655.21,0,0,0.14252706967059106,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,592.64,1,1,0.997340016389242,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,510.76,0,0,0.3799653491303235,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,215.61,0,0,0.01354313959731492,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,713.59,0,0,0.3750417394238093,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,291.5,0,0,0.3708133085910725,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,612.37,1,1,0.8847282840639399,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,245.6,1,1,0.9638528072367673,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,390.1,0,0,0.02122492444968768,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,354.22,0,0,0.34337169472519385,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,212.73,1,1,0.8917932832452787,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,446.22,0,0,0.30826146158256224,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,642.35,0,0,0.1571428885792349,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,128.91,1,0,0.3005827206926089,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,198.41,1,1,0.9476562382062933,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,205.62,1,1,0.9491694862364707,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,252.07,1,1,0.9644918076506379,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,404.07,1,1,0.9133272565550794,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,419.89,1,1,0.9650003371912051,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,514.14,1,1,0.8989011077165829,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,242.18,1,1,0.9568673631797531,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,150.63,0,0,0.3995557687153301,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,490.24,1,1,0.9323731425293755,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,335.48,0,0,0.26537944325561474,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,334.91,1,0,0.4209140913184054,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,359.68,1,1,0.963856546341532,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,436.71,1,1,0.8617838816751655,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,247.4,1,0,0.31328598903525007,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,151.88,1,1,0.9970037590504274,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,152.87,1,1,0.9972815368282051,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,413.25,0,0,0.2706657642510865,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,200.05,0,0,0.4152115612847156,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,645.88,1,1,0.88188493955898,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,626.29,1,1,0.9528484777772314,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,608.94,0,0,0.21127775029952092,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,173.74,1,1,0.7862518785286995,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,737.03,1,1,0.9155724593828871,True
