Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,419.0,1,1,0.6277844889405106,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,722.15,0,0,0.4263905026688986,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,465.63,0,0,0.18441318738034618,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,263.55,0,0,0.3025743313279082,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,452.84,1,1,0.974050754538132,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,282.2,0,0,0.4709972207922013,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,566.49,1,1,0.9799465076484918,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,261.99,0,0,0.12403631604829372,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,510.95,1,1,0.9798782526523032,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,210.3,1,1,0.9990743153680814,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,470.94,1,1,0.9767718460150393,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,349.6,1,1,0.9787001586159182,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,541.48,0,0,0.36215109046331034,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,196.29,1,0,0.4191358655105957,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,196.13,0,0,0.11206593920617396,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,181.57,0,0,0.06932266436739182,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,465.16,0,0,0.18419289077078405,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,143.47,0,0,0.020001550545286118,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,429.81,0,0,0.27775919322848597,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,179.4,1,1,0.9779587807812974,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,739.23,0,1,0.5343562934753491,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,188.77,1,1,0.9943982825497841,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,313.48,1,1,0.502649738036387,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,476.28,1,1,0.9556832467692284,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,268.2,1,1,0.9832221224402076,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,159.93,0,0,0.024081130997971642,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,169.78,0,0,0.07806805774214118,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,672.99,1,1,0.9050012437350232,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,137.82,0,0,0.05858737024974476,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,455.22,1,1,0.9956727923537059,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,430.27,0,0,0.304869487915884,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,728.96,0,1,0.5952204683387269,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,190.59,1,1,0.940790063580236,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,373.78,0,0,0.34779350113924196,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,457.9,0,1,0.5034936891932356,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,346.89,0,0,0.193809398977705,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,89.42,1,0,0.3999791969579741,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,349.53,0,0,0.16278139927009427,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,130.63,1,1,0.99331666732887,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,170.04,0,0,0.14238054207928558,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,477.59,0,0,0.25841475303913475,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.86,0,0,0.3530162176478694,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,631.08,1,1,0.918623615221944,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,236.29,0,0,0.34361927705338385,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,707.74,1,1,0.9419237705687593,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,498.59,1,1,0.987895014575928,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,443.47,1,1,0.9570655102778544,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,318.01,1,1,0.9820334919492516,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,727.01,0,1,0.5988865998936339,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,181.91,1,1,0.9168255162431449,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,703.22,0,0,0.48506012475419374,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,293.85,0,0,0.12836437427489455,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,713.45,0,1,0.6156494135182017,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,594.1,1,1,0.9719535008012296,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,353.92,1,1,0.9045032368716189,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,682.33,0,1,0.597447783285555,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,664.41,1,1,0.9729652577798341,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,102.0,0,0,0.059074996623181004,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,166.22,0,0,0.06399184353583763,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,634.83,0,1,0.5880318721568212,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,622.59,0,0,0.4220506048703743,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,458.01,1,1,0.9798130333954597,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,436.08,1,1,0.989116579050955,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,725.39,1,1,0.9496462781702247,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,234.77,0,0,0.33849729361411013,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,371.28,0,0,0.1404492411434601,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,237.38,1,1,0.9992234173434354,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,357.35,1,1,0.9999865178439018,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,452.3,1,1,0.9673386585985185,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,629.7,1,1,0.9160703043352999,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,229.38,1,1,0.9909962413127741,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,717.23,0,0,0.48786429059667924,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,250.03,0,0,0.06918076764777514,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,534.53,0,0,0.45793327699777076,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,146.01,0,0,0.10684466406691988,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,659.64,0,0,0.1410626269915928,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,301.03,0,0,0.4061023240055429,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,336.16,1,1,0.5266983929509802,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,411.42,1,1,0.9798130333954597,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,695.82,1,1,0.9305606486497318,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,526.35,1,1,0.9798782526523032,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,410.5,1,1,0.9548318467291346,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.84,0,0,0.41951472646646576,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,368.38,0,0,0.3479952594682005,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,535.45,0,0,0.4529358693576482,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,666.11,1,1,0.9372795151672558,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.08,0,0,0.19246772438875606,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,459.7,0,1,0.5036276160760568,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,492.49,0,0,0.48289895961589907,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,220.92,0,0,0.02363181614062978,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,534.03,0,0,0.38751102257666104,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,190.08,0,0,0.3492867132064789,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,701.61,0,0,0.4220150942788108,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,214.77,1,1,0.9900208907015495,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,199.6,0,0,0.007700851331661811,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,364.52,0,0,0.1114171420042271,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,417.23,1,1,0.9523481462591517,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,639.61,0,1,0.6195190224549595,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,83.12,0,0,0.07375606479805473,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,225.56,1,1,0.9853273855981023,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,631.04,1,1,0.9428335464657382,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,179.25,0,0,0.13322260449436632,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,202.19,0,0,0.3517460808714021,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,394.35,0,0,0.21152555550959523,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,375.29,1,1,0.9820334919492516,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,647.88,1,1,0.9772280782926546,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,344.69,0,0,0.16044102217066164,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,156.9,0,0,0.06510295464694875,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,561.7,1,1,0.9230692178728378,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,159.7,0,0,0.028483517113812345,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,412.71,1,1,0.997895014575928,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,422.19,0,0,0.2398997940973628,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,443.88,1,1,0.9900605729370049,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,373.0,1,1,0.9378349941086791,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,237.79,0,0,0.04632541383890043,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,196.61,1,1,0.98310516337588,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,261.24,0,0,0.2235385101674883,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,177.31,0,1,0.6005619443650938,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,721.84,0,1,0.5750531760227879,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,584.79,1,1,0.9745414004512643,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,555.61,0,0,0.39878428738762184,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,687.82,1,1,0.9306128485005892,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,462.17,0,0,0.33392708746343486,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,246.54,0,0,0.2840261674269175,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,377.81,1,1,0.9809223808381404,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,577.66,1,1,0.9456708064442118,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,726.85,0,0,0.4391256039217012,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,379.14,0,0,0.26612110651467485,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,177.21,1,0,0.44616910310119895,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.43,0,1,0.6175346767959832,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,332.28,0,0,0.1749222948114511,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,528.22,1,1,0.955585729160291,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,207.31,1,0,0.4315743411425418,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.29,0,0,0.416904519195749,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,377.89,0,0,0.3456573782857604,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,182.81,1,1,0.9990529690574009,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.55,0,0,0.2671421664616498,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,262.18,1,1,0.9927664595754198,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,423.0,0,0,0.2867638894938189,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,391.56,0,0,0.0368109656687333,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,146.77,0,0,0.014086620898121764,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,296.31,1,0,0.34281715835302495,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,264.81,0,0,0.11501998140723681,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,297.64,0,0,0.12730617321669352,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,254.85,1,1,0.9832221224402076,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,313.19,0,0,0.1468780568118444,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.36,0,0,0.29013453807731604,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,231.69,0,0,0.01307329538107888,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,398.67,0,0,0.23648341435443507,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.82,0,0,0.23505616273525867,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,594.49,0,1,0.5640721199361859,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,437.6,0,0,0.47480568134370293,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,378.38,0,0,0.2594289193371748,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,454.52,0,0,0.25752610956014177,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,223.98,1,1,0.9989791713688525,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,291.46,0,0,0.1410531941648767,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,366.58,1,1,0.9691547041830556,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,255.35,1,1,0.9832221224402076,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,537.6,1,1,0.9499246618095971,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,100.59,1,1,0.9854926338527257,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,433.52,1,1,0.9967366245532523,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,467.05,1,1,0.9927561256870392,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,460.71,0,0,0.4808655847879565,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,641.61,1,1,0.9170239625405114,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,249.71,0,0,0.3545292622102485,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,451.71,0,0,0.328904455151021,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,611.04,1,1,0.9225018023870557,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,465.55,1,1,0.9787289642824113,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,391.5,0,0,0.27451561310243294,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,430.82,0,0,0.4757421457368126,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,289.25,1,1,0.9989466695663933,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,518.78,1,1,0.9568713737986871,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,406.83,1,1,0.9573469080892368,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,223.21,1,0,0.41652403782640646,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,272.99,1,1,0.5203379973235333,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,182.16,1,1,0.9999420733994574,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,190.08,0,0,0.13280560426760693,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,254.1,0,1,0.539939696824908,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,635.93,1,1,0.940611324243516,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,219.15,1,1,0.9404182893837673,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,155.15,0,1,0.5849161546721565,False
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,315.85,0,0,0.044617776434516844,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,162.9,1,0,0.43168986342818033,False
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,269.48,0,0,0.0427974433550476,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,167.11,0,0,0.06445352996974629,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,678.81,0,0,0.4346004816083723,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,601.08,0,0,0.2901205717325637,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,690.24,0,1,0.6266900782410388,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,66.04,0,0,0.06081446799291779,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,397.07,0,0,0.03132381915267513,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,388.32,1,1,0.9380846509303414,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,481.7,1,1,0.9798130333954597,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,602.18,1,1,0.9683494811441989,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,372.7,0,0,0.22842045605615138,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,552.45,0,0,0.3666135154767633,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,362.57,0,0,0.032274436436625746,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,273.53,1,0,0.4800796270806355,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,276.17,0,0,0.11325602399744046,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,254.22,1,1,0.9305298607467831,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,567.2,1,1,0.9794486784548606,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,274.23,0,0,0.18891804824205216,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,442.54,0,0,0.4171860063613608,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,399.99,1,1,0.9441636933229612,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,434.19,1,1,0.6536483242099835,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,200.42,0,0,0.013363849218890337,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,466.73,0,0,0.33538026917230007,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,702.22,1,1,0.9419237705687593,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,195.34,0,0,0.3513807680263467,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,464.48,1,1,0.9934505701314836,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,386.06,1,1,0.9714069941939942,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,369.36,0,0,0.35435740835809526,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,711.31,0,1,0.6260017109213883,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,710.2,0,0,0.4204501575437351,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,154.86,1,1,0.9983367084085388,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,383.56,1,1,0.9999865178439018,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,271.53,1,1,0.8899215006131005,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,344.16,0,0,0.1139332685344578,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,653.18,1,1,0.9083370885042026,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,187.69,0,0,0.14856914405149638,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,204.49,1,1,0.9413254106802725,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,184.47,0,0,0.14719519505679757,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,194.22,0,0,0.09903656474183194,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,72.19,0,0,0.0796843630894577,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,181.32,0,0,0.029790088739903544,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,202.08,0,0,0.16487792534147602,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,457.18,0,0,0.3909191667742414,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,245.67,1,1,0.9990046305001425,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,413.65,1,1,0.9798130333954597,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,357.05,0,0,0.3674312445747678,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,202.69,1,1,0.9842162744869912,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,526.05,1,1,0.9806240410096118,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,473.17,1,1,0.9500194580297046,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,335.74,1,1,0.9820334919492516,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,173.81,0,0,0.33180352077542485,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,467.09,1,1,0.9798130333954597,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,400.18,0,0,0.2520775410120046,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,619.57,1,1,0.9061017175017747,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,245.18,1,1,0.9992179731141407,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,684.51,0,1,0.6442775740757414,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,725.64,1,1,0.9485351670591137,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,349.53,1,1,0.9282599833113269,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,286.67,0,0,0.12466957247276433,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,574.27,1,1,0.949004139777545,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,128.58,0,0,0.07501364820713952,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,334.44,0,0,0.3610025517410475,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,146.76,0,0,0.12683596083552318,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,476.55,1,1,0.986179461352497,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,140.77,0,0,0.053658308804358616,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,390.1,0,0,0.2593230484310022,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,283.6,0,0,0.11965406562957295,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,67.63,0,0,0.1086255353690239,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,548.86,1,1,0.9798769215553776,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,279.88,0,0,0.183575122415476,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,724.0,0,1,0.5301244757260659,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,174.19,1,1,0.9760656714593429,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,367.11,0,0,0.13446786896286303,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,263.88,1,1,0.9991072384518451,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,663.74,0,1,0.6329790945737253,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,722.89,0,1,0.5415245140122472,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,321.28,1,1,0.5221546856313104,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,230.99,0,0,0.011779944170075931,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,449.96,0,0,0.32635824119293805,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,656.37,1,1,0.9372530601408009,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,495.86,0,0,0.38493251611124435,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,365.85,0,0,0.43764409165983725,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,694.23,0,1,0.6156403957707696,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,680.42,0,0,0.3987579326137304,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,378.42,0,0,0.2544871829749004,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,435.98,1,1,0.9533329997401591,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,487.88,1,1,0.9430603434061979,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,630.28,1,1,0.9749765016289073,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,351.91,1,1,0.9280411798925234,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,249.14,1,1,0.9821110113290965,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,109.44,0,1,0.7424642881790227,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.51,0,1,0.6898167771205271,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,296.74,0,0,0.47977290736487155,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,248.38,0,0,0.12531232816424936,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,725.47,0,1,0.514764046897567,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,377.73,1,1,0.9999865178439018,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,351.83,1,1,0.9999865178439018,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,378.47,0,0,0.22065779614443803,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,550.13,0,0,0.43720925260497145,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,238.13,1,1,0.9528423616818383,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,366.21,0,0,0.03224974507860106,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,305.96,1,1,0.9820334919492516,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.62,0,0,0.19091455817595437,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,478.53,0,0,0.2557468266874526,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,661.95,0,1,0.6292375120821427,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.54,0,0,0.2944960090954145,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,500.17,0,0,0.20684660987609357,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,543.59,1,1,0.9799377764618271,True
