feature,tipo,importancia_media,importancia_desvio,amostra_teste_usada
Pres.,ambiente,0.31767116082905794,0.007552118864515495,8000
MQ3,sensor_mq,0.29131256792815996,0.004066580926732518,8000
MQ138,sensor_mq,0.2204892434560885,0.00397413006090973,8000
MQ135,sensor_mq,0.17213496756738134,0.006243158683783504,8000
MQ2,sensor_mq,0.15947601309373222,0.003250800322857616,8000
MQ7,sensor_mq,0.13225552475072191,0.0035455352648752765,8000
Soil,ambiente,0.09634151382068583,0.0018314298610327575,8000
MQ8,sensor_mq,0.09614370964525627,0.0018107842013044733,8000
Temp.,ambiente,0.04211221067629796,0.002640320897067287,8000
